5000 20000
1251 2668 5
1357 4807 6
4435 2881 2
4186 3131 4
4585 905 2
534 1506 1
1124 4607 6
979 10 3
2467 1883 4
17 317 3
864 522 3
3929 4030 4
3240 4363 1
2771 3899 3
1841 1083 6
586 941 3
2661 971 1
1245 3277 5
806 3360 4
129 682 3
4106 2235 3
830 1640 6
3857 1906 3
1167 4627 5
3436 2510 5
1734 3580 5
2560 3727 4
3759 3106 2
2459 1245 6
1171 2261 4
174 2031 6
1287 3134 5
35 4129 4
3710 2435 2
1665 1505 1
3124 874 4
190 3786 4
1293 339 3
348 1077 5
3349 987 2
1286 4349 1
4280 1678 6
796 2130 1
2844 2156 6
3717 4984 6
4117 2247 2
4324 1152 4
3890 547 5
4407 4934 5
2263 3183 3
4356 972 6
1650 4931 1
3636 3559 4
2665 4314 2
1020 1089 5
4939 3362 2
328 422 3
1166 2634 4
1323 4955 4
801 1747 4
2445 3564 2
4306 3553 1
3452 4180 4
1650 4668 2
3534 3642 6
4495 1009 5
3238 3249 2
2531 54 6
3596 976 1
3883 4678 6
4913 3956 6
1770 2778 2
1683 2091 2
3791 297 1
1990 3034 1
2116 2712 6
3028 2921 5
2008 4093 2
4094 2964 3
1391 4176 4
4395 3957 2
3424 2699 1
1175 1792 2
4295 3563 3
3360 3759 2
2596 2015 6
549 3360 5
4371 2016 6
1807 3779 1
1965 4306 6
4340 1527 3
2942 2810 1
2562 1175 1
1913 2168 1
217 2089 3
2249 4199 4
2852 1847 5
3585 1282 3
4944 1298 6
3862 3169 6
3653 2427 5
1211 3460 2
2965 2459 3
1692 4351 2
4347 4037 3
1063 782 3
4254 3659 2
4784 3874 3
1782 2262 6
4244 405 5
4621 1697 3
2176 10 6
705 4224 4
858 2816 6
2577 2989 6
4168 49 3
3158 1284 1
927 4366 5
4164 1799 1
4919 1333 6
4920 2091 4
4597 1757 2
3388 2388 2
2097 840 5
3736 3790 5
1272 4586 3
755 4014 3
1956 2889 4
4803 1001 5
1107 3421 2
1097 4922 5
2525 3882 1
1257 505 3
3586 4932 5
736 370 4
2211 1818 4
4317 3420 2
495 3574 1
3437 2099 5
3232 51 1
4241 4408 6
4319 1655 3
4139 2167 5
3101 3643 6
4850 2672 5
116 2617 5
4889 714 5
325 4437 4
46 500 1
4251 3735 2
881 4686 4
1687 759 2
2131 16 6
1141 761 6
2841 2865 2
2383 1108 6
4417 658 4
72 1565 3
1788 811 3
2444 1849 2
3285 4518 5
4085 1091 3
2784 3163 1
4569 3778 3
878 3236 2
2634 4854 2
1464 3058 4
2205 172 4
537 1695 4
2383 4839 3
3457 660 1
3749 1970 6
4983 2838 6
4419 4780 6
3751 2396 5
695 2058 1
4036 956 5
3870 2227 5
1615 2519 6
3439 1672 5
673 4865 6
3927 3130 4
93 1006 5
460 2432 1
4008 57 3
781 640 6
3181 1350 1
218 3758 1
2108 4898 3
3312 3739 5
1892 1905 2
4535 3559 3
4497 4041 6
1679 4802 3
4590 45 5
1544 1855 3
3054 843 2
2154 4498 4
4567 4554 2
2564 492 1
712 2558 6
912 636 2
325 3886 4
1598 1871 1
1904 4592 2
3415 1611 4
97 330 5
4229 2368 3
2217 3740 4
673 104 6
140 4876 5
3781 24 4
357 1171 2
451 4191 3
847 1430 2
1493 2303 1
1176 54 2
3598 2745 5
1071 2275 1
4497 190 6
2690 4686 1
336 3931 2
2241 2415 2
4647 3404 6
1191 4567 2
3666 388 2
2122 3190 4
364 395 2
1376 791 5
1986 2033 6
1652 3130 4
511 4586 6
2553 1065 4
1216 2378 1
4918 4335 1
4315 1626 5
4570 3062 3
4923 92 3
3522 440 2
1863 1123 4
3497 1369 2
147 4439 6
1535 2162 3
1847 3151 4
4981 1608 4
1879 2623 1
3815 1734 5
458 1236 2
162 3536 1
2055 1989 6
4688 3257 1
540 1988 5
1473 1855 6
48 941 3
717 4989 1
2268 4791 3
2583 2825 3
3861 136 2
2188 3016 4
1349 4141 1
1660 350 2
2458 2634 5
895 490 2
3918 246 3
28 4337 6
681 2035 6
4917 4193 6
2780 2764 4
2967 625 3
3479 3703 2
833 4446 5
1237 1093 3
2298 1585 6
4254 3608 6
3008 2880 3
3301 2884 5
2806 210 2
2067 3393 1
1701 1134 1
308 2287 1
1934 1733 1
3936 2835 5
2390 2199 1
2931 897 3
4339 860 6
825 962 2
1519 2420 6
516 4408 4
1498 976 4
4456 638 1
236 66 1
2209 2149 3
2266 2378 6
4251 4365 2
4873 2818 5
2314 2289 6
4433 3189 1
4450 3621 3
2091 3691 5
1210 4364 6
3750 3816 6
372 3573 5
1222 4997 4
3112 4149 3
2782 4054 2
522 219 6
4799 206 1
1312 4344 1
3450 2024 1
1976 2853 1
3034 367 4
4025 1177 5
2260 3303 3
4681 1171 4
2707 3973 6
1679 1332 5
1160 2565 6
2986 4280 1
3391 2650 6
3153 263 6
2319 3419 4
3035 2919 3
3994 1044 2
1018 2468 5
4803 1482 1
2916 1898 6
3256 1803 4
3290 3713 4
289 3301 6
1532 4658 4
3775 4669 5
2884 298 4
3927 1003 2
145 3645 3
3137 4308 6
391 3260 2
1116 3759 1
3909 425 5
3925 436 5
2879 2865 1
583 4634 2
1093 1587 6
2252 3351 4
3443 1625 5
573 1582 3
4475 3197 2
3878 291 5
4439 1901 5
670 4226 1
4987 3945 3
1461 3481 2
3330 1452 5
1982 1667 1
4151 4674 6
1103 3758 6
2687 3233 4
486 3903 1
829 962 1
2598 3564 1
4678 1792 2
2290 1241 3
2925 2466 6
2241 4344 3
618 1822 3
4219 2906 1
4478 687 2
4211 1427 2
3474 2872 4
2117 997 3
4849 985 6
3025 4955 5
3418 4161 2
4087 3312 3
434 1452 1
4086 1665 5
2889 3319 5
3528 2456 1
2116 4937 5
3512 762 4
51 2981 2
1911 4708 3
1212 2765 5
1882 2376 5
2007 4912 1
3136 4582 5
715 4255 3
1058 4857 1
1080 524 2
3451 1311 2
590 2531 4
3683 2597 5
1270 918 6
3438 706 1
503 1507 2
3274 4602 1
2148 529 5
2921 902 1
4564 4395 2
2643 4706 4
1225 2035 2
375 4303 2
3741 2171 5
3627 2409 2
3961 3200 4
4578 1291 6
104 3503 2
3181 2506 3
3324 1356 1
1621 2087 2
1086 2536 2
3880 3377 5
2452 4675 1
1738 1681 6
3926 4642 5
4973 1904 4
4064 538 6
875 486 5
919 4998 4
1579 4436 3
814 2901 3
1107 916 4
648 3847 5
1669 4167 4
1811 1617 6
4629 759 4
3457 4343 2
4537 4630 2
1890 482 2
2449 2310 1
2089 1130 5
2065 98 4
3277 4077 3
1156 1989 4
145 1943 2
4667 2073 5
4605 3244 3
1158 2266 5
3318 1988 1
3139 132 4
3090 2823 5
4845 3922 4
2041 241 6
2421 2408 3
3064 3495 6
2423 427 3
2479 4882 1
3822 1784 2
2198 570 4
1777 1114 4
1179 2919 5
1155 599 5
3351 1365 4
4821 4981 5
690 4270 2
2550 1392 6
3203 4531 3
2429 4592 4
1300 941 1
686 4993 6
1933 289 5
2195 3642 1
3023 2579 3
3541 2737 2
685 292 1
2931 3271 5
1926 3622 5
1234 152 2
2845 1143 5
1285 2085 1
3500 4092 3
2966 4005 3
3485 2224 2
1398 2433 2
2139 1284 2
106 296 3
3145 2145 5
846 3002 4
3577 3996 2
2373 2103 3
3360 2609 5
985 3106 2
3672 3427 5
4248 2643 4
4829 1802 1
4529 1818 3
708 982 4
381 298 6
3384 707 5
2264 1605 2
911 4006 5
865 1156 5
4668 4214 1
1216 3122 3
2726 4974 6
895 2201 5
1113 1882 4
3092 4981 1
3170 551 3
151 4575 2
3569 1416 4
1158 4973 5
1858 1309 5
4697 4240 6
4820 2191 5
2074 2333 3
2894 1474 1
2548 1023 1
3134 2633 4
1704 1692 4
1900 3792 5
1675 2176 5
4494 1238 2
2772 4207 1
285 145 5
4460 1894 5
4512 3638 3
2047 2412 3
1446 985 2
1122 4661 1
1154 3234 6
4373 4879 1
10 1880 4
915 4248 3
616 4194 6
2230 4679 2
2236 1755 1
4120 3498 6
3081 2485 1
1624 480 3
3815 730 5
4234 559 2
2369 143 2
3914 1496 4
3344 1545 5
985 3714 4
4632 3444 2
4832 4828 6
937 2730 6
3549 3015 5
1032 2864 4
3124 4459 4
422 1767 6
1655 1248 5
4441 4345 1
4473 1976 2
1970 1154 1
495 2682 5
662 2777 5
3847 514 4
3145 782 4
4533 3967 1
3687 1646 4
2308 3605 3
2525 3941 6
3370 3428 4
3823 4940 2
4255 1200 3
3307 3251 4
2639 3306 1
950 3144 1
798 367 3
4509 2496 6
1571 983 2
278 2364 6
3839 2160 6
1759 4200 5
1856 4677 2
4512 3672 2
3841 2728 6
4420 2939 6
4268 1367 6
326 237 2
2234 4294 4
4641 4152 1
3673 3673 2
816 2250 3
224 3293 6
1431 2908 5
303 2559 3
1081 4921 3
2722 1508 4
900 1694 5
1431 1170 4
3337 4961 3
1014 2775 2
2672 4108 5
2432 96 6
1651 3028 2
2467 485 2
1122 2237 2
4445 3627 3
3287 4920 1
678 1146 4
3066 3527 4
4299 4480 6
1087 2920 4
3831 581 1
198 3432 3
60 1479 2
4843 946 1
4963 4177 4
352 4840 1
209 824 2
1120 2080 6
3418 1061 4
532 2947 5
1562 3586 4
4291 42 4
4129 182 1
1573 3937 6
4566 4411 4
2568 1800 3
4503 4602 4
1463 3927 5
815 3949 6
3727 2394 3
3753 1773 4
4028 1726 5
3637 3717 4
499 194 1
368 3719 6
737 2209 5
80 3628 6
1020 2831 6
1728 4033 6
4936 3377 3
2832 736 6
3196 1490 6
1305 2541 6
1366 3971 4
2368 1274 4
4412 1562 1
1992 2837 3
524 806 5
1812 2920 1
2190 2698 1
1781 2681 3
4496 1608 5
440 939 1
1074 2167 4
852 3836 1
1795 1424 1
4427 2576 2
1931 1597 1
3582 4997 4
3394 4531 6
3669 2136 3
3785 4434 3
3775 1552 3
4232 2409 3
2263 146 6
415 1679 5
3920 4988 1
3792 4903 5
4722 2677 4
1549 1396 1
1173 4333 1
3526 1717 4
2396 1473 1
3461 3226 1
4230 2746 3
4469 4864 5
3217 1166 5
3992 4369 1
1671 1958 1
400 1527 5
4206 4705 1
4768 3474 6
1074 969 2
3139 4439 1
4981 2900 4
1853 2819 5
2346 1974 5
3113 4441 4
4758 2437 5
3755 4848 4
2160 1148 6
2446 4497 1
1642 4724 3
248 3463 4
1584 4647 3
604 2255 1
4432 1967 6
2344 1210 6
778 2254 5
4896 3360 4
3290 3743 1
1315 4967 1
3532 1797 1
2068 3228 3
1927 4890 2
2235 4400 2
2388 4779 5
845 487 5
2697 857 1
1569 4469 4
2177 4899 4
788 1402 2
4486 18 4
4647 4432 3
1417 4765 3
3999 849 1
488 4262 6
4885 2078 1
266 1068 2
2087 3805 5
887 810 2
670 2210 3
4451 2407 5
1506 3553 5
3085 4639 3
4339 1139 6
1250 1346 5
3016 783 1
303 1908 1
4845 3875 3
2486 1676 6
672 1947 6
4352 425 5
4132 3488 6
1365 3865 2
2114 4588 1
3231 3868 3
1869 3789 3
885 1944 4
2141 848 4
3254 2701 4
2886 3016 5
484 2652 3
3817 2159 2
2484 844 4
3322 4692 2
2690 1389 6
2795 645 2
1338 2544 1
817 1358 6
1436 1598 2
3598 819 3
2743 4519 4
4838 1402 3
1561 2846 2
3750 164 1
3942 19 1
2986 981 5
207 577 5
1357 4674 4
4292 4857 4
470 2650 4
533 1095 4
3400 2592 1
2205 1899 6
2763 1000 2
864 2170 6
3609 4407 2
510 1685 3
1947 3920 6
280 4074 2
3309 4284 4
1099 913 2
1583 1265 4
1202 4690 2
2517 2631 3
688 1077 4
1945 2326 5
4094 3898 4
23 1179 3
4154 4034 5
1249 3557 3
3416 2508 1
4141 827 1
1773 3285 3
731 3944 4
3042 3954 3
4154 1649 5
1445 2704 5
4333 4981 2
1958 2637 1
4538 630 5
2944 3639 5
3755 2840 6
4950 4389 3
3633 2047 4
1504 1229 3
965 518 2
4710 4222 6
320 276 6
923 575 3
3285 2529 2
1246 1271 1
1934 4586 2
4757 2630 3
1596 697 3
4002 203 6
3762 1760 4
3859 2015 5
3324 4223 1
564 4082 6
1148 1500 6
1735 4492 5
110 2194 4
2479 847 6
1444 4869 1
569 4307 3
3683 3636 4
4412 4610 4
1487 216 5
3714 1468 2
1492 3452 3
1487 4597 2
2199 1901 4
3178 3941 5
373 1636 6
585 2752 4
4449 81 1
3081 1336 2
1611 3290 1
2317 1463 2
4431 2580 3
4039 881 5
652 3329 6
4613 1441 3
2790 3098 4
4374 1378 3
4774 4847 2
1701 4977 6
2104 4412 2
628 1041 3
404 1406 5
2812 2623 2
3105 3207 3
4388 383 2
262 421 6
2896 4814 4
115 1001 4
3924 4953 1
4248 2055 4
3785 1422 2
2180 4353 1
2302 3689 1
4592 337 5
211 937 5
3813 2014 4
1314 3395 6
1939 2494 2
2126 207 1
2650 309 1
4584 1747 2
1398 2788 1
3575 2116 1
303 4038 1
2352 4547 5
3183 374 4
1391 2647 6
4119 3605 1
3156 631 1
916 443 2
3305 4708 2
2237 1323 5
1171 436 2
2408 43 3
303 4081 6
4014 764 3
1366 3034 4
1563 2263 6
3219 490 5
4179 200 2
2012 120 6
3441 2472 4
928 4718 6
921 1693 6
4016 2422 4
2280 2836 5
480 2137 2
3410 4874 2
1656 3890 4
3493 3006 2
1774 67 2
1860 899 4
1886 446 3
3453 1333 5
2524 3470 1
3319 857 4
1064 1366 6
278 1066 1
3131 554 3
4417 3817 4
2170 1404 1
3022 4829 2
2976 1690 2
2227 1867 5
3320 454 1
2824 631 2
4995 1950 1
2739 4843 5
1191 1693 5
2269 4111 4
3465 4945 3
1707 2233 5
1923 1334 2
4174 1095 5
4513 2995 6
2550 1275 1
32 2483 5
4149 1965 5
760 102 4
3896 4927 5
3020 153 4
2819 1773 1
4071 251 4
2037 3171 6
3185 4601 3
4305 2388 5
1042 2388 2
1135 2240 1
2166 497 6
4385 1932 3
273 705 6
1482 352 3
229 3178 2
3092 4621 2
2457 3733 5
2801 574 3
988 4953 4
4269 537 2
1018 880 3
697 1756 5
4230 2889 2
4050 1189 2
400 2653 5
4299 1205 2
4441 933 4
4280 268 6
3397 3436 2
3260 4451 6
71 3105 1
3757 2893 5
3171 3583 3
622 1783 4
2239 512 1
1237 4314 6
1763 2518 4
1695 2358 1
4804 1156 2
3984 4697 1
3675 3054 2
711 4560 6
4179 1548 3
4401 3845 6
4050 4172 6
1844 4306 4
1175 2903 1
4319 772 6
2413 1588 1
4023 1035 1
4142 3324 6
4381 1521 3
3347 4670 6
3759 3240 3
4043 1660 1
1308 441 6
3842 4045 6
179 682 4
1444 1652 6
1253 3535 3
3130 1177 1
2026 4789 3
364 4374 5
1682 3939 2
207 3388 3
2933 169 6
4968 3679 6
1780 3933 5
4458 2855 6
2489 4539 1
892 1112 2
3444 52 6
3670 2692 5
983 4851 4
2085 3159 3
813 2900 1
309 291 4
2854 3749 6
2622 461 6
1270 3737 5
4650 2263 2
454 2218 4
1726 2816 4
3594 2463 3
4703 1760 6
2261 662 6
1638 584 3
3154 3707 5
783 3489 2
84 3514 3
582 4372 2
1431 1361 4
3258 2834 2
2816 1746 5
4927 2252 1
99 4175 5
4662 2205 5
4971 2869 5
1263 4415 3
727 3774 6
642 4011 1
4731 4066 4
386 3972 3
1924 2086 3
1948 3422 3
1696 2904 6
1886 2659 2
4573 953 1
1234 2366 6
680 1003 6
4269 4891 5
689 1900 4
2706 2871 4
4133 1227 1
100 3363 4
2044 4923 4
516 4655 1
2427 3518 3
3376 2956 5
2924 668 4
4069 754 3
4621 660 5
454 4668 1
1414 2329 4
3756 2072 5
2310 4288 1
760 3586 3
1960 4889 6
3007 4475 6
1202 2772 4
2677 246 2
1935 3702 4
4261 964 4
3813 3955 1
4879 1849 6
1313 2478 6
1019 4805 5
2393 3727 4
1421 3935 2
3113 2364 4
4337 350 6
443 3555 2
1561 1946 5
1728 2870 1
1308 3466 5
44 95 2
4145 247 6
3609 2430 6
3860 778 3
2914 753 6
2736 4337 1
4938 2083 3
1862 2303 4
1974 3384 5
4284 3612 6
560 1640 5
4281 97 4
4069 1377 5
1215 657 2
3234 378 5
2714 1813 6
4737 333 5
3057 3846 1
850 2828 4
4354 3241 1
4576 1631 2
234 693 1
4657 3204 5
4981 3088 5
1834 3368 2
1578 507 2
3898 3013 6
4939 1218 4
3350 2237 6
3 1336 6
4644 3309 3
4737 2986 5
1219 1981 5
4404 2243 3
67 839 6
3463 721 1
1465 3246 5
1918 910 5
1269 4984 3
2057 1592 2
4799 1735 6
1640 2748 3
4775 3188 1
3936 3984 6
4956 1765 4
4757 1128 5
2679 1641 5
3400 2555 5
2225 432 5
947 1559 5
4338 4840 6
1705 1946 2
4275 581 4
3860 2738 6
3982 2680 5
3785 3095 6
972 3748 3
726 2807 6
631 4525 1
2679 3738 5
793 1513 1
4588 3007 2
4236 1275 5
1879 3247 1
4931 2085 1
3933 2992 4
4793 798 6
195 2404 6
2312 1797 3
1931 2458 2
4652 4340 1
3830 4493 3
3265 320 2
3115 2140 2
3250 4607 4
4089 3594 2
3579 3170 2
313 95 6
4154 1286 4
4728 77 1
3209 1773 6
2915 2719 5
574 4506 4
571 4311 1
1614 4285 1
3827 775 4
2775 4155 3
2471 1770 6
294 826 1
2200 1316 1
4848 4155 1
1189 1871 4
4532 576 5
1067 4438 5
608 1360 2
4528 3583 5
707 4728 3
1189 3269 5
4139 2892 3
4330 2523 6
4255 1582 1
4125 3912 3
3263 622 3
3765 3055 5
3763 1467 5
1180 4861 4
4505 4976 2
4428 2385 6
19 1746 3
3403 766 6
4696 2713 3
3322 396 6
345 1405 4
2490 3960 3
3638 2411 5
2431 2145 5
3850 655 1
4977 1444 2
501 2852 1
2400 3914 3
4320 2482 2
960 1600 5
3405 3831 4
3213 3263 6
4927 457 4
4617 2670 5
3361 2914 5
1307 2628 2
115 4333 5
3298 2561 2
1873 1943 1
4275 1983 1
3151 1977 5
4678 533 6
3455 1134 5
2183 1101 1
405 96 5
1555 798 4
885 3951 3
2465 2259 3
3114 4844 3
3020 3893 1
1370 883 3
3710 3503 4
1265 1055 2
1942 4257 3
1619 306 4
4813 2519 5
461 4668 6
3253 962 2
4350 2155 3
4475 4422 3
4730 3652 4
3982 4173 6
2983 233 5
752 4356 1
1579 2476 4
4436 3157 2
3789 3651 3
3441 4909 3
1843 2308 5
4958 2351 4
4292 3569 2
4694 383 6
3126 1471 5
645 4811 3
2307 3996 4
4883 1175 4
415 4527 4
4809 3359 6
1540 917 6
2769 1730 3
810 4993 2
2299 3101 5
4409 4402 5
1100 3350 6
3049 2131 3
1697 1986 6
2604 2247 3
3349 3593 1
745 3939 6
1615 2376 5
2180 4729 4
2744 718 4
3540 3193 1
1723 3611 2
1429 4434 4
4541 4606 1
1639 3954 1
4638 4829 3
1542 4946 6
376 4050 2
4155 3757 4
3120 1124 5
1611 3962 4
987 1388 6
1462 1615 2
3427 2529 1
539 1433 6
2649 2253 6
3682 2377 6
340 105 6
672 1217 3
1811 2318 2
2234 2471 6
2504 3037 1
4660 4080 6
645 2225 4
3482 4705 2
2043 1156 5
1777 1258 2
4312 2935 4
390 500 3
3200 2318 4
2598 252 1
4031 1155 4
775 4752 5
4246 3360 3
1647 3273 3
3908 4483 3
1179 3465 1
4726 2005 6
4475 3079 3
914 4156 3
4332 3224 3
4081 2882 5
558 4080 1
59 3212 1
2583 4706 5
2206 791 5
279 2595 3
4266 4848 5
4820 61 5
638 3994 1
4769 3315 3
4959 845 3
947 3544 2
899 4773 6
4923 2365 5
4616 3361 2
2619 3642 1
586 3774 2
594 516 2
2956 2602 4
1554 3327 2
559 3740 3
924 270 4
1881 211 4
3122 49 3
2879 1574 5
2325 4206 1
341 3029 5
4520 4067 3
2037 1934 6
917 962 4
4270 2817 5
4589 4574 6
647 4631 4
53 2597 3
2829 4897 5
1767 3078 4
304 4853 1
2791 3156 5
2188 1478 4
1312 4708 4
3175 1900 2
4397 2563 3
1670 1433 5
203 3915 4
1724 4430 4
1775 4007 5
901 2685 3
1532 3741 4
640 2504 2
552 3868 4
4659 505 5
1967 4237 5
4980 2699 2
431 430 3
317 3160 6
4893 4565 3
1966 3100 3
3936 3354 5
4177 3891 2
2989 3615 3
937 4478 6
3914 2276 1
1021 4059 1
3351 3438 1
4300 4822 4
4929 2456 5
73 3866 1
4224 765 5
33 1356 3
1684 628 4
2905 513 3
4699 100 6
4429 670 1
4110 1778 1
3350 4897 4
2348 4984 4
68 383 1
1287 4472 4
4061 1893 6
1269 4578 5
4308 1762 5
4874 3578 2
1941 1756 2
188 3045 1
631 3505 1
1070 4613 3
3651 282 1
561 2626 4
2076 1763 5
199 3531 3
2831 4149 4
1314 4534 6
2628 1487 6
1260 300 5
189 170 3
2152 664 3
3935 4580 3
1409 929 1
3631 3223 1
4937 1382 5
1287 1675 4
3421 81 2
120 4001 1
3911 3767 5
4850 1113 2
3755 902 5
3761 2430 6
621 1848 3
194 3744 5
3923 3631 2
1711 2841 3
1639 865 3
3222 3396 3
3024 502 4
560 1347 6
4513 1639 6
3153 2840 3
1065 4657 5
2491 4679 1
4132 1810 5
2904 3777 6
4418 1971 5
3631 4891 3
3479 2991 1
3605 336 6
1034 1434 5
768 2172 3
2146 1445 1
2649 1739 4
1445 3529 4
4776 4105 4
931 1601 1
4180 658 1
2098 1181 4
2626 4140 5
2210 980 4
3213 196 6
2228 2122 6
743 2910 6
4311 4226 2
1526 3585 4
27 765 2
3619 1226 2
1465 43 1
479 559 2
970 1761 5
1870 1079 2
4118 4892 1
1584 2408 5
696 2132 1
4005 2257 2
1912 3660 2
4234 1840 2
1689 4345 4
3073 1590 1
13 513 2
925 3226 1
3717 863 5
253 1859 3
4036 1691 1
216 4282 6
2854 4934 6
3859 3183 5
372 1543 3
4039 4505 6
3108 47 4
3606 2804 1
1943 1643 1
3118 4575 4
3986 1851 2
4494 4475 5
2504 1390 1
2857 1538 6
4792 4512 1
4521 2263 4
2299 4599 1
638 1434 2
3457 858 6
