50000 100000
36319 46893 27
48915 44595 167
49722 10089 579
23369 48122 60
40898 26451 464
34192 24144 815
40520 42510 267
31579 33409 266
47205 32162 680
7395 9370 785
35998 7016 891
25348 18948 43
6825 25668 338
16451 4046 522
18289 29393 20
17158 21141 178
29688 28951 395
11789 3165 431
27108 16204 996
27928 38427 925
30966 34854 501
20649 34641 361
3931 48275 125
749 28410 519
19361 44957 286
26052 41128 509
8492 27349 51
20290 33046 805
22854 31125 450
5054 31927 596
1 27143 941
25734 35527 102
35411 40560 410
21882 44397 478
43567 38963 960
1667 18826 339
19233 23965 663
43871 17132 31
11683 15510 460
13278 2963 440
7920 37852 98
25400 37300 20
25256 10803 542
1 7080 424
3068 16516 51
7130 2362 488
28768 21303 367
16025 48494 581
5895 28656 509
40292 31701 45
22876 32149 257
5831 21454 445
13452 29935 950
46174 36562 287
25658 10978 938
36260 44036 185
6463 27859 582
31123 9518 428
5760 40430 458
9823 7606 548
29380 28681 764
21972 29497 970
25217 43685 598
46329 29627 202
36236 22271 57
35059 24725 347
20203 33933 478
46670 38881 119
701 7654 282
3882 41420 80
27890 24895 318
24570 3118 983
26135 8646 349
4847 28910 84
8340 11494 464
16623 5870 586
13908 40794 28
1954 33625 108
34792 5921 940
33535 17714 929
38522 23871 375
34170 48751 205
1932 8971 545
49199 2180 778
11721 12632 487
48676 23873 368
10713 42116 905
29187 19027 777
18963 22406 751
32573 22228 766
1463 26505 347
2734 18328 453
10884 31566 722
46897 18093 46
44932 45679 877
42450 32753 375
34791 13079 242
48066 16313 513
44426 7260 44
8918 24590 489
30474 30277 23
40050 29991 347
15488 25286 48
6883 36320 589
39683 37563 85
49882 13803 402
29093 32922 823
41097 35841 7
1 1858 154
11074 7080 424
48004 38881 122
18125 37856 162
22187 9485 334
14843 45510 993
33314 24525 895
34044 48318 925
36842 10368 889
15829 35494 276
4468 17604 69
48744 4002 470
46501 17393 800
36905 38881 121
2712 47481 736
4676 1447 68
42074 14398 633
10869 46807 80
1 7269 41
15142 11057 303
40930 34596 120
41543 16519 188
2388 37245 203
23118 33237 112
37735 28478 940
36620 43802 70
5919 44717 540
2380 9783 154
19177 40881 389
11288 19428 284
2733 15508 748
14574 9905 28
1928 31640 824
47583 35055 664
46639 13000 891
19265 12878 551
22351 33239 35
24169 49210 129
21780 7835 121
3362 36371 333
2263 28486 808
27676 8110 771
17790 40649 995
27543 17440 911
8187 45043 832
27749 26114 944
4025 21946 381
49621 30472 659
6305 23183 804
1 2777 880
35190 5931 770
14597 11402 597
8732 31893 781
36004 27822 371
29451 29572 202
9400 26590 837
44304 22839 348
33257 47103 954
33528 827 85
19154 43579 726
2010 21524 935
3530 8934 908
29999 47235 772
5559 5626 154
19067 42539 483
22451 30697 183
46082 44648 734
18 40261 129
29408 16651 830
11203 12563 53
11904 46067 672
9999 18684 407
30547 13913 133
34465 11494 465
7232 33601 483
27772 13910 259
49402 40246 60
41114 25183 458
13725 48648 115
36410 3590 929
32 45554 477
34524 44595 164
28791 5306 673
21597 13505 644
8882 28750 350
38129 8110 773
27843 33758 632
19337 39798 274
12967 14321 754
21796 3860 196
26100 42976 146
38243 31448 297
28067 21380 835
29966 47215 484
4176 11329 177
1 15164 491
32652 33537 856
7296 6166 782
11049 25749 342
4279 14070 332
9139 5815 984
22676 47215 487
25562 18239 37
31851 45785 578
16795 24389 877
6604 2997 971
45229 16897 175
28347 13161 162
36565 7181 44
33116 33758 633
49483 40043 58
4469 43402 122
568 7423 488
27991 6315 372
42366 36045 817
44951 18792 522
33289 6148 863
585 32641 351
46076 3241 702
44960 26430 121
39519 37917 39
14500 4530 835
35754 31532 581
35659 6454 978
1 32777 541
37849 10487 651
46588 21663 283
26648 44513 406
48081 40954 987
8867 36878 518
33866 45826 5
43217 2864 384
44188 39501 633
10601 26804 708
34790 3085 990
40149 1901 280
35590 22407 295
16825 16092 346
20615 43777 154
44124 41081 297
2331 6217 375
1 22077 574
30220 2300 748
16846 46650 708
17340 30369 810
16103 24153 777
23276 9118 818
27362 26371 498
34018 3787 454
49318 38460 134
35451 6148 863
35847 15159 232
6575 7080 72
5448 48708 587
38319 33852 990
35671 8437 175
1 35048 661
27584 14069 738
110 10578 217
28642 43216 114
16066 2120 999
11722 11503 927
2981 12490 974
7336 21300 649
7160 34329 843
18073 38326 627
21862 8032 716
41514 6598 881
33892 17596 847
38898 48135 256
28429 11088 585
29675 10139 743
10897 12049 285
15128 4950 254
31726 36295 850
29987 49797 502
30347 14375 439
34472 37279 707
1589 37367 739
7136 21767 312
44177 45572 828
33769 21485 487
40860 11922 362
1 29627 203
3900 28640 826
47998 3178 350
33214 33852 992
2993 11893 250
14983 26464 666
42851 19960 82
36227 7907 99
30980 47280 745
5743 49999 292
48349 9145 997
44123 1408 762
28600 12846 871
37928 23705 60
22932 27495 403
12834 31637 269
22200 45699 650
10477 48839 818
34803 36006 959
9198 24923 780
15536 48336 669
48519 27822 371
1 3241 703
24755 1061 650
20770 1745 629
2919 24986 39
43428 9320 799
41595 11487 611
9695 18121 321
40222 3558 776
31146 9370 788
2726 3369 750
31733 7774 746
9172 33165 867
3878 6812 738
37502 17434 719
36294 46485 561
44944 18601 26
34847 36439 133
22641 2882 805
31615 28156 77
48767 15183 950
23301 12136 210
19120 11369 548
1 14735 345
30720 28206 705
7983 49253 489
47766 8934 910
11580 18168 73
26574 41636 74
49763 15634 770
48866 23029 317
34265 26464 661
27497 12903 114
49258 39494 275
1 43794 796
29791 25418 483
43969 15905 379
43948 30025 452
13995 20805 111
28246 36041 440
39676 1977 494
35661 20395 826
19254 42725 956
41184 21636 769
137 45461 796
10824 17927 954
24255 45583 814
16171 9503 172
31694 49221 784
26529 3982 515
11547 20602 463
1 4560 236
1 40337 62
20452 47903 947
41111 28843 848
41921 25507 696
10576 24975 210
35207 14960 357
29677 30615 26
32430 23810 430
44775 3788 272
45060 10696 604
36596 12677 200
23896 39191 691
23472 28074 66
2893 44648 730
18834 32756 14
16646 24975 210
23168 35766 479
22665 17910 534
12018 11579 627
1 7894 629
9976 22255 6
46688 47844 14
29890 4917 818
38932 35213 716
1 46103 441
17513 8885 743
22555 9095 599
38722 11027 503
38835 11494 463
28809 42182 40
48203 14387 521
17121 476 496
17720 8674 437
8321 27378 233
45349 45008 383
7454 13963 129
30935 7157 534
35543 39195 910
36931 11044 882
44306 3198 264
29136 42076 571
33934 15077 293
37596 11282 845
10867 15738 677
10682 19211 18
45347 33910 318
5205 2097 449
37494 22406 752
16701 31160 494
10539 24497 171
1 34115 373
26134 40956 645
23256 38747 138
32737 18267 448
4547 28843 845
1 39555 773
2893 33361 716
10395 14962 144
38741 1237 220
39944 3521 467
18550 35926 696
25987 20299 433
28659 43195 727
31915 25455 96
10847 24873 753
1 36356 913
30326 20462 913
6856 30040 950
5808 33752 657
49945 19221 171
2208 33905 713
1 28780 699
13830 33312 97
40717 14495 444
23455 9574 126
42128 49354 943
35821 11402 596
37195 33693 514
8750 32694 273
37816 39012 319
18007 41831 769
3341 3888 728
42906 30993 359
12164 2700 46
35085 2408 538
45491 39703 7
46406 18185 662
21399 22901 88
30070 30874 124
26216 529 61
13864 30872 647
47470 20881 254
12711 37711 364
21602 44377 784
31435 23418 239
33991 35875 228
14129 48476 403
14773 31290 296
32437 11830 252
38478 9127 544
33132 21943 985
1 26429 391
47815 4950 259
33650 47891 618
24409 36709 313
22071 45343 276
38911 43687 780
10984 26890 404
18057 34559 704
48533 39388 399
12882 14355 509
20845 1051 421
18769 46558 611
34998 27575 543
40866 48796 656
8817 46536 108
10341 15870 188
35169 17318 234
26457 26051 666
25030 25555 952
18278 45176 340
11536 15997 160
35660 19380 691
15891 32328 282
46721 28559 197
13815 34341 664
18721 14665 608
16212 32783 515
2056 3132 128
32096 49228 747
40831 65 884
627 37144 24
19959 45987 226
18398 44067 709
14916 4853 605
28438 15634 769
4483 32155 448
38260 37898 819
49372 13257 158
41459 6742 632
38825 1958 100
33309 26555 436
34935 38712 447
29661 17161 421
42186 6753 813
33190 13612 245
23803 17222 159
38954 29425 450
27743 2708 464
39154 12523 534
17285 28049 51
33332 5261 441
16727 48306 592
41205 47352 804
21687 37973 584
16441 15555 338
1 19693 871
30500 42765 76
44561 31212 961
9851 35990 403
38814 28822 336
6968 10296 410
42164 3787 453
48053 9942 808
6358 23456 379
2304 5974 621
38889 4489 207
17495 3583 486
13452 39191 694
10710 36970 539
45201 331 366
31875 39397 842
25195 16326 857
37691 35450 748
1 20794 786
23244 25062 127
3165 47287 857
5178 30387 254
41826 18855 209
40927 5980 435
5380 11462 305
3463 23564 647
13101 42762 902
2370 8695 347
21732 32149 260
28953 17063 610
3547 26690 648
19220 5352 706
37310 23563 193
40811 36861 763
44728 12374 169
37624 32131 196
46997 4376 918
3962 10044 343
34229 37245 202
1350 18447 631
6190 17979 477
47268 14895 552
24382 3440 923
46737 14895 552
44083 43719 460
43460 36299 510
24671 3740 860
41734 37711 360
20901 19109 597
8791 44231 856
22859 30787 613
39669 44106 473
22096 24562 114
14426 17910 536
21656 34208 265
13163 47844 13
43644 40956 644
31820 17714 925
2049 23122 341
22266 28591 327
3854 41161 861
49653 23868 150
39125 48982 443
26187 13523 994
1 20602 464
44491 33089 724
43166 5901 583
25199 37037 26
9769 37858 371
46086 23568 672
962 35766 478
27828 22696 565
42689 1130 833
12952 16027 611
10671 38810 295
3082 23568 940
3077 45273 179
32737 43258 418
3597 12519 629
39481 43844 953
16914 6219 856
33165 29164 169
40080 1322 268
43767 2603 753
2970 30369 806
35936 16148 771
6638 5536 340
37606 43105 1
15657 11447 736
17510 34478 647
21766 30191 953
32495 8859 757
26320 2436 816
33340 39209 720
48865 36970 541
36948 46913 11
37028 44160 456
10823 18797 437
35573 39335 665
4665 34256 148
41303 40347 847
3280 33079 930
9458 37194 863
16123 22939 840
28059 44578 278
20231 6554 510
45902 18176 602
31238 22942 549
12075 12595 892
36980 27954 662
1 14310 481
23838 6219 854
17087 4452 178
45151 6521 488
17710 43874 574
23725 1073 749
1439 276 868
1 45020 847
44989 47687 926
12917 46179 19
5424 27575 546
21951 8347 163
24454 10333 424
46726 13807 594
24357 1995 823
25254 47608 78
18567 4502 843
1 9370 787
1 43470 165
27912 11917 174
41885 1718 588
1 19022 656
20640 24949 581
26385 4861 490
16408 43439 491
955 49947 231
16613 47608 81
1 38046 268
20057 38138 287
1 27349 50
31002 40092 151
46466 26315 371
43833 14760 865
7812 28650 73
14427 34204 81
41430 3178 347
34748 23750 902
23633 16013 348
5069 49645 496
1412 46179 19
35327 6098 196
20948 41752 393
14659 41624 897
29151 44285 986
39783 22082 162
20407 45420 744
12436 15682 169
44303 14016 646
6817 43025 835
46460 9309 76
42560 15368 89
12201 39918 615
3764 17476 581
7281 38015 543
6192 47280 748
13658 9091 1000
24793 30058 498
7102 21663 283
7212 24717 416
8552 14663 724
34648 27349 48
10721 12493 693
33961 49700 599
6310 42976 972
39285 26911 760
34406 48571 587
13179 2882 805
11084 27166 914
19249 17676 482
32277 38305 967
33828 21665 217
43133 17434 722
33359 55 726
28569 8509 136
25549 48309 396
45166 39949 696
1 14737 749
10546 43790 301
10621 30874 864
42893 1061 648
8315 36953 857
13337 43954 843
4055 39388 397
4913 136 131
7079 39561 460
1 2050 564
20032 35213 721
30989 26588 704
3413 30615 23
47990 45343 279
1262 21122 754
35551 5424 260
37107 48535 568
44391 46613 929
19053 15926 205
13792 22524 165
41983 31448 297
4641 25768 822
8692 41113 956
25809 65 883
44133 47184 544
36340 34969 88
34755 33837 803
10072 2917 201
37074 25219 357
27573 19728 543
65 15216 319
1 43855 475
22622 5373 750
26491 15546 977
7439 3 843
46937 18738 465
36212 37367 737
9257 3505 677
48086 41497 535
9605 18042 608
21658 48593 331
17867 7871 355
49686 29976 559
37843 36970 540
20460 4152 994
48686 23867 453
20481 48588 87
1 36364 973
6990 33125 882
8083 8918 809
6094 35442 258
3163 47516 831
1 41061 873
18679 35181 355
30636 37937 649
26963 10725 768
48287 31842 174
42948 22170 729
1 38970 741
3734 28053 30
30023 43078 497
9684 20378 267
23256 8164 582
13509 20523 265
37028 21524 940
8606 22060 440
20559 3928 953
25067 29030 16
8443 45619 424
1 1754 562
33361 4806 41
21263 33837 804
2747 22927 524
32642 38989 942
4552 37279 708
28311 251 94
1 3747 834
31025 24997 364
11965 37498 639
45838 23575 885
18741 42191 686
43128 13685 48
2929 31275 107
26963 26871 20
34823 18115 640
46915 14962 146
10763 1234 928
1 26205 267
33747 30738 378
40361 40956 644
44057 43389 322
14852 21247 746
14608 28292 328
2165 17004 588
45870 30138 67
28419 30043 237
4950 46487 446
16556 5416 682
45588 14208 574
10170 28632 703
14037 36112 852
15703 26879 55
8356 1447 69
23864 26380 751
6122 24509 639
8428 36526 194
14926 26380 751
38383 28145 335
42791 29421 398
38296 46893 27
34701 42157 849
1 25730 159
20599 12285 191
41175 5306 671
18306 31043 580
35886 49645 495
11881 38431 508
3062 15760 364
22040 42116 903
19032 47315 359
39081 14593 503
38661 2365 752
327 46036 365
39306 32224 985
19945 1637 792
39243 43258 419
27945 17315 773
30803 29593 425
44576 27670 508
30365 17360 571
18352 36794 74
13868 15352 52
35496 42474 434
14913 46559 886
1 11467 952
31525 2176 329
33126 36462 948
37029 1612 303
46308 33667 247
17925 14952 150
13411 10011 73
1 19267 355
43112 32509 991
33430 11011 987
3564 44599 145
5670 16313 509
24590 19302 496
41598 20453 603
42698 32666 510
29400 37527 638
32357 18797 439
40308 38870 92
21517 48963 858
41070 23060 903
44832 43269 963
38494 46568 553
12414 28910 84
38864 19187 411
3228 46875 754
23865 32397 399
11124 42362 719
26718 1839 404
10213 26669 586
37742 10718 802
25415 7311 94
40942 48985 770
1 47726 372
46710 32933 431
1 24707 729
46444 11420 271
29805 9877 508
8007 30964 386
29654 28793 687
18657 27349 49
5158 13782 404
16999 32561 924
11199 9172 572
24020 18233 152
27671 20252 907
8512 971 16
27711 1153 356
24704 13514 757
11233 19912 677
1440 47059 41
31973 8440 136
1 37446 676
49618 16720 301
13373 27069 649
25748 48352 425
1321 24637 174
9320 29498 5
563 41188 896
1561 23247 782
15240 30260 942
29027 29935 950
1 47076 484
35986 22506 438
46473 48884 833
11984 3748 395
45667 28081 559
5744 25006 394
45709 7918 234
9407 14085 359
4638 9039 707
40182 10333 422
19404 16916 42
49987 9241 350
18402 4486 323
6326 37689 600
23262 8601 869
35039 24168 228
36277 33183 102
31982 43168 491
42540 14052 503
21817 32149 258
8696 42021 116
16656 28261 312
39080 32352 948
29438 45734 67
12465 39549 761
33284 43083 853
29982 1154 541
49471 16651 831
1 47313 908
5750 16815 762
48766 27202 998
7941 42398 574
28096 46091 646
10021 48324 1000
38767 27430 353
5070 1329 68
28921 13816 629
49802 29188 256
44414 43494 493
37804 2183 410
6230 39918 613
46987 18561 450
37146 30598 998
23153 36759 285
23232 5870 586
23692 1339 29
40474 38634 964
37162 17855 323
48141 29206 322
49441 41337 232
29218 23936 514
1 38894 804
22564 38989 943
18522 36810 641
1 35588 512
23409 45877 909
3954 49689 161
41030 10096 794
46428 20283 63
40815 44923 744
33068 33537 857
15016 40716 232
32242 46121 395
1 36586 274
26177 24997 366
19601 41455 541
20686 48398 977
4656 41116 178
213 44934 543
35061 43825 109
45627 26578 170
34942 12620 527
8053 20578 8
43251 16279 516
23408 45510 996
4115 24634 494
23060 7002 420
7094 27106 412
40449 30025 450
12582 48963 855
41818 10017 929
1 43844 957
44958 11330 713
19029 9771 601
26712 15077 292
32159 27308 49
40961 6427 487
17743 1073 749
11361 21131 800
46853 47095 224
13526 49143 211
29705 15159 232
46276 47598 779
25366 40783 470
19150 6742 633
14569 3925 532
1554 43213 727
37427 7223 787
10758 6960 409
46033 7353 993
38305 651 805
13431 34755 419
12845 18738 465
6648 5067 714
1 43019 21
20418 8680 220
28270 38317 986
34276 3198 263
41 46895 298
5586 24789 286
19706 37851 35
46076 22125 232
18172 22719 691
36968 11462 303
35623 32072 903
41393 14625 230
4211 46229 73
22725 44115 631
29488 39623 515
28131 335 19
30733 22574 407
33778 29075 292
13325 42112 841
5019 34270 621
31558 527 857
15975 19529 398
34022 32137 303
34156 30826 855
34980 48756 277
23992 38015 538
1 33238 508
18983 20841 69
49033 19960 81
3715 12486 788
29829 30643 753
35300 22349 442
4741 5267 31
7487 21303 371
25775 4244 101
23479 22056 774
45778 38188 886
19916 9503 171
24632 14422 381
28846 31153 244
44987 33370 172
34717 44377 784
30767 21167 555
26960 24354 882
2823 44717 536
1 3 842
1886 16720 300
2335 11462 303
21328 33298 615
28913 33752 656
44272 49354 947
1 48476 405
9043 10758 975
46961 10011 68
13934 49138 754
32629 37922 806
34619 46951 124
10727 37425 933
46205 2412 623
28052 34329 844
344 17893 284
28154 6558 216
4423 35378 905
17905 47837 431
27524 13235 552
32737 28115 25
12878 39375 22
35295 43952 774
31540 11204 511
42665 30530 432
7238 8875 882
27444 34395 59
10174 19791 311
22817 44014 310
13110 1408 762
36874 20615 535
33675 35458 316
3936 7952 413
17933 38022 89
28102 8509 137
4041 8258 381
48997 11284 774
19867 44313 287
18719 1551 375
4280 36041 442
12479 618 961
1 45681 888
32472 10514 857
23299 45940 48
26351 38138 287
15964 14222 426
1030 11917 169
29200 13862 757
29637 6766 970
1 32072 902
49133 19211 18
37625 48494 581
6511 22898 864
23884 47838 768
16462 31194 797
40733 7032 672
44873 40658 934
3077 24364 427
6358 40445 878
30289 29421 398
15395 22778 225
6126 9281 444
48426 14177 595
38225 48266 4
35430 5050 741
39984 1061 650
48840 24189 731
39668 35674 272
27094 49466 14
19586 48884 833
44887 16519 721
35819 46822 949
13532 8839 557
21769 48352 424
49556 11284 776
43486 7897 248
39585 27663 314
18006 28825 516
17701 8442 340
48208 23873 321
47067 44007 944
6718 24676 89
11519 29775 354
31466 24828 998
15064 38335 668
38493 47224 943
21083 30010 56
15802 32397 394
21951 44088 37
6765 16824 13
1 29529 547
207 17318 235
33170 15913 306
49306 43427 899
26689 5167 637
35382 20511 712
39792 15538 397
39635 31894 450
31350 43579 728
38795 48861 243
45670 12587 465
1 28764 41
33153 49193 252
9492 40677 866
18490 48122 61
40738 26787 390
12105 42398 574
7241 57 340
16405 46860 917
6647 37851 35
45279 43722 964
32836 24637 175
15989 21414 661
38729 38317 988
44374 11824 275
46172 8439 742
36489 6961 67
3578 47581 521
34706 12236 368
36600 8097 150
44028 1180 304
10610 33395 790
39579 30936 836
47476 43159 163
33792 34092 735
31965 32089 723
33516 46636 918
42851 44643 701
5014 20283 62
26912 6219 857
1 22312 942
1368 8292 401
18120 47315 359
39152 22595 803
26817 21247 751
29338 32328 285
1 42652 649
43123 23116 848
41953 14854 416
15160 27716 935
48780 19070 784
21680 6858 90
45433 44561 976
24120 481 898
36410 28049 50
16426 2875 16
26421 7210 918
22708 41185 365
24518 2505 808
7091 32203 194
31992 26879 56
41704 19667 739
26416 47214 112
34584 44648 733
38712 35442 259
1 33136 535
15084 36445 919
1639 34137 983
30257 38217 845
14165 14821 122
42430 25858 123
9823 45670 727
30454 1613 223
32745 43529 142
49005 27329 227
49953 43633 702
13118 20378 266
19526 7652 895
33538 24111 391
1 28471 715
605 25791 871
47165 16932 699
3425 22679 794
37731 2260 146
8054 36320 591
5627 20142 903
49366 27495 404
17344 42009 57
1239 30623 437
23845 41420 80
32058 20400 431
45375 39127 159
6843 34789 445
3115 19557 985
1 16430 457
9269 13434 864
1 18755 655
7675 7774 743
22030 23841 973
28756 6098 196
20220 48136 309
40213 47713 844
10128 3747 832
14959 26864 478
14235 30273 237
41155 46406 785
1808 28632 488
47371 42871 399
48804 14840 381
8999 40223 94
18949 10451 12
34137 24789 286
23575 35981 932
37135 34719 660
4357 8110 770
35216 4398 9
37197 14960 358
9698 8710 287
15198 20021 588
43575 29043 91
1 27430 351
24832 42885 642
19007 7002 421
18903 48585 178
36 6948 244
24554 29897 958
40527 7359 51
44718 5067 712
4267 45699 652
47736 481 897
7911 35938 374
47581 26908 602
6571 10522 14
1 23003 868
3882 20127 190
4700 23395 881
12279 48640 147
18917 25579 522
48912 48542 465
11006 18465 436
1 39899 842
27284 19668 511
1 44106 470
41557 14923 593
39447 20127 189
37161 1292 869
13722 23247 784
47113 34226 670
46122 30042 454
44215 43605 909
16100 33178 562
48535 8820 165
25747 24060 811
3051 11332 997
29823 21368 296
29628 25394 885
5289 17098 162
30993 29322 906
881 36750 817
4904 18376 189
4082 49144 336
10663 15546 976
1160 11651 196
20133 10875 801
1 25349 588
17506 29117 936
38537 13396 363
32195 22856 428
35803 21872 316
17696 25825 832
45861 15593 501
18877 6791 218
4124 26787 392
7660 42347 656
41584 33415 973
8200 26440 10
33021 13335 235
2333 28750 351
3692 24971 994
4432 2538 79
12361 42139 172
33351 11019 558
20420 40563 408
8133 876 651
41306 24556 320
32407 4976 440
41857 16912 78
9908 42265 454
24341 29465 694
43476 2050 564
37778 3788 271
31919 28291 275
39565 27495 401
23749 25223 980
9476 22096 121
26718 37528 341
43109 46845 592
5479 6896 175
46384 30615 27
15318 15357 268
43054 38642 38
48066 3925 534
31516 17025 940
41610 28393 251
1608 20977 716
1 33298 614
16867 15441 143
14315 32154 384
16897 23390 531
23868 35654 470
23716 35013 267
41996 17910 537
20971 49917 143
15641 2519 933
40009 20379 960
37662 39296 736
5550 47018 335
37001 25379 675
31752 22699 331
17680 22430 498
4954 42101 89
33524 11402 594
22057 33731 548
2871 49948 94
4918 22123 550
73 6163 15
27198 15255 20
49882 39668 200
424 13149 514
36333 8163 415
75 47313 912
34363 43470 168
36892 35061 355
1 24519 648
4244 41687 977
21899 38035 1000
49638 32897 347
41374 1637 792
46778 24364 426
12734 7039 588
25419 26365 676
30984 43269 965
47412 31701 43
14322 35654 473
1 23710 835
1809 35065 779
34203 46867 829
11568 25488 110
3958 30530 433
44462 1901 281
28942 43720 745
27056 24417 196
2172 48569 435
6012 42800 734
18367 15183 955
35881 12197 981
1 23925 857
99 17943 820
38258 1995 824
14732 7871 358
20462 39322 337
14715 5948 810
27579 8851 390
30344 46110 964
1 3959 925
5223 14569 58
45546 22076 970
31025 36853 126
21681 43832 486
12992 32588 464
7657 48500 569
27815 40563 407
15350 21380 836
19722 17638 789
25671 30876 329
43682 3484 337
4291 12049 286
5640 23949 307
1 46927 888
26483 43782 447
38887 12519 631
20978 41905 40
44982 26595 942
22344 886 858
1 13173 460
31841 41652 622
43136 7724 864
41704 29067 571
9540 28148 798
33480 28367 29
30660 4847 568
11055 47529 979
45246 32719 963
49124 42662 205
25858 42481 492
35615 44595 163
46408 11815 346
21656 26302 131
9481 43254 7
11055 22529 889
13977 31464 103
7306 48345 312
28438 23841 978
14164 41382 122
42081 5373 747
2791 18483 516
906 4253 273
39669 19027 778
48115 25766 91
47649 24644 296
27885 29521 529
43319 49918 415
25960 7091 166
975 26905 693
39790 30311 527
10451 24241 7
19180 41580 639
1 34572 647
15323 4242 354
8759 12632 485
33639 15333 791
44141 49210 131
36180 16509 879
2894 22892 817
2519 30558 577
4532 48846 372
40210 8269 936
24285 38634 965
25921 29395 858
38613 17912 893
38082 3685 480
19849 15634 769
23815 30495 685
3518 41555 910
21621 15778 811
984 28995 567
38309 44717 540
10301 27832 119
30846 25423 987
1 1257 473
9247 48865 403
7468 38448 355
38579 28721 685
20006 38824 637
6629 16191 103
7839 22671 892
45060 5056 853
32252 12049 287
27111 6287 533
44330 9467 260
5720 36600 8
45669 23349 316
37989 15925 824
8327 13862 756
8109 27526 924
31906 34465 642
12389 42013 884
12332 31098 906
49160 12679 207
17507 3553 308
4823 40794 29
44714 30028 743
39872 18487 111
11021 1612 303
1 18385 425
18595 32929 158
42776 7099 983
29745 29976 557
17691 17132 29
17044 7269 42
31477 28080 503
24 27495 402
1496 23377 457
27612 18295 144
29412 44014 311
