500 2000
182 476 2
68 127 1
5 12 1
446 498 2
313 12 1
402 419 1
274 104 2
180 180 2
453 56 1
416 12 1
335 376 1
489 262 1
117 308 1
255 242 2
88 104 2
14 487 1
461 71 2
404 211 1
273 476 2
377 361 1
352 490 2
348 310 2
197 487 2
110 23 2
308 441 1
437 34 1
167 253 1
397 163 2
499 195 1
431 141 2
378 387 2
404 253 1
231 170 1
413 322 2
243 23 1
379 404 1
22 262 2
238 242 2
361 404 2
316 34 1
81 127 1
243 180 1
358 104 2
228 395 1
472 12 1
236 44 2
29 351 2
314 351 1
69 242 2
64 496 2
392 375 2
466 487 2
235 442 2
155 23 1
370 180 1
167 262 1
23 221 1
7 104 1
355 170 1
95 407 2
23 12 1
402 376 2
253 404 1
187 376 2
162 262 2
195 498 1
251 195 1
214 71 2
334 419 2
56 127 1
300 12 2
310 361 2
442 195 1
389 387 1
416 260 1
196 476 1
348 395 1
259 44 2
19 361 1
230 180 1
40 43 2
360 351 2
89 496 1
488 376 2
157 170 2
382 393 2
474 218 1
285 319 2
162 195 2
163 253 1
392 127 2
244 322 2
489 20 1
481 393 2
35 310 1
158 361 2
1 253 1
6 375 1
2 71 2
214 487 2
95 73 1
94 12 2
172 351 1
210 221 2
90 404 2
493 180 2
336 242 1
482 141 1
111 375 1
189 434 1
386 253 2
1 375 1
479 350 1
371 208 2
440 73 1
201 466 1
46 387 1
176 351 2
138 20 1
130 407 2
270 23 1
188 487 2
492 395 2
1 434 2
151 22 2
298 407 2
96 221 1
377 490 2
6 375 2
264 466 2
314 419 1
357 221 1
213 221 1
200 487 1
162 22 1
182 361 1
429 44 1
261 404 2
354 34 1
272 141 1
332 498 2
494 319 2
130 376 2
333 20 2
452 253 2
64 308 1
27 442 1
226 44 2
386 180 2
177 319 1
74 14 2
198 322 1
2 419 1
401 262 2
350 211 1
286 262 1
36 56 1
333 56 1
429 395 1
296 466 1
471 221 1
225 496 1
266 376 1
306 496 2
388 442 1
1 496 1
24 442 1
238 434 2
132 262 1
236 218 2
380 407 2
272 319 1
209 218 1
27 12 2
130 434 2
413 310 2
137 260 1
401 487 1
371 104 2
497 434 2
422 375 2
245 351 2
368 104 1
286 139 2
369 221 1
119 442 2
497 253 1
165 308 1
197 434 2
367 141 2
271 139 2
410 395 2
366 104 2
183 218 1
180 487 1
223 393 2
66 253 2
360 496 1
291 71 1
324 434 2
372 395 2
312 73 1
87 404 2
369 350 1
362 260 2
496 310 1
387 490 2
243 442 1
141 208 1
1 466 1
486 221 2
46 496 1
419 490 2
123 218 1
96 350 2
1 127 1
201 56 2
145 218 1
333 163 1
436 139 1
260 490 2
380 387 1
229 260 2
444 350 2
91 319 1
300 487 1
78 104 1
498 404 2
130 14 2
48 14 1
346 498 1
489 34 1
374 208 1
333 350 1
392 180 2
82 34 2
303 253 1
142 350 1
464 496 1
203 23 2
119 387 2
357 498 1
480 260 1
403 490 2
343 419 1
214 322 2
21 211 2
433 395 1
305 253 2
324 407 2
327 434 2
298 56 1
499 127 1
221 376 2
487 253 2
1 407 1
497 487 1
311 242 2
43 12 1
322 476 1
421 104 1
162 308 1
30 43 1
15 218 2
421 104 1
186 404 2
477 407 1
242 12 2
353 218 1
111 221 2
136 393 2
412 441 1
44 180 1
351 376 2
355 141 2
420 43 2
478 73 2
291 12 1
115 218 2
498 34 1
291 139 2
300 466 1
151 180 2
175 393 1
122 466 1
227 56 2
223 466 2
141 242 2
344 351 2
193 262 2
486 361 1
65 375 2
370 127 2
1 361 1
38 322 1
83 71 2
325 434 2
335 260 1
460 419 2
462 466 2
334 218 1
27 322 2
338 180 1
336 490 1
133 490 2
330 310 1
237 195 2
318 14 1
403 350 1
483 322 1
26 434 2
176 419 2
317 466 1
383 71 2
465 466 1
52 351 1
294 163 1
339 361 1
405 387 2
301 104 1
1 170 1
381 375 2
161 496 2
425 407 1
396 73 1
1 393 1
43 375 1
313 361 2
129 253 2
433 104 2
182 393 1
428 498 2
54 441 1
100 419 2
74 20 1
404 350 2
90 170 2
1 319 2
135 73 1
175 262 1
493 208 1
348 139 1
130 387 1
91 404 2
342 395 2
99 490 1
118 310 2
100 376 2
414 104 1
418 180 2
120 260 2
490 466 1
153 180 2
252 44 2
165 44 2
98 43 2
3 407 1
78 404 2
204 476 2
200 434 2
291 487 1
1 104 1
146 395 2
198 262 1
395 43 2
268 242 1
411 496 1
272 170 2
409 242 1
449 476 2
1 404 1
495 308 2
186 23 1
272 419 2
20 242 1
202 180 2
178 441 1
374 139 1
82 73 1
416 127 2
217 490 1
111 466 2
457 490 2
268 34 1
334 23 1
495 242 2
240 434 2
237 221 1
173 141 1
1 442 1
338 466 1
264 73 1
218 242 2
461 211 1
376 376 1
364 218 1
62 163 1
283 163 2
58 242 2
156 253 1
425 139 2
377 127 2
467 12 2
245 43 2
71 442 2
98 104 1
131 20 2
1 23 2
475 43 1
78 376 2
69 23 2
22 322 1
335 350 2
230 308 1
11 253 2
28 441 2
204 253 1
250 23 2
9 466 2
462 308 1
118 12 2
465 253 1
88 195 1
37 208 2
156 322 1
300 141 2
314 44 1
131 71 2
47 419 2
314 14 1
185 104 1
87 218 1
1 180 2
410 361 1
112 208 1
248 14 2
353 12 1
251 163 1
378 56 2
109 490 2
266 322 2
3 476 1
402 139 2
482 56 1
252 195 1
42 393 1
384 476 2
325 322 1
415 221 1
20 441 2
324 419 2
428 14 2
395 496 2
288 73 1
495 218 2
273 361 2
242 442 1
354 490 2
277 351 2
36 407 1
73 221 1
359 195 1
178 393 1
491 262 1
1 23 2
45 71 1
415 498 1
128 260 1
151 141 2
263 218 1
277 34 1
493 170 2
150 170 2
410 322 1
83 127 1
311 211 2
206 139 2
164 308 2
39 466 1
144 44 2
152 14 1
325 308 2
399 23 2
194 322 1
457 139 1
57 141 1
341 262 1
149 195 1
61 260 2
335 262 1
268 387 2
284 404 1
428 221 1
317 71 1
461 71 1
379 34 2
209 195 1
55 195 2
283 361 2
304 262 2
325 141 2
92 434 1
325 211 2
323 434 1
98 310 1
269 407 1
53 139 2
11 387 2
483 12 2
331 218 1
241 434 1
290 221 1
117 44 1
39 139 2
432 260 2
253 441 2
366 351 1
139 20 1
317 163 1
243 442 2
260 211 2
110 253 2
338 180 1
383 170 1
404 104 2
29 419 2
237 407 2
251 218 1
1 71 2
254 351 1
136 487 2
116 211 2
481 260 1
1 218 2
246 208 2
208 12 2
37 310 1
21 208 2
47 393 1
489 419 2
166 180 1
145 14 2
473 496 1
69 73 2
41 20 1
67 141 1
367 163 1
302 141 1
199 498 2
427 376 2
284 350 2
295 12 2
100 34 1
461 375 2
93 23 1
217 350 1
121 434 1
131 441 2
466 34 2
447 43 1
192 441 1
82 73 2
359 56 1
371 12 1
192 407 2
409 44 1
225 170 1
325 208 2
208 407 2
393 12 2
126 195 1
1 376 2
371 22 1
37 208 1
424 44 1
179 71 1
63 350 2
268 163 2
143 20 1
38 434 1
8 22 1
246 141 2
493 180 2
96 361 1
408 262 1
106 322 2
416 104 1
9 20 1
167 139 1
456 487 2
40 242 2
32 242 2
353 490 2
66 404 1
156 260 1
94 375 1
1 22 2
468 44 1
278 180 2
82 43 1
241 56 1
193 170 2
248 419 1
155 322 2
261 350 2
381 71 2
170 319 2
156 56 1
75 393 1
421 208 1
427 43 2
458 43 1
484 407 2
172 376 2
381 43 1
262 23 1
377 404 1
397 180 1
193 387 2
270 170 2
419 387 2
211 351 2
162 319 1
109 34 2
108 476 2
357 319 1
422 496 1
281 163 2
288 141 1
445 441 2
141 319 1
490 34 2
381 141 1
285 361 2
395 211 2
207 170 1
38 490 1
294 308 2
434 208 2
193 195 1
358 221 1
166 104 2
157 23 2
165 14 2
438 141 2
238 490 1
388 487 2
184 262 2
72 351 2
20 262 2
258 496 1
172 260 2
301 442 1
180 310 2
76 242 2
257 260 1
418 395 1
351 442 2
452 14 2
193 490 2
260 350 1
438 218 1
494 262 1
342 170 1
477 195 2
478 262 2
70 56 1
129 43 2
477 218 2
47 442 1
477 218 1
60 163 2
37 393 2
303 404 2
72 407 2
52 442 2
124 34 2
211 43 1
86 170 1
463 180 1
17 242 2
384 253 2
396 253 2
30 23 1
125 211 1
40 218 2
177 490 2
125 104 1
142 170 1
68 442 1
422 20 1
458 139 1
323 419 1
328 476 2
314 476 1
476 34 1
392 218 1
182 211 2
183 490 1
57 376 2
48 262 1
210 404 2
477 361 1
339 350 2
75 407 2
90 442 1
16 221 2
468 496 2
341 260 1
413 404 2
488 180 1
463 442 2
107 12 1
83 466 1
357 44 2
302 170 1
487 419 2
192 20 1
280 253 1
244 34 1
422 308 1
283 221 2
362 496 1
464 490 1
40 14 2
305 20 2
395 242 2
11 319 2
133 404 2
418 361 1
254 221 1
36 262 1
219 20 2
92 476 2
18 490 2
210 253 1
83 487 1
288 375 1
158 44 2
67 14 2
154 419 2
144 434 2
493 322 2
85 308 2
246 12 1
291 221 1
415 476 2
309 419 1
295 14 1
378 466 2
22 208 2
314 442 2
378 208 2
466 104 1
372 260 1
176 14 2
429 322 1
433 23 1
482 387 2
470 43 1
205 395 2
283 218 2
24 375 1
477 127 1
126 22 1
275 260 2
232 141 1
290 376 1
66 419 2
106 73 1
417 43 1
477 195 1
115 487 1
418 104 2
436 14 2
278 73 1
30 22 1
95 434 1
228 163 2
272 498 2
161 14 1
181 20 1
343 351 1
353 322 1
324 466 1
223 496 2
472 487 2
248 141 2
492 73 2
67 442 2
11 434 2
411 361 1
1 34 2
112 211 1
376 434 1
430 419 1
263 104 1
353 71 1
38 319 2
164 393 1
120 218 2
497 434 1
265 442 1
75 73 1
437 56 2
417 56 1
6 308 1
288 404 2
332 393 1
220 221 2
194 56 1
454 441 2
23 242 2
491 260 1
482 139 1
316 322 1
63 351 2
45 73 1
46 34 1
276 170 2
247 308 1
4 351 1
205 322 1
10 208 2
358 262 2
382 319 1
246 319 1
459 308 1
150 14 1
263 163 1
186 23 1
404 221 1
489 208 2
307 442 2
319 104 1
8 221 1
337 404 1
363 310 1
331 375 1
31 466 2
234 218 2
271 262 1
89 163 2
497 43 1
35 322 1
355 322 1
1 322 2
482 310 1
184 319 2
464 43 1
55 195 2
469 350 2
349 376 2
171 322 1
196 104 2
295 104 1
7 14 1
59 242 2
92 104 2
317 218 2
325 310 2
369 195 2
463 56 2
436 419 2
192 22 1
427 56 2
487 490 2
413 14 2
434 393 1
252 322 2
55 221 2
300 262 2
497 14 1
257 490 1
84 419 2
423 242 2
220 476 2
323 163 1
190 43 2
143 163 2
1 387 1
368 23 2
38 211 2
205 22 2
1 308 1
346 22 1
1 71 1
59 442 1
387 434 2
113 139 2
407 496 2
469 310 2
281 387 2
3 104 2
313 56 2
55 375 2
295 441 2
30 34 1
122 393 1
99 262 1
397 376 1
418 163 1
392 208 2
431 322 2
293 141 2
46 375 1
280 466 1
444 104 1
132 376 2
352 71 2
3 211 1
120 407 2
276 376 1
109 22 1
347 253 2
280 308 1
332 441 2
377 434 2
454 351 1
164 395 2
280 73 2
1 476 1
235 308 2
427 395 1
196 487 1
183 496 2
179 442 2
495 351 2
445 139 1
363 22 1
401 376 2
22 163 2
367 498 1
412 218 2
392 208 2
212 22 1
453 20 2
150 34 1
462 310 2
492 350 1
437 127 2
72 434 2
383 20 1
298 211 2
323 375 2
173 73 1
482 361 1
95 319 1
291 170 1
388 211 1
387 195 2
28 322 1
477 34 1
143 44 2
75 393 1
485 466 1
138 441 1
111 393 1
403 14 2
55 393 2
1 218 1
346 23 1
403 22 2
71 419 1
225 23 2
245 308 2
134 375 1
313 195 1
36 350 1
397 14 1
305 71 1
195 490 2
268 404 1
1 141 2
463 12 1
81 43 1
194 73 2
48 387 1
449 218 1
202 71 2
102 393 2
442 34 1
104 376 1
182 260 1
308 434 2
178 242 2
216 139 2
424 407 1
214 242 1
227 170 1
496 14 2
93 211 1
100 350 2
134 180 1
477 56 2
493 434 2
237 242 1
392 22 1
352 487 1
173 127 2
385 322 1
66 498 2
407 73 2
482 466 2
446 441 1
164 395 1
101 141 2
1 20 2
497 487 2
14 322 1
348 242 1
168 387 2
26 404 2
240 441 2
117 310 2
44 34 2
385 163 2
290 34 2
339 104 1
340 34 1
343 310 1
272 195 2
153 23 2
7 221 2
468 163 2
478 73 1
102 163 2
417 319 2
205 12 1
54 163 1
27 387 1
497 211 1
374 71 2
113 262 2
412 395 2
150 20 2
175 22 1
355 466 1
350 498 2
149 23 2
392 180 2
252 319 2
397 139 1
409 127 2
491 419 1
214 404 2
407 407 1
442 56 1
423 387 2
205 12 2
261 180 1
421 262 2
300 104 2
45 387 1
79 466 2
219 487 2
261 487 1
372 310 1
223 376 2
111 218 1
117 466 2
360 211 2
421 387 1
195 351 2
56 73 2
349 319 2
212 404 2
327 127 1
215 441 1
18 260 2
126 195 1
467 43 2
493 170 1
196 442 1
4 20 1
25 43 1
358 218 2
50 141 2
29 260 2
52 393 1
182 496 2
149 441 1
375 23 1
259 44 1
406 310 2
19 490 1
32 404 1
283 498 2
45 310 2
236 73 2
117 441 1
472 208 2
252 434 1
295 442 1
370 441 2
347 487 1
460 404 1
148 442 2
315 127 2
387 141 2
437 180 1
90 218 2
65 262 2
164 376 2
214 466 1
483 221 2
332 211 1
30 20 2
418 319 1
452 387 2
496 395 1
389 208 1
186 73 2
160 407 2
193 221 1
371 487 1
202 441 1
1 310 2
128 375 1
247 319 1
44 487 1
96 43 2
367 211 1
188 44 2
491 395 1
35 319 2
487 395 2
17 498 2
267 20 1
394 221 2
393 361 1
274 350 1
435 141 2
330 466 2
137 375 1
1 73 1
103 43 1
131 195 1
417 319 1
11 12 1
462 442 2
129 407 2
105 12 2
1 419 2
24 208 2
421 387 2
346 73 1
409 262 1
1 208 1
388 218 1
266 434 1
291 208 1
