2500 100000
803 2392 68866
2392 312 68867
312 1675 68868
1675 434 68869
434 590 68870
590 1562 68871
1562 1926 68872
1926 2426 68873
2426 1307 68874
1307 2124 68875
2124 1278 68876
1278 1020 68877
1020 1171 68878
1171 681 68879
681 446 68880
446 664 68881
664 72 68882
72 115 68883
115 1516 68884
1516 60 68885
60 1400 68886
1400 2097 68887
2097 682 68888
682 319 68889
319 2085 68890
2085 2397 68891
2397 2180 68892
2180 1388 68893
1388 659 68894
659 2271 68895
2271 1156 68896
1156 2212 68897
2212 1794 68898
1794 1568 68899
1568 1357 68900
1357 363 68901
363 1714 68902
1714 473 68903
473 315 68904
315 2211 68905
2211 1773 68906
1773 301 68907
301 396 68908
396 1879 68909
1879 24 68910
24 950 68911
950 1771 68912
1771 1873 68913
1873 1199 68914
1199 837 68915
837 728 68916
728 269 68917
269 2484 68918
2484 889 68919
889 257 68920
257 1020 68921
1020 1824 68922
1824 732 68923
732 345 68924
345 1842 68925
1842 2498 68926
2498 702 68927
702 1399 68928
1399 240 68929
240 558 68930
558 900 68931
900 2267 68932
2267 379 68933
379 359 68934
359 430 68935
430 1225 68936
1225 787 68937
787 1233 68938
1233 954 68939
954 2316 68940
2316 1396 68941
1396 340 68942
340 175 68943
175 2093 68944
2093 1197 68945
1197 223 68946
223 706 68947
706 361 68948
361 572 68949
572 1278 68950
1278 2264 68951
2264 2371 68952
2371 432 68953
432 252 68954
252 518 68955
518 7 68956
7 2023 68957
2023 2234 68958
2234 260 68959
260 1344 68960
1344 428 68961
428 442 68962
442 71 68963
71 2315 68964
2315 810 68965
810 1417 68966
1417 2295 68967
2295 1829 68968
1829 1479 68969
1479 2105 68970
2105 1869 68971
1869 1249 68972
1249 1841 68973
1841 1888 68974
1888 2342 68975
2342 2408 68976
2408 1717 68977
1717 2140 68978
2140 618 68979
618 679 68980
679 855 68981
855 544 68982
544 871 68983
871 2185 68984
2185 1543 68985
1543 1685 68986
1685 2019 68987
2019 714 68988
714 1780 68989
1780 1675 68990
1675 1521 68991
1521 1809 68992
1809 663 68993
663 28 68994
28 1397 68995
1397 2423 68996
2423 1576 68997
1576 2052 68998
2052 391 68999
391 894 69000
894 1090 69001
1090 1867 69002
1867 2088 69003
2088 935 69004
935 1266 69005
1266 34 69006
34 1613 69007
1613 336 69008
336 1635 69009
1635 910 69010
910 1970 69011
1970 1239 69012
1239 1537 69013
1537 1856 69014
1856 224 69015
224 549 69016
549 2274 69017
2274 560 69018
560 1476 69019
1476 599 69020
599 792 69021
792 1673 69022
1673 482 69023
482 2304 69024
2304 2025 69025
2025 1254 69026
1254 222 69027
222 929 69028
929 2438 69029
2438 77 69030
77 1454 69031
1454 2060 69032
2060 2096 69033
2096 2471 69034
2471 1022 69035
1022 1895 69036
1895 2225 69037
2225 884 69038
884 1831 69039
1831 218 69040
218 1901 69041
1901 969 69042
969 1665 69043
1665 935 69044
935 186 69045
186 973 69046
973 2309 69047
2309 353 69048
353 563 69049
563 1904 69050
1904 740 69051
740 1193 69052
1193 1803 69053
1803 12 69054
12 2053 69055
2053 1728 69056
1728 2051 69057
2051 1067 69058
1067 1811 69059
1811 1177 69060
1177 107 69061
107 934 69062
934 2045 69063
2045 308 69064
308 1557 69065
1557 2063 69066
2063 1268 69067
1268 1503 69068
1503 1896 69069
1896 945 69070
945 2348 69071
2348 845 69072
845 502 69073
502 2306 69074
2306 39 69075
39 1473 69076
1473 1027 69077
1027 172 69078
172 741 69079
741 1776 69080
1776 1512 69081
1512 749 69082
749 2311 69083
2311 565 69084
565 649 69085
649 2273 69086
2273 2196 69087
2196 1870 69088
1870 2052 69089
2052 492 69090
492 1411 69091
1411 1409 69092
1409 683 69093
683 1421 69094
1421 1622 69095
1622 545 69096
545 898 69097
898 61 69098
61 2464 69099
2464 25 69100
25 1622 69101
1622 382 69102
382 389 69103
389 477 69104
477 143 69105
143 488 69106
488 465 69107
465 1549 69108
1549 535 69109
535 303 69110
303 2457 69111
2457 511 69112
511 1937 69113
1937 1859 69114
1859 2421 69115
2421 1129 69116
1129 2487 69117
2487 887 69118
887 1638 69119
1638 1633 69120
1633 2160 69121
2160 2387 69122
2387 826 69123
826 255 69124
255 2154 69125
2154 1938 69126
1938 183 69127
183 2071 69128
2071 221 69129
221 1592 69130
1592 728 69131
728 284 69132
284 1815 69133
1815 1581 69134
1581 789 69135
789 606 69136
606 1462 69137
1462 2475 69138
2475 661 69139
661 2073 69140
2073 758 69141
758 2492 69142
2492 795 69143
795 248 69144
248 472 69145
472 1707 69146
1707 2094 69147
2094 547 69148
547 1596 69149
1596 166 69150
166 1668 69151
1668 1157 69152
1157 1255 69153
1255 731 69154
731 2500 69155
2500 1086 69156
1086 2177 69157
2177 2023 69158
2023 1996 69159
1996 1414 69160
1414 1856 69161
1856 2428 69162
2428 2175 69163
2175 929 69164
929 2324 69165
2324 1340 69166
1340 168 69167
168 485 69168
485 1397 69169
1397 96 69170
96 2025 69171
2025 415 69172
415 888 69173
888 1915 69174
1915 1205 69175
1205 853 69176
853 103 69177
103 492 69178
492 1291 69179
1291 6 69180
6 648 69181
648 1315 69182
1315 1005 69183
1005 1682 69184
1682 2490 69185
2490 2400 69186
2400 1110 69187
1110 679 69188
679 851 69189
851 1806 69190
1806 1403 69191
1403 302 69192
302 839 69193
839 1189 69194
1189 1534 69195
1534 1294 69196
1294 1171 69197
1171 250 69198
250 1894 69199
1894 212 69200
212 844 69201
844 2078 69202
2078 1737 69203
1737 558 69204
558 1742 69205
1742 222 69206
222 2342 69207
2342 1289 69208
1289 1449 69209
1449 1494 69210
1494 1135 69211
1135 1414 69212
1414 1883 69213
1883 2061 69214
2061 728 69215
728 1456 69216
1456 191 69217
191 734 69218
734 1570 69219
1570 1884 69220
1884 1584 69221
1584 1862 69222
1862 94 69223
94 680 69224
680 476 69225
476 716 69226
716 1215 69227
1215 1985 69228
1985 1682 69229
1682 1684 69230
1684 2268 69231
2268 149 69232
149 657 69233
657 633 69234
633 1639 69235
1639 2014 69236
2014 855 69237
855 2363 69238
2363 367 69239
367 2073 69240
2073 1506 69241
1506 657 69242
657 1363 69243
1363 128 69244
128 1230 69245
1230 32 69246
32 2492 69247
2492 120 69248
120 852 69249
852 1694 69250
1694 1351 69251
1351 459 69252
459 1745 69253
1745 1087 69254
1087 1600 69255
1600 1571 69256
1571 193 69257
193 720 69258
720 1820 69259
1820 1273 69260
1273 229 69261
229 391 69262
391 896 69263
896 1748 69264
1748 1558 69265
1558 169 69266
169 1145 69267
1145 2412 69268
2412 1423 69269
1423 1245 69270
1245 1730 69271
1730 31 69272
31 782 69273
782 734 69274
734 45 69275
45 1203 69276
1203 1431 69277
1431 300 69278
300 754 69279
754 145 69280
145 1433 69281
1433 1223 69282
1223 258 69283
258 1719 69284
1719 256 69285
256 670 69286
670 541 69287
541 943 69288
943 493 69289
493 1533 69290
1533 1001 69291
1001 2179 69292
2179 26 69293
26 1072 69294
1072 1213 69295
1213 895 69296
895 2013 69297
2013 1183 69298
1183 2198 69299
2198 2142 69300
2142 1238 69301
1238 2376 69302
2376 913 69303
913 662 69304
662 622 69305
622 2291 69306
2291 507 69307
507 979 69308
979 2193 69309
2193 1525 69310
1525 592 69311
592 1511 69312
1511 240 69313
240 449 69314
449 113 69315
113 1649 69316
1649 1555 69317
1555 1762 69318
1762 1858 69319
1858 2093 69320
2093 1073 69321
1073 352 69322
352 1740 69323
1740 822 69324
822 1371 69325
1371 1770 69326
1770 1092 69327
1092 1048 69328
1048 769 69329
769 521 69330
521 490 69331
490 1682 69332
1682 1292 69333
1292 368 69334
368 2143 69335
2143 1146 69336
1146 957 69337
957 2319 69338
2319 900 69339
900 2052 69340
2052 2297 69341
2297 2492 69342
2492 261 69343
261 7 69344
7 2323 69345
2323 2372 69346
2372 1342 69347
1342 2039 69348
2039 2329 69349
2329 2431 69350
2431 2261 69351
2261 1508 69352
1508 847 69353
847 1112 69354
1112 1215 69355
1215 258 69356
258 531 69357
531 2442 69358
2442 566 69359
566 558 69360
558 487 69361
487 2033 69362
2033 1434 69363
1434 2196 69364
2196 1002 69365
1002 1890 69366
1890 21 69367
21 2379 69368
2379 859 69369
859 2455 69370
2455 1276 69371
1276 374 69372
374 1757 69373
1757 2304 69374
2304 761 69375
761 571 69376
571 1009 69377
1009 2069 69378
2069 1459 69379
1459 1483 69380
1483 1679 69381
1679 1741 69382
1741 1784 69383
1784 2440 69384
2440 1001 69385
1001 1901 69386
1901 2461 69387
2461 995 69388
995 2334 69389
2334 1998 69390
1998 1004 69391
1004 666 69392
666 2309 69393
2309 2423 69394
2423 436 69395
436 206 69396
206 1067 69397
1067 397 69398
397 237 69399
237 698 69400
698 557 69401
557 1860 69402
1860 704 69403
704 2414 69404
2414 107 69405
107 149 69406
149 512 69407
512 737 69408
737 70 69409
70 1479 69410
1479 572 69411
572 916 69412
916 1432 69413
1432 297 69414
297 1443 69415
1443 2477 69416
2477 358 69417
358 1039 69418
1039 1258 69419
1258 1857 69420
1857 469 69421
469 76 69422
76 1405 69423
1405 2158 69424
2158 1370 69425
1370 1661 69426
1661 1046 69427
1046 442 69428
442 1200 69429
1200 2337 69430
2337 2493 69431
2493 1986 69432
1986 1513 69433
1513 1523 69434
1523 846 69435
846 1103 69436
1103 1446 69437
1446 2480 69438
2480 2467 69439
2467 2004 69440
2004 1007 69441
1007 438 69442
438 1871 69443
1871 2363 69444
2363 1587 69445
1587 1674 69446
1674 868 69447
868 640 69448
640 510 69449
510 770 69450
770 1662 69451
1662 37 69452
37 2378 69453
2378 1603 69454
1603 86 69455
86 2008 69456
2008 1914 69457
1914 577 69458
577 2231 69459
2231 1379 69460
1379 2163 69461
2163 2090 69462
2090 1756 69463
1756 2271 69464
2271 481 69465
481 1247 69466
1247 2133 69467
2133 2102 69468
2102 363 69469
363 1760 69470
1760 2029 69471
2029 1857 69472
1857 2434 69473
2434 510 69474
510 1886 69475
1886 654 69476
654 1907 69477
1907 2168 69478
2168 553 69479
553 1291 69480
1291 114 69481
114 1195 69482
1195 854 69483
854 1666 69484
1666 1667 69485
1667 2448 69486
2448 1845 69487
1845 2195 69488
2195 37 69489
37 1670 69490
1670 1936 69491
1936 1933 69492
1933 2222 69493
2222 1953 69494
1953 1319 69495
1319 425 69496
425 2197 69497
2197 801 69498
801 1718 69499
1718 1253 69500
1253 2124 69501
2124 173 69502
173 1958 69503
1958 1571 69504
1571 69 69505
69 1416 69506
1416 504 69507
504 811 69508
811 1677 69509
1677 1339 69510
1339 1797 69511
1797 2404 69512
2404 1577 69513
1577 2069 69514
2069 2385 69515
2385 1948 69516
1948 748 69517
748 197 69518
197 608 69519
608 1807 69520
1807 548 69521
548 2460 69522
2460 1064 69523
1064 2220 69524
2220 2492 69525
2492 1937 69526
1937 1008 69527
1008 213 69528
213 527 69529
527 1883 69530
1883 186 69531
186 1586 69532
1586 1087 69533
1087 1903 69534
1903 475 69535
475 2401 69536
2401 916 69537
916 2239 69538
2239 1954 69539
1954 1297 69540
1297 2063 69541
2063 1960 69542
1960 972 69543
972 1823 69544
1823 691 69545
691 1512 69546
1512 207 69547
207 1755 69548
1755 1827 69549
1827 620 69550
620 634 69551
634 1489 69552
1489 402 69553
402 264 69554
264 475 69555
475 1725 69556
1725 289 69557
289 1578 69558
1578 2281 69559
2281 1862 69560
1862 2481 69561
2481 1431 69562
1431 1498 69563
1498 1164 69564
1164 1707 69565
1707 842 69566
842 818 69567
818 1118 69568
1118 821 69569
821 835 69570
835 1318 69571
1318 493 69572
493 2000 69573
2000 1317 69574
1317 1091 69575
1091 1738 69576
1738 76 69577
76 1409 69578
1409 556 69579
556 240 69580
240 1202 69581
1202 464 69582
464 1399 69583
1399 196 69584
196 1971 69585
1971 2065 69586
2065 365 69587
365 1815 69588
1815 542 69589
542 285 69590
285 2433 69591
2433 2220 69592
2220 1622 69593
1622 1188 69594
1188 1029 69595
1029 1851 69596
1851 2285 69597
2285 1763 69598
1763 1329 69599
1329 1651 69600
1651 626 69601
626 760 69602
760 1942 69603
1942 1265 69604
1265 216 69605
216 532 69606
532 1065 69607
1065 1863 69608
1863 2185 69609
2185 982 69610
982 337 69611
337 702 69612
702 2436 69613
2436 1346 69614
1346 352 69615
352 984 69616
984 131 69617
131 1491 69618
1491 1382 69619
1382 870 69620
870 238 69621
238 228 69622
228 1397 69623
1397 1263 69624
1263 1538 69625
1538 2199 69626
2199 2199 69627
2199 2100 69628
2100 842 69629
842 1081 69630
1081 1491 69631
1491 1690 69632
1690 738 69633
738 1515 69634
1515 309 69635
309 2463 69636
2463 1395 69637
1395 405 69638
405 1742 69639
1742 433 69640
433 53 69641
53 2381 69642
2381 737 69643
737 697 69644
697 1157 69645
1157 144 69646
144 1308 69647
1308 1841 69648
1841 2219 69649
2219 2270 69650
2270 1459 69651
1459 391 69652
391 241 69653
241 1409 69654
1409 2299 69655
2299 80 69656
80 1097 69657
1097 318 69658
318 605 69659
605 574 69660
574 1439 69661
1439 2148 69662
2148 1797 69663
1797 1942 69664
1942 381 69665
381 1871 69666
1871 1376 69667
1376 514 69668
514 498 69669
498 2078 69670
2078 230 69671
230 384 69672
384 300 69673
300 1841 69674
1841 1696 69675
1696 2077 69676
2077 1338 69677
1338 764 69678
764 1939 69679
1939 1524 69680
1524 2418 69681
2418 1502 69682
1502 291 69683
291 2341 69684
2341 2227 69685
2227 495 69686
495 1557 69687
1557 1362 69688
1362 1636 69689
1636 55 69690
55 2198 69691
2198 1713 69692
1713 171 69693
171 1209 69694
1209 550 69695
550 727 69696
727 1860 69697
1860 1208 69698
1208 121 69699
121 22 69700
22 2304 69701
2304 725 69702
725 657 69703
657 277 69704
277 1914 69705
1914 659 69706
659 1946 69707
1946 115 69708
115 1497 69709
1497 1565 69710
1565 1297 69711
1297 1812 69712
1812 700 69713
700 1080 69714
1080 1906 69715
1906 1076 69716
1076 2401 69717
2401 1103 69718
1103 1622 69719
1622 1125 69720
1125 94 69721
94 537 69722
537 1062 69723
1062 2253 69724
2253 1363 69725
1363 286 69726
286 2170 69727
2170 1561 69728
1561 1486 69729
1486 1427 69730
1427 2150 69731
2150 1400 69732
1400 313 69733
313 1477 69734
1477 1756 69735
1756 382 69736
382 480 69737
480 286 69738
286 1724 69739
1724 1370 69740
1370 1540 69741
1540 1668 69742
1668 123 69743
123 713 69744
713 857 69745
857 155 69746
155 1189 69747
1189 540 69748
540 1673 69749
1673 1280 69750
1280 1259 69751
1259 1341 69752
1341 407 69753
407 1312 69754
1312 1449 69755
1449 578 69756
578 1873 69757
1873 1821 69758
1821 745 69759
745 2497 69760
2497 2327 69761
2327 2046 69762
2046 526 69763
526 1655 69764
1655 365 69765
365 1354 69766
1354 978 69767
978 1477 69768
1477 741 69769
741 186 69770
186 2405 69771
2405 838 69772
838 1242 69773
1242 1467 69774
1467 1424 69775
1424 667 69776
667 670 69777
670 332 69778
332 1238 69779
1238 1749 69780
1749 1409 69781
1409 874 69782
874 2470 69783
2470 1935 69784
1935 1384 69785
1384 2317 69786
2317 1708 69787
1708 1085 69788
1085 943 69789
943 2454 69790
2454 907 69791
907 658 69792
658 519 69793
519 1407 69794
1407 894 69795
894 139 69796
139 1757 69797
1757 745 69798
745 1623 69799
1623 1258 69800
1258 961 69801
961 1447 69802
1447 2385 69803
2385 1388 69804
1388 1088 69805
1088 1052 69806
1052 788 69807
788 2291 69808
2291 2230 69809
2230 1597 69810
1597 2459 69811
2459 1812 69812
1812 1977 69813
1977 1377 69814
1377 1757 69815
1757 1742 69816
1742 99 69817
99 2367 69818
2367 421 69819
421 885 69820
885 440 69821
440 1387 69822
1387 1873 69823
1873 1560 69824
1560 2306 69825
2306 1801 69826
1801 2228 69827
2228 2028 69828
2028 1672 69829
1672 1681 69830
1681 1408 69831
1408 2175 69832
2175 2048 69833
2048 389 69834
389 1041 69835
1041 1386 69836
1386 2437 69837
2437 2270 69838
2270 719 69839
719 747 69840
747 2029 69841
2029 1076 69842
1076 2144 69843
2144 108 69844
108 323 69845
323 1681 69846
1681 331 69847
331 2034 69848
2034 1758 69849
1758 202 69850
202 2058 69851
2058 1011 69852
1011 1657 69853
1657 30 69854
30 2150 69855
2150 1772 69856
1772 2117 69857
2117 2461 69858
2461 406 69859
406 767 69860
767 1370 69861
1370 1602 69862
1602 64 69863
64 1446 69864
1446 2047 69865
2047 1953 69866
1953 563 69867
563 470 69868
470 1929 69869
1929 442 69870
442 985 69871
985 2133 69872
2133 1711 69873
1711 596 69874
596 1343 69875
1343 2133 69876
2133 1893 69877
1893 1915 69878
1915 2453 69879
2453 263 69880
263 1249 69881
1249 1978 69882
1978 1867 69883
1867 265 69884
265 2200 69885
2200 1110 69886
1110 70 69887
70 548 69888
548 2191 69889
2191 1157 69890
1157 2003 69891
2003 207 69892
207 2172 69893
2172 300 69894
300 1295 69895
1295 2130 69896
2130 2348 69897
2348 622 69898
622 2085 69899
2085 771 69900
771 1152 69901
1152 2322 69902
2322 1183 69903
1183 1001 69904
1001 981 69905
981 45 69906
45 1202 69907
1202 320 69908
320 1538 69909
1538 2034 69910
2034 341 69911
341 886 69912
886 1578 69913
1578 676 69914
676 1126 69915
1126 1305 69916
1305 611 69917
611 1899 69918
1899 865 69919
865 1506 69920
1506 2449 69921
2449 1855 69922
1855 147 69923
147 1488 69924
1488 2448 69925
2448 1920 69926
1920 1581 69927
1581 1307 69928
1307 1721 69929
1721 92 69930
92 734 69931
734 990 69932
990 330 69933
330 2004 69934
2004 1064 69935
1064 2009 69936
2009 934 69937
934 1656 69938
1656 2196 69939
2196 935 69940
935 814 69941
814 2126 69942
2126 1277 69943
1277 1730 69944
1730 383 69945
383 1639 69946
1639 85 69947
85 1102 69948
1102 1089 69949
1089 1914 69950
1914 2468 69951
2468 1990 69952
1990 1005 69953
1005 1458 69954
1458 1027 69955
1027 2486 69956
2486 236 69957
236 1217 69958
1217 582 69959
582 1426 69960
1426 298 69961
298 1420 69962
1420 835 69963
835 1997 69964
1997 640 69965
640 1495 69966
1495 161 69967
161 2235 69968
2235 1146 69969
1146 2391 69970
2391 801 69971
801 1184 69972
1184 190 69973
190 1959 69974
1959 688 69975
688 1659 69976
1659 1795 69977
1795 447 69978
447 111 69979
111 1892 69980
1892 895 69981
895 2077 69982
2077 1374 69983
1374 1974 69984
1974 1221 69985
1221 283 69986
283 1310 69987
1310 2334 69988
2334 1523 69989
1523 2195 69990
2195 83 69991
83 181 69992
181 1081 69993
1081 464 69994
464 1910 69995
1910 1882 69996
1882 137 69997
137 2184 69998
2184 328 69999
328 1234 70000
1234 969 70001
969 993 70002
993 218 70003
218 823 70004
823 1353 70005
1353 898 70006
898 199 70007
199 2201 70008
2201 318 70009
318 2000 70010
2000 2432 70011
2432 300 70012
300 1083 70013
1083 1202 70014
1202 1203 70015
1203 2200 70016
2200 580 70017
580 372 70018
372 2124 70019
2124 1339 70020
1339 1286 70021
1286 2058 70022
2058 1431 70023
1431 842 70024
842 1516 70025
1516 966 70026
966 625 70027
625 665 70028
665 2133 70029
2133 1893 70030
1893 2323 70031
2323 1631 70032
1631 1928 70033
1928 1755 70034
1755 1573 70035
1573 298 70036
298 735 70037
735 610 70038
610 312 70039
312 73 70040
73 736 70041
736 1447 70042
1447 1153 70043
1153 1641 70044
1641 2075 70045
2075 565 70046
565 404 70047
404 1199 70048
1199 438 70049
438 1163 70050
1163 1565 70051
1565 2457 70052
2457 96 70053
96 1814 70054
1814 134 70055
134 305 70056
305 406 70057
406 242 70058
242 719 70059
719 1144 70060
1144 2369 70061
2369 60 70062
60 2133 70063
2133 128 70064
128 2414 70065
2414 2282 70066
2282 1532 70067
1532 1259 70068
1259 436 70069
436 651 70070
651 965 70071
965 1854 70072
1854 566 70073
566 2479 70074
2479 2429 70075
2429 1159 70076
1159 882 70077
882 1060 70078
1060 187 70079
187 923 70080
923 588 70081
588 2268 70082
2268 1990 70083
1990 1080 70084
1080 1504 70085
1504 684 70086
684 1289 70087
1289 696 70088
696 1504 70089
1504 622 70090
622 2369 70091
2369 109 70092
109 744 70093
744 140 70094
140 678 70095
678 1019 70096
1019 1115 70097
1115 1031 70098
1031 2150 70099
2150 317 70100
317 2001 70101
2001 642 70102
642 957 70103
957 640 70104
640 2347 70105
2347 256 70106
256 1784 70107
1784 1906 70108
1906 669 70109
669 1629 70110
1629 1362 70111
1362 996 70112
996 1900 70113
1900 145 70114
145 146 70115
146 2057 70116
2057 2117 70117
2117 1791 70118
1791 871 70119
871 353 70120
353 552 70121
552 2120 70122
2120 1801 70123
1801 2019 70124
2019 2210 70125
2210 1586 70126
1586 1467 70127
1467 1579 70128
1579 2207 70129
2207 949 70130
949 1516 70131
1516 2400 70132
2400 2284 70133
2284 853 70134
853 737 70135
737 1311 70136
1311 1951 70137
1951 454 70138
454 662 70139
662 2334 70140
2334 2294 70141
2294 1823 70142
1823 1729 70143
1729 1787 70144
1787 232 70145
232 1028 70146
1028 1229 70147
1229 1159 70148
1159 296 70149
296 2316 70150
2316 260 70151
260 547 70152
547 1728 70153
1728 155 70154
155 2065 70155
2065 2242 70156
2242 3 70157
3 2144 70158
2144 1395 70159
1395 112 70160
112 227 70161
227 1012 70162
1012 649 70163
649 1785 70164
1785 128 70165
128 1354 70166
1354 279 70167
279 776 70168
776 2231 70169
2231 306 70170
306 1640 70171
1640 1604 70172
1604 971 70173
971 2446 70174
2446 1366 70175
1366 1819 70176
1819 196 70177
196 1644 70178
1644 1035 70179
1035 2234 70180
2234 1183 70181
1183 645 70182
645 60 70183
60 1994 70184
1994 299 70185
299 307 70186
307 1085 70187
1085 538 70188
538 971 70189
971 300 70190
300 1442 70191
1442 987 70192
987 1166 70193
1166 1189 70194
1189 1425 70195
1425 1690 70196
1690 1682 70197
1682 1352 70198
1352 2421 70199
2421 1550 70200
1550 2153 70201
2153 687 70202
687 2360 70203
2360 1959 70204
1959 2411 70205
2411 1111 70206
1111 351 70207
351 1800 70208
1800 2050 70209
2050 1865 70210
1865 293 70211
293 582 70212
582 821 70213
821 2500 70214
2500 835 70215
835 2079 70216
2079 185 70217
185 1924 70218
1924 883 70219
883 1588 70220
1588 519 70221
519 53 70222
53 1380 70223
1380 131 70224
131 1744 70225
1744 1571 70226
1571 1992 70227
1992 1057 70228
1057 1815 70229
1815 2000 70230
2000 522 70231
522 1113 70232
1113 1775 70233
1775 2485 70234
2485 788 70235
788 544 70236
544 551 70237
551 568 70238
568 1207 70239
1207 763 70240
763 72 70241
72 307 70242
307 670 70243
670 2460 70244
2460 1358 70245
1358 2332 70246
2332 1774 70247
1774 457 70248
457 907 70249
907 1255 70250
1255 1589 70251
1589 239 70252
239 1102 70253
1102 352 70254
352 1154 70255
1154 1960 70256
1960 478 70257
478 46 70258
46 1450 70259
1450 678 70260
678 592 70261
592 357 70262
357 111 70263
111 1717 70264
1717 725 70265
725 1056 70266
1056 108 70267
108 2249 70268
2249 2077 70269
2077 895 70270
895 1634 70271
1634 1346 70272
1346 1857 70273
1857 2035 70274
2035 318 70275
318 1291 70276
1291 1114 70277
1114 661 70278
661 2116 70279
2116 832 70280
832 1008 70281
1008 1267 70282
1267 918 70283
918 611 70284
611 468 70285
468 2487 70286
2487 1459 70287
1459 474 70288
474 890 70289
890 782 70290
782 2032 70291
2032 1871 70292
1871 1024 70293
1024 263 70294
263 206 70295
206 1363 70296
1363 2285 70297
2285 1653 70298
1653 2498 70299
2498 2124 70300
2124 1259 70301
1259 2284 70302
2284 2092 70303
2092 1231 70304
1231 1513 70305
1513 1868 70306
1868 677 70307
677 1375 70308
1375 482 70309
482 556 70310
556 1717 70311
1717 2492 70312
2492 2492 70313
2492 2012 70314
2012 2306 70315
2306 320 70316
320 454 70317
454 944 70318
944 1223 70319
1223 2126 70320
2126 1838 70321
1838 176 70322
176 529 70323
529 726 70324
