5000 20000
2418 4360 1
3003 4810 1
4947 3234 1
491 1374 2
4831 2748 1
4683 4071 1
1267 3109 1
1383 3492 2
2132 981 1
3978 3763 1
4531 1125 2
4591 3280 2
2052 4862 1
1801 4463 2
123 4977 1
2908 734 1
4671 1983 1
4357 4855 2
3724 2777 2
3328 2692 2
2283 4914 2
1928 658 2
4316 1372 2
4980 4723 1
4383 304 2
3040 1103 1
639 3177 2
3953 4891 2
1009 3395 2
1317 797 1
4467 1536 1
658 1614 2
4551 3763 1
1813 2880 1
122 1008 2
3966 4865 1
1143 4156 1
442 4064 2
4233 3392 1
3641 2440 1
3009 2412 2
3368 2179 2
3901 1561 2
2681 4993 1
866 1191 2
3466 1881 2
2987 1577 2
1635 222 1
585 37 2
2011 1909 2
4077 2183 2
2957 3806 1
3452 4208 1
4399 1753 1
3858 3851 1
1540 83 1
4658 3193 1
3986 4896 2
4436 4798 1
3230 2059 1
2664 1474 2
2062 4628 1
2962 2508 1
1342 3337 1
4894 2923 1
2072 3632 1
1518 663 2
949 1251 2
2001 3367 2
2977 4268 1
2326 3332 1
4582 2123 1
1569 3247 2
2127 1950 1
1093 1582 2
2727 1000 2
3331 2268 1
3619 173 2
785 1993 1
4437 397 2
3254 1702 1
2490 2542 2
924 4334 1
4079 4183 2
1247 290 1
3502 98 2
1918 4307 2
3679 161 1
4471 4694 2
2973 2860 1
223 4554 2
1406 1025 2
2378 1149 2
39 2549 1
4967 4272 1
735 1794 1
4864 3431 1
2459 4810 1
1920 3589 1
3257 2722 2
2014 4407 2
2560 1298 2
2737 2216 2
4480 1540 1
708 2990 2
702 3947 2
947 2947 2
1154 1933 2
1158 3093 1
4836 1604 1
3485 817 2
284 4353 2
2941 1037 1
3177 2090 1
2898 1741 2
4636 4062 2
685 4904 2
1862 3165 2
4432 4948 2
2103 373 1
4782 2871 1
2472 4218 1
153 2207 1
4387 4133 2
3438 1428 1
1465 4025 2
1331 3748 1
4444 2202 2
588 3415 2
4142 1862 2
1425 868 1
3041 2856 2
1492 4036 2
2384 4890 2
570 2853 1
3182 4619 1
2760 249 1
2661 4922 2
3192 1407 1
4513 1369 2
715 2562 2
54 2981 1
3424 4401 1
4535 268 1
4750 4767 1
1032 399 1
54 1660 1
3623 35 1
1293 3058 2
1206 1826 1
2648 284 2
435 4375 1
1120 2996 2
3291 2250 2
4720 1172 1
1852 2496 2
3956 1255 1
3163 807 2
1533 753 2
4029 1080 2
1674 4036 1
3785 2789 2
616 4235 2
4141 565 1
3237 1948 2
3000 2701 2
522 2618 2
4448 97 2
2847 4144 1
1956 851 2
338 2461 2
612 1355 2
4290 3580 2
312 4256 2
1169 1850 1
2278 1949 1
2497 1046 1
3272 3175 2
2400 3643 1
2269 550 2
639 4569 1
838 4762 1
3295 3069 2
4299 3672 2
276 454 2
3703 3308 2
406 1705 1
3226 1361 2
933 1231 2
1005 4407 1
1933 3029 2
954 3668 1
3162 2572 1
1524 1222 1
454 2947 2
2430 2615 2
2824 777 1
4592 2474 2
2167 4342 1
2446 1748 2
2456 3964 2
924 166 2
1059 2746 1
1924 499 2
1292 3810 2
3570 253 2
4184 3931 1
4722 1900 2
2430 4848 2
2359 2329 2
3977 3970 2
4935 4272 2
1483 2156 1
3686 3044 1
755 2726 2
2912 4711 1
1314 4556 2
1786 2697 1
4370 3351 1
803 480 2
1312 2715 2
711 3929 1
1867 2842 1
2732 3606 2
4637 2113 2
248 273 1
3353 3058 1
354 632 2
4382 1490 2
3376 3665 2
4147 164 1
4937 1446 1
699 116 1
2227 1348 2
186 3424 2
4472 4305 1
4440 36 1
3868 1916 1
4238 2780 1
4081 4106 1
3654 4663 2
1079 622 1
4168 3154 2
1854 2839 2
3361 3971 1
782 2688 2
822 1735 1
3201 3956 2
2474 414 2
3254 2160 1
4028 477 2
1601 926 1
317 4339 1
3753 502 2
3056 2632 1
4114 2855 1
2530 4723 2
3492 1879 2
2043 594 2
1819 2727 1
2693 1575 1
3240 1330 1
1549 4897 2
3336 2319 1
3760 3969 1
3827 404 1
280 3550 2
4288 494 1
4006 474 1
4399 2574 1
857 766 1
725 4182 2
288 483 1
2591 596 1
1709 3938 2
4689 1165 1
4122 2726 1
4111 2558 1
1296 489 2
1614 4535 1
3733 2156 1
907 1625 2
1317 3451 1
3107 4961 2
1500 648 1
4604 4237 2
1027 4493 2
4508 1030 2
3337 904 2
4000 598 2
1131 2762 1
1912 180 2
2695 3609 2
3865 4141 2
1222 3055 2
171 221 2
2984 1849 2
1100 1119 2
3835 1604 2
3532 2632 2
3671 2173 2
369 1938 2
2739 4159 2
3110 4384 2
4540 3826 2
1784 3069 1
4992 1986 1
2448 4738 2
221 2078 1
3768 1991 2
4471 4563 1
335 945 1
2553 3391 1
4007 2028 1
2036 721 2
4121 3067 1
662 1512 1
1295 4006 2
1084 1451 2
3842 387 2
1266 3650 2
3301 3704 2
3338 523 1
2946 3447 1
707 4854 2
2826 3891 1
324 2700 1
1362 1162 2
3058 494 2
2988 3 1
53 4898 2
2012 2561 2
2001 3 1
549 969 1
1388 1945 1
4466 4520 2
2699 270 2
664 192 1
849 3539 1
2796 1996 2
3602 2970 2
2601 4994 1
1861 4221 1
2397 521 1
4352 2774 2
3196 2002 2
3817 880 1
588 2003 2
3274 4085 1
4082 3370 2
3843 801 2
4493 3607 2
310 2592 1
594 1644 2
4750 3523 1
2903 1201 2
3042 2800 2
1748 2363 2
4953 915 1
4302 1645 2
1350 1527 2
1053 154 2
510 4281 2
3241 3689 1
382 358 2
1392 249 1
978 1179 2
3611 3639 2
2203 3838 1
2097 4413 1
3201 3732 2
4508 1173 1
1922 1306 1
4658 2103 2
3761 2575 2
2159 4959 1
218 2377 1
4945 882 2
844 3862 2
4051 2826 2
4696 1735 2
3094 4199 1
737 2048 2
2500 4792 2
2500 4570 1
3087 3635 1
3577 4220 1
3025 3465 2
3642 4687 2
1589 1845 2
3884 145 2
734 190 2
4012 3580 2
430 4083 2
988 3864 1
1146 1590 1
4709 334 2
1220 2628 2
4111 1262 1
352 603 2
4870 4075 1
2674 4981 2
4183 3925 2
4664 2196 1
3748 3958 2
1396 1142 2
1491 3537 2
2237 1699 1
4061 1448 1
1958 1980 1
3086 3069 2
2422 2806 2
3192 2276 2
177 2439 2
29 1150 1
1175 1248 2
4628 3408 2
756 4260 2
1138 4773 1
1455 4335 2
4141 1625 2
1023 3146 2
2134 4680 1
4490 1270 1
2021 1046 1
1936 3614 2
4097 2575 2
3103 1826 1
2991 289 2
383 3689 1
1570 2481 1
4065 31 1
2260 3867 1
4092 759 1
563 222 1
3616 3722 1
4240 4343 1
1118 4032 2
1748 2748 1
1631 1086 2
1339 1452 1
4019 3609 2
933 4621 2
1629 561 2
2386 1190 1
3381 1905 1
887 669 1
4830 4662 1
1590 1779 2
4706 334 1
3658 287 2
634 3028 2
1146 3864 2
3681 640 2
1933 735 1
1475 2435 1
976 4644 2
1169 4660 2
3620 1902 1
1569 1412 1
4795 3905 2
3444 3256 2
1275 2916 1
4567 2672 1
611 2280 2
3389 2075 2
3998 3023 1
4933 3765 2
2598 1884 1
952 164 2
1075 4095 1
542 511 1
2635 572 1
361 3087 2
2899 2108 2
1705 1938 2
4207 4364 1
746 4694 2
1895 36 2
1898 1891 2
51 3722 1
4591 4884 2
2255 1712 2
4392 2086 1
3658 523 1
1475 2521 2
2171 2030 2
4359 1839 2
4117 3190 1
4771 1491 2
837 4702 2
150 2948 2
4193 4181 2
2008 1178 1
818 4487 1
3889 2367 1
573 2569 2
4663 4801 1
215 1833 1
4229 455 2
4694 3989 1
1611 1794 1
152 3562 2
3704 134 2
4749 4920 1
3703 4080 2
3024 2532 1
3369 2906 1
2894 3662 2
262 2108 1
1830 1723 2
1306 3230 1
1858 3485 1
2709 571 2
2891 2682 1
2299 2551 1
2852 3978 2
1494 4549 1
4287 2909 2
1272 3666 1
1908 2644 2
2013 1629 1
20 958 2
3424 2483 2
1449 2893 1
1420 2686 1
1592 3570 1
159 949 2
1017 215 1
1537 4722 1
3006 1907 1
394 4871 1
177 3834 1
3621 466 1
1163 1094 1
3543 4691 1
3258 2273 1
3613 2003 1
4578 4772 1
2165 3383 2
2744 292 2
2787 2421 1
666 611 1
4438 2574 1
2107 1629 1
1484 1285 2
4413 2076 1
2627 1943 2
1743 2502 2
601 2810 1
4098 4421 2
1382 3690 1
3222 2926 2
1247 1490 2
4434 3702 2
238 1688 1
4123 2058 2
953 1300 1
1548 3870 2
1089 3089 1
2079 3176 2
2452 2085 1
467 3173 1
1116 4718 2
1934 1332 2
3248 1373 2
3388 4626 2
155 2111 1
2585 4029 2
484 81 2
3755 2492 2
373 3275 1
1915 311 2
3280 4968 1
3661 379 1
1046 1734 2
3286 2025 1
330 2673 2
3846 4143 2
558 2756 2
1382 1470 1
1612 2394 2
2610 53 2
3935 3713 1
426 3781 2
4154 816 1
2830 3351 2
3849 3227 1
320 3339 1
4782 3828 1
2238 482 1
3735 3180 1
1312 934 2
4286 618 1
4750 1832 2
369 3186 1
2453 1650 2
2571 4874 2
3724 2974 1
4682 1321 1
3106 110 1
3570 1984 1
1962 4565 2
3786 1637 2
3345 4670 2
3525 3662 2
399 2531 1
3307 363 2
4772 3449 2
4153 4223 2
4884 1161 2
3246 3896 1
1918 2010 1
2535 500 2
1705 109 1
229 950 1
2368 3032 2
3189 1377 2
2544 3679 2
1656 1644 2
3919 4552 2
1004 4550 1
1207 3510 2
2498 2012 1
4242 2920 2
289 1345 2
3536 675 1
515 2541 1
1463 1932 1
3447 2937 1
866 338 1
4918 4601 1
2357 2051 2
3257 2690 1
4719 4798 1
723 3614 2
3897 1281 2
4251 606 2
3550 2443 1
564 1167 2
956 837 1
3672 4287 1
577 3348 2
2010 858 1
3625 3242 1
3635 1256 1
3799 2133 2
303 2553 1
73 4671 2
1440 1044 2
3360 4360 1
2307 3131 2
4096 4025 2
4305 2467 2
1422 707 1
441 4507 2
4111 3974 1
4836 730 2
4536 1166 2
3521 1982 1
1811 1082 2
1834 1522 1
4822 4798 1
3462 4231 1
4227 4589 2
3497 766 1
75 2559 1
2232 3701 2
2508 4576 1
2216 3191 1
4588 1308 2
2537 177 1
4990 4229 2
3287 2522 1
3908 1855 2
834 4250 1
4901 558 1
1734 4695 1
418 4542 1
125 187 1
483 3523 1
3251 2833 2
4591 4953 2
890 4985 2
2396 2983 2
3167 1618 1
4810 1031 1
3308 800 2
2495 4329 2
4144 2526 1
2326 1265 1
923 4797 1
1641 3197 2
4134 4142 1
2097 2211 1
691 996 2
2546 2210 1
4424 389 1
4077 4608 1
3217 1009 2
3048 364 2
1214 3060 2
600 2365 1
2218 4433 1
234 1594 1
2431 391 2
3630 2250 1
4038 984 1
1749 3911 2
2754 1519 1
340 2631 2
1031 4074 2
448 163 2
4703 1081 2
4012 2931 1
3269 4765 2
3385 3601 2
1373 1372 2
398 2612 1
3484 131 1
1936 1632 2
4332 3012 1
219 3644 1
4194 2667 1
1689 2812 2
3738 3347 1
1234 3552 2
3115 3599 1
2500 396 1
3216 1405 1
3861 4162 1
3655 701 1
1455 580 1
2181 3522 1
1291 4006 2
3480 991 2
2177 1883 1
798 1222 2
3869 310 2
799 1933 1
2862 3572 1
1495 4714 2
1459 536 2
3886 3208 1
1767 4703 1
2659 2170 2
1351 3677 2
2437 4704 1
2601 2967 2
3132 1823 1
4135 3281 1
4328 4829 2
1652 2747 1
439 3189 2
2694 2920 1
4237 4079 2
4147 3535 2
2031 3964 1
4937 918 2
888 888 2
4425 3994 1
3968 4648 1
731 4139 1
849 4574 1
1360 3744 1
4531 83 1
2867 4319 1
666 1980 2
2641 2248 2
438 384 1
4739 10 1
2060 216 2
2018 1053 2
1131 47 2
3586 161 2
1281 2413 2
3745 2591 2
1799 4566 1
1097 1822 2
2097 2000 2
4051 521 1
3690 2925 1
3311 3463 1
2880 2765 1
4010 834 2
2012 1231 2
855 3388 1
996 1273 1
1104 4583 2
3260 2750 2
1782 4787 1
4329 4167 1
1087 2853 2
624 2077 2
1712 2525 2
4247 166 2
4683 3457 1
1090 4014 1
1754 3041 2
1656 2583 1
1389 3346 2
1735 3387 1
1191 1942 2
1757 3905 1
271 619 1
480 1799 1
4838 1955 2
3528 3159 2
4660 2116 2
3227 941 2
352 3209 1
4169 4367 1
96 2888 2
73 3317 1
933 1901 2
4916 4667 1
1106 4398 1
3240 3428 2
4518 1864 1
3159 625 2
2815 1762 2
2745 875 1
1378 633 2
4750 3829 1
4936 2020 1
4080 4453 1
2419 256 1
2897 292 1
3121 501 1
2985 4955 1
2327 1707 2
3355 1152 1
370 647 1
4879 2201 1
66 450 2
4602 3993 2
416 941 1
613 1849 2
1409 949 2
796 1664 2
4130 4316 1
4240 1813 1
1046 875 2
4734 1628 2
2815 3146 1
3256 2527 1
4769 3363 1
3660 2319 1
4564 1454 2
645 3555 2
587 77 2
2167 4512 1
3761 1402 1
1966 4881 2
4635 3303 2
3464 505 1
4515 4070 2
345 2894 2
4764 586 2
3840 1560 1
2465 3062 1
3160 4986 1
3795 4589 2
2913 384 1
3650 2929 1
656 4098 2
490 207 1
2108 3918 2
4250 883 2
2050 2245 2
2274 1671 2
2667 4487 2
2995 561 1
1876 2736 1
1387 4942 2
2958 783 1
3015 3977 2
3832 4324 2
4236 2929 2
3321 4034 1
1361 2290 2
4657 3500 2
3439 2441 1
1554 3261 1
2340 2462 2
1171 1795 2
371 1365 2
934 1499 1
272 582 1
4170 4866 2
3267 2181 2
2338 330 2
4027 2812 1
279 3700 1
20 815 2
2628 3173 1
2139 3800 2
3473 3172 2
1401 3292 1
842 2186 1
4559 4589 1
608 411 1
2665 4369 1
3327 4940 2
4693 1451 2
3978 3797 2
4725 4601 2
3603 3481 1
3675 3477 2
4783 1123 2
3716 943 1
3786 1178 1
4104 3298 2
599 688 1
681 1238 2
786 856 2
2418 2687 1
1817 4470 2
2538 356 2
3832 3355 1
4432 1833 2
2283 2024 2
809 3128 2
2762 3435 2
3063 2069 2
2415 3040 2
1364 3602 1
3659 3169 1
2759 3210 1
2738 1289 1
4174 2721 2
540 1973 1
3110 1931 1
774 3019 1
2894 132 2
383 3080 2
1970 2560 2
359 2436 2
4078 2116 1
3829 1696 1
2808 1756 2
2639 4316 1
3019 1422 1
3823 4649 1
4361 4807 2
180 2798 2
465 4844 2
3039 1953 2
90 4723 2
3975 3931 2
2958 2610 2
582 1058 2
3634 369 2
4669 457 2
3516 723 2
1189 1946 2
2718 4027 1
3999 1622 1
626 4756 2
1511 4635 2
1774 4193 2
3684 4800 2
4402 4182 2
4058 293 2
3511 4470 1
2276 1126 1
3258 4207 2
1180 2585 1
1553 2738 1
2060 2326 2
2949 2871 2
3098 1222 1
3616 1016 2
439 2391 2
3592 2325 1
2209 3911 2
149 2952 2
1218 1494 1
1936 2569 1
2863 3753 1
716 1380 2
189 595 2
2417 689 2
4721 415 1
1278 2117 2
1230 4411 2
638 1103 2
2308 3951 1
3054 2677 2
2431 574 1
4014 2207 1
1206 2916 1
2918 924 2
2846 4881 1
1475 1404 1
1229 2676 2
4410 1669 2
290 4643 1
3468 3882 1
4956 4481 2
1610 3568 2
4202 4097 1
2330 3211 2
4084 4299 2
1042 4776 2
440 388 2
2164 1076 1
4367 10 1
1379 4189 1
2848 1928 1
4901 1751 1
412 95 1
3049 4385 2
2963 4805 2
3058 4593 1
4967 2034 2
4996 1245 2
1928 776 2
4775 2067 2
1952 4498 1
4634 1067 2
2240 4169 2
2441 2819 2
1474 2210 2
2305 4595 1
2200 3780 1
3291 3354 2
4020 377 1
1608 4600 1
3025 402 2
3156 1757 1
2457 4200 1
2837 442 2
4888 2000 1
1205 143 1
4674 2893 1
1054 4229 1
5000 3620 1
270 844 1
3969 500 1
651 3054 2
30 4789 2
72 4693 1
2533 1363 2
4167 2155 2
706 2290 1
3601 1200 2
3914 4179 1
1349 257 1
939 4655 1
3829 191 1
808 3300 2
2647 3997 2
4473 4894 2
4842 2702 1
3890 3151 1
1750 2878 2
4866 4130 1
1417 1840 1
2607 4428 2
2824 1960 1
2655 3556 1
2730 2065 1
315 108 1
859 4241 1
2199 80 2
3895 3043 1
164 1686 2
2148 2813 2
1769 3278 1
1206 2883 2
719 3476 2
4429 3228 1
588 3572 2
3137 4987 2
3026 1781 1
304 4952 1
4321 3680 2
4903 3296 1
4114 1163 1
4567 2618 1
253 3097 2
1882 1179 2
1765 3908 1
422 3804 2
3354 917 2
2113 82 1
2279 2643 1
2654 190 2
4692 3522 1
3846 2550 1
735 1045 1
3242 3724 2
4894 2752 2
1239 3317 1
880 3079 2
755 4236 1
3821 2570 1
2087 191 1
723 2901 1
1701 1290 1
3986 1843 1
2996 731 1
4193 3770 2
2977 3606 2
59 485 2
184 4946 2
4324 2070 1
3460 2594 1
1496 473 1
4027 168 2
3181 3945 2
2956 359 2
4152 1404 1
3477 2024 1
4357 3282 1
3864 4847 2
1019 1639 2
4406 414 1
1527 4364 1
903 618 2
2431 1452 1
4688 573 1
2962 69 2
750 2756 2
1062 798 1
3386 649 2
1522 2232 2
2101 4571 1
4660 943 1
645 3220 2
3269 1106 1
392 1691 2
4356 921 2
4736 2195 2
3576 2599 2
3616 4156 2
3122 1744 1
4710 4840 1
2018 324 2
4057 96 2
1047 3364 1
3541 2096 2
3349 2389 1
4452 4472 2
179 1938 1
1854 1429 1
306 1278 2
876 182 2
1388 4538 1
4474 267 1
4204 3812 1
3363 3514 1
3658 1785 2
4569 1380 1
66 1507 2
2917 1232 2
1357 2454 1
19 3141 1
1560 3503 1
2473 4790 2
3163 3430 2
3633 4937 2
876 4462 2
2133 4232 2
4085 4026 1
3563 3084 1
4675 1666 2
3561 2326 2
4049 1262 1
2674 1999 1
3100 3393 2
1129 1243 1
4015 4914 2
4957 2793 2
2961 3231 1
2013 669 1
4638 3474 1
3598 3530 2
3283 1769 2
4227 1538 1
118 4576 1
2732 2639 2
1069 2906 2
4753 2023 2
2565 4519 2
520 4891 1
1630 2559 2
4582 3272 2
4181 4240 1
3594 3514 2
410 1669 1
4048 726 2
4123 1727 2
4636 2790 1
2831 3120 2
725 930 2
3991 5 1
908 1301 1
1762 3819 1
3132 341 2
2936 4669 2
2164 2007 2
130 3501 2
2091 113 1
407 3233 2
3771 2730 2
842 3472 2
4649 3527 1
4161 1149 1
308 1895 2
1401 2210 2
1579 1561 2
3536 1936 2
2684 3604 1
2619 2150 2
290 231 1
489 3432 1
2782 1954 2
3015 4242 2
2065 2101 1
1501 3629 1
1168 3623 1
808 1944 2
969 1569 1
3850 3963 2
4069 4844 2
199 4984 1
3358 2960 2
3313 3610 1
763 886 1
4374 2906 2
2418 1775 2
2448 3448 2
1077 726 2
780 2790 2
4999 1884 2
1695 1715 1
824 1643 1
1238 2879 2
3567 677 1
333 2353 1
1968 2772 1
1938 3073 1
2086 2685 1
1218 2547 2
522 281 2
4116 1512 1
1268 1100 1
853 2659 1
329 3354 2
2587 2523 1
3270 3294 2
3765 268 1
1956 3828 1
2555 2090 1
3020 3257 2
2114 665 1
1468 3577 2
3091 1198 1
4378 994 2
4156 1418 2
3577 1743 1
1110 304 1
3345 3679 1
3416 2420 1
2923 2854 2
171 1110 1
1094 643 2
1536 4567 1
4027 4508 1
3639 4340 2
1359 2135 1
3489 4352 1
4330 234 1
376 2470 1
123 1453 1
3661 239 1
2655 638 1
1554 3993 2
2641 2054 1
3041 3321 2
1499 3898 1
940 681 1
990 4427 1
1830 4189 2
1862 2874 1
10 2315 2
3881 1030 1
3730 4673 1
2186 1671 1
91 1722 2
873 3432 1
350 2732 2
1860 3072 1
4218 1588 2
2915 2130 2
2888 4754 1
688 2110 2
2374 1692 2
1470 3231 1
2816 1470 2
3292 3693 2
3892 2111 1
3898 397 1
3893 2649 2
3611 2208 2
1386 794 2
4114 546 1
2344 1262 1
1306 588 1
2276 1728 2
3272 3371 1
1725 3537 2
403 3130 1
345 4455 2
136 2453 2
3167 2473 1
862 3671 1
2917 3257 2
689 702 1
1762 4083 2
2445 4509 1
2223 2773 1
9 3403 2
3465 2608 2
1206 706 2
4130 2742 2
3288 1985 1
4392 739 1
1044 2030 2
2950 3065 1
3585 1430 1
1937 598 1
1244 2983 2
2733 4257 2
2031 2664 2
3442 2461 1
1761 4863 1
3089 2300 2
4940 1970 1
35 1743 1
4275 2378 2
3827 2853 1
1682 77 1
3370 2171 2
3722 1250 2
3899 3626 2
1492 4099 2
4112 510 2
2725 2989 1
317 3254 1
1803 2787 1
4611 1143 1
167 908 1
2431 166 2
1060 4249 1
788 4302 2
542 236 1
3158 1478 1
4958 3181 2
81 1374 1
4101 3110 1
3761 2515 2
2471 898 2
1066 2825 2
4730 1561 1
3179 4481 2
3262 1271 1
3126 4042 2
1615 4117 2
3515 2652 1
4952 383 1
3366 3115 1
4394 3104 2
1301 520 1
3789 3771 2
4966 367 1
1350 3123 2
1536 4140 1
770 2613 1
881 3062 1
1642 3779 2
4424 3433 1
4959 1276 1
2788 3774 1
4279 3387 2
2588 1006 2
1041 4709 2
1112 4390 2
4973 2374 2
3759 277 1
2863 3261 2
4066 436 1
2989 4223 2
1537 340 2
1222 3954 1
2092 3726 1
1110 243 1
2637 1663 2
15 1930 2
2099 1674 2
1458 3892 2
2898 4371 1
366 257 1
4001 1513 2
3544 1542 1
2724 226 2
4155 405 2
859 3909 1
969 348 2
866 2484 1
291 3395 1
1347 713 1
3917 4802 2
3664 2858 2
230 2137 1
2557 2495 2
2230 1937 2
1829 3459 1
312 1740 2
251 4353 1
1650 1009 2
4996 2361 2
2050 906 2
555 1539 2
2147 2376 1
2197 3659 2
1328 1551 2
4478 534 1
3488 150 1
2267 1355 1
2851 1658 2
4120 2692 2
1291 3603 1
3989 4551 2
1310 4790 2
4533 312 1
3251 2677 1
111 386 2
2427 3924 1
201 3454 2
2274 4261 2
3785 946 1
1326 389 2
973 3181 1
71 2480 2
4164 3570 2
414 3931 2
878 1762 2
4499 977 1
4578 3119 2
4913 119 2
791 3174 2
2397 3363 1
1685 4004 2
4799 2418 2
1460 805 1
3599 3801 2
837 1017 2
4316 1399 1
767 2335 1
4937 2905 1
3613 1598 1
2456 333 1
4134 3289 2
2619 3258 1
4948 538 1
4801 2768 1
1209 3923 2
133 2708 2
1559 696 1
3294 2222 1
3990 3441 1
4186 502 1
2251 855 1
315 1772 2
895 1892 1
3622 4111 1
2605 1887 1
825 2313 1
4664 4528 2
285 1432 2
3276 4713 2
613 4375 2
3747 1566 1
4126 1374 1
243 4350 1
3119 4695 1
3638 457 2
2234 4315 2
586 4756 2
1330 1100 1
586 2371 1
3215 188 1
1684 4750 2
3616 4501 1
1804 4664 2
2337 1026 2
3400 3923 1
2982 230 2
2717 367 1
1694 2163 1
866 173 2
4770 4645 2
556 1198 2
3327 3168 2
1730 3873 1
1410 2103 1
1473 3245 1
284 3158 2
4946 667 2
3790 3699 2
3090 1328 1
2367 3720 1
4433 3529 2
35 3715 2
1255 1407 2
837 4489 1
4661 1429 2
4304 2160 1
3064 4959 2
4554 2645 2
362 22 1
259 2125 1
1636 1793 2
2236 639 2
1238 414 1
355 2769 2
3690 760 2
430 4458 2
4768 4523 2
2517 1720 2
3530 2998 1
4268 2738 2
4434 2351 1
633 840 2
370 1021 2
1171 114 1
4724 2578 2
4524 3758 2
179 3408 2
1824 1310 2
2962 2294 1
1622 3209 1
2996 4650 1
4734 952 1
1027 744 1
1499 4332 1
1908 827 2
4523 1221 2
1747 3683 1
3644 2894 2
1466 1024 1
2817 319 2
2168 38 2
3614 1003 1
3343 425 1
2008 274 1
2918 1779 1
2823 1858 2
3480 4100 1
160 1242 1
3172 4456 1
4246 4582 2
2630 447 2
4289 1394 2
278 3688 2
274 4144 2
3496 1767 2
1509 156 2
3612 2641 1
1304 3602 2
3726 421 2
2203 4533 2
2272 462 1
2263 1243 1
3966 814 2
2796 2816 1
794 428 2
958 840 2
2577 1425 2
3439 2569 2
3637 4415 1
1538 2143 1
4468 2723 1
