50000 100000
28653 42223 40
48460 20839 15
32899 29392 15
22382 29767 29
41102 4109 14
18143 39231 9
27241 21521 18
5655 18558 17
30708 37634 20
3702 36649 24
29641 37634 26
43442 21521 15
38242 13490 8
43525 39742 47
39974 20839 4
23866 33375 6
47567 29767 24
31973 7957 2
43677 33375 36
10728 17942 33
19706 38339 24
11849 17942 40
47110 7797 32
32253 13490 6
41254 19608 34
42644 20839 24
8833 44072 40
36873 4928 34
28952 29392 12
8060 4928 34
2679 768 26
11009 18558 10
6681 29392 47
3850 13053 6
35329 28483 15
49589 16715 43
553 44608 23
17959 39231 17
36454 17711 10
28990 24714 35
30725 47067 7
37124 44072 13
19304 30655 11
42150 17257 28
25799 30774 1
43536 37920 42
47506 15674 16
27695 44608 15
17114 2549 20
48352 31731 14
11235 47067 23
16593 36649 47
30502 37920 16
40528 31033 8
4839 36649 31
8652 38699 14
14883 4109 1
25445 15348 50
5081 22939 1
2198 19608 19
29845 36649 40
45633 6551 26
17298 10669 12
34779 4109 2
19611 30655 15
35024 2326 27
11051 20839 28
29564 26683 22
19517 36128 13
40529 29767 23
33336 30410 24
49233 27272 5
30365 33465 49
26374 42223 28
13139 31033 45
31874 22780 38
20184 7740 44
9021 38131 19
29111 38339 37
24804 9841 49
45949 21393 44
9790 47067 11
12268 4928 13
49358 27272 4
16288 21393 39
20816 47067 14
22908 30774 36
23922 6551 32
39793 13490 3
18769 44608 3
19708 31731 20
21801 667 2
30916 49337 47
29554 19935 18
24926 34020 18
37985 48977 21
6843 10669 14
35142 31731 13
46405 18094 32
27733 22780 33
19260 4109 7
29842 38958 23
40691 33375 34
15388 31033 8
7269 33375 38
17066 14948 23
8505 12119 28
11306 22939 10
26088 7740 41
20369 16715 34
33071 37920 8
634 44242 9
16444 42563 6
19682 36632 2
19345 30774 31
622 42223 26
35674 41007 7
17185 17942 18
49952 667 10
8677 47067 3
26779 26683 21
32495 48977 39
11734 9841 32
26815 5709 21
4656 7797 14
26089 38131 19
33867 26683 9
27779 39593 10
33353 30774 26
23913 15348 11
28763 1820 44
14499 27034 26
49350 37634 18
1082 38131 11
32290 17942 35
15724 28483 7
45664 42566 47
41967 18558 1
7152 38564 11
34722 42566 5
24280 29392 22
4020 30655 4
47386 33375 31
5398 13490 46
28899 44072 20
40433 39023 45
18987 48977 33
46474 18558 20
26732 48977 30
28387 32592 3
40756 27947 11
1512 14948 3
350 41007 44
12929 28483 11
37723 28893 30
49707 27947 7
1 7957 2
26609 45267 37
44004 7957 1
43340 26683 17
9501 33465 12
6177 38958 27
29595 4109 47
22859 18094 9
4804 9531 4
40445 42223 40
48847 16653 25
7404 20839 48
46000 24714 3
14142 44072 22
25620 41964 41
23000 26683 25
6457 32592 9
26563 7797 18
10750 42563 3
15429 36632 46
31783 29392 1
31929 28483 50
41325 2549 8
12387 768 45
39999 2326 28
18609 36632 3
40708 8486 34
11366 22939 4
19714 30774 44
26417 49337 48
7795 26683 12
48145 38958 12
49917 19665 18
38094 24614 14
25513 29392 13
22547 29392 1
22192 38958 11
7144 32592 49
45477 15674 28
6904 6551 18
41061 47478 45
3605 31033 39
6907 4502 41
22565 8486 16
29661 20146 32
12985 19608 39
44998 24614 28
15180 49337 38
36750 26683 19
8285 44242 31
35864 19608 26
11975 41964 39
23552 42895 17
21262 46971 45
12939 1603 9
11337 29783 37
2205 45267 27
2235 22780 47
41931 15253 24
21056 16715 1
11304 22036 45
22183 37634 13
33126 38699 14
24062 41007 11
10510 2549 48
45830 11160 18
5424 47067 13
24614 30774 1
34277 29767 19
16960 41007 12
11110 4928 14
17500 49337 32
33420 2549 5
3645 42566 50
8193 44242 19
20248 18125 28
8109 768 40
16508 29767 16
43895 14948 15
41069 42895 38
16070 47478 45
1602 42563 42
32602 49337 40
15118 44608 6
10732 48977 29
24628 1820 1
26476 24915 36
48933 29752 50
4857 30050 20
34983 18558 8
3687 16715 32
39308 37634 13
25829 9531 42
18830 10669 28
18713 39742 1
20948 13053 29
45875 39231 14
45478 42223 31
35595 38339 23
17317 31033 10
7955 29392 21
9576 7797 27
20011 38339 30
12347 39742 49
20213 24714 20
100 17711 14
28342 38958 28
43217 11160 32
22788 5709 13
9439 16315 38
39931 18094 37
49371 1603 1
27207 34020 23
3611 4928 16
14899 38564 5
30001 38339 3
15702 46971 11
19577 41964 45
20576 34020 14
9485 30655 8
2981 7797 28
49541 37920 40
726 38339 36
26324 13490 7
33803 30050 7
43439 31033 43
42534 31731 17
44342 4109 46
19787 12119 24
12821 14428 5
19365 44242 16
36574 31731 42
17660 22780 5
10773 19665 24
4726 28483 37
22250 37920 7
40248 39593 4
22972 15253 18
2326 37920 22
25181 22780 45
20601 5709 32
26344 21393 49
40291 15674 26
35429 31033 46
19723 39593 26
40141 28893 38
27989 22036 22
8806 32592 9
23033 24714 19
37392 14428 24
17747 7797 28
13123 46971 14
28001 36632 25
21743 2326 29
30873 4928 8
37891 47067 49
21390 20146 7
16058 29392 14
32426 36649 25
12016 42566 5
1041 36649 27
20526 5709 48
16799 5709 15
10828 39593 33
26902 46971 6
31658 39742 9
46691 38339 25
36336 11160 46
29686 27034 18
6247 28483 18
34473 44608 10
18882 28483 40
3888 14428 7
31162 28893 38
7716 29392 11
3854 39593 16
4485 27272 5
541 32592 41
46188 47067 7
35797 44608 23
9525 28893 25
31475 16653 11
19552 16653 28
46306 42223 50
18031 2549 4
31595 14428 20
15797 15674 26
38021 15253 17
23141 31033 45
37878 27947 21
26395 4502 36
43585 1603 10
17139 18125 26
14379 29783 45
2780 667 17
24385 29783 47
4387 16715 46
46989 33465 45
18651 14948 50
39513 22780 12
39815 16653 11
37926 31731 31
19736 4109 26
13735 17942 25
33461 18094 46
8323 17942 41
43413 46971 13
15578 39742 40
17161 31033 47
15588 768 34
27251 17942 37
6316 45267 1
43550 37634 24
21821 19608 19
41518 44072 24
26578 38131 29
49546 7957 1
18541 34020 27
49440 18094 4
23157 21521 8
41830 27947 27
9496 30410 22
43033 30410 10
48 16653 47
4133 33465 14
15317 22939 22
23088 27034 41
34405 42895 23
28572 18558 11
34059 36632 12
17234 17257 32
16575 44242 9
7465 41964 31
4678 29752 8
34958 17257 6
18958 25393 26
47078 7740 19
9377 5709 24
29769 31033 5
25891 17942 21
24523 9841 1
21309 8486 24
24412 47067 9
49603 29767 43
45942 21521 34
25112 17711 9
21810 9841 22
39363 27034 23
15698 42566 5
44300 19935 37
1953 26683 12
20102 39023 3
10415 4109 17
15478 22036 36
47411 18558 6
14373 30655 15
28646 15520 34
3153 41007 14
35035 10669 27
5392 29392 50
42367 16315 39
38949 28483 16
33977 39023 14
47365 36632 40
48436 27034 26
6782 27034 31
10879 33375 14
10747 47067 20
40701 36649 39
20454 10669 20
16246 46971 3
28914 11160 30
44442 37920 41
26567 30410 11
49576 36128 13
21281 44072 33
49662 15520 35
37196 16653 1
45897 30655 18
36915 18094 3
48768 20146 17
38031 37920 26
34915 42223 28
45905 19935 27
13664 44242 7
14403 41964 44
22858 39231 19
29675 30774 50
34653 15520 14
27781 42563 9
33579 33375 33
1693 21521 21
28481 38339 22
27607 33375 2
22468 37634 15
22872 42895 24
12764 10669 30
28924 22780 46
28261 38339 26
4758 38699 25
49242 12119 35
34456 9841 45
41369 42563 2
46047 8486 12
19050 2549 10
41940 42566 48
37889 28893 18
15223 13490 3
11277 25393 36
47893 14948 9
26436 27272 48
2278 15253 19
25060 5709 15
18084 27959 49
24496 42563 5
4904 31731 32
17705 9841 42
12642 44072 24
17407 48977 16
16549 22780 49
29400 39742 33
27772 27034 28
9805 27959 41
13403 41007 3
26001 37920 13
34789 9531 31
17124 38699 17
44358 29752 31
20117 49337 46
46743 20839 22
48817 27947 22
22998 42223 41
42209 36632 1
46277 39231 22
49293 19665 7
45172 30774 47
20508 33375 32
20506 25393 12
24950 31033 16
19021 4109 19
6000 22939 20
24185 30655 10
5424 15253 28
3528 8984 29
44376 31731 28
26707 37920 44
13064 7797 4
42547 34020 14
1419 19608 36
4640 1820 46
35957 28893 17
16273 38131 22
25192 49337 39
6038 39593 8
12647 22036 45
11754 36632 3
44914 24714 29
46955 19935 27
13547 12119 4
12813 14948 11
2486 17942 41
13622 27034 15
35542 4928 19
21298 12119 29
869 2549 12
21917 47478 39
2574 18125 19
36950 18558 4
39927 29783 37
19660 46971 15
47093 41007 10
13947 34020 13
2246 41007 27
810 46971 7
12379 768 24
20474 30655 20
43952 30774 40
14660 29783 46
42922 33375 36
10104 15348 13
19787 49337 46
25120 44608 17
12311 31033 9
19021 38131 15
13897 41964 30
8080 36128 29
16184 30050 30
13589 22939 21
36594 7957 5
23633 27034 33
29169 18558 48
9357 37634 15
6281 17942 4
11081 24915 7
43952 4109 21
12736 37634 15
15908 4502 21
6554 21521 28
16875 42563 35
40222 6551 21
43195 27959 5
3502 27947 23
36521 7740 40
44592 30050 16
13610 11160 24
5611 4502 41
1 2326 24
45019 39231 23
11858 16715 41
14575 38699 14
27062 8486 19
28608 13490 44
5411 38131 15
720 19608 23
5473 37634 21
1613 39231 24
20347 44608 47
47427 13490 35
31547 24614 24
6526 24614 12
30178 11160 31
8907 15674 26
32375 49337 33
31988 22780 47
31541 10669 31
40048 38564 49
7616 5709 46
25868 20146 27
16754 8486 19
897 17942 31
27428 38958 33
31573 24614 25
3402 5709 11
26992 21521 30
16804 17711 12
43315 2326 28
32325 1820 2
44051 36128 11
12986 27034 12
19003 20839 28
26294 30655 11
23538 4109 7
16084 27959 43
35759 13490 25
4133 17942 16
7706 15253 28
17864 2326 29
40643 13053 11
16946 7797 22
24082 25393 41
16355 36649 31
1687 4502 47
33138 29752 13
7873 38958 16
48847 29752 7
38306 768 33
18408 30774 45
48506 30050 21
34476 20839 16
36060 15253 14
40416 39593 20
9651 17942 33
37109 667 7
36619 28893 15
17959 14948 43
21618 29392 2
7570 13053 24
17020 30410 10
26109 18125 13
12311 16315 38
47160 7797 17
42763 38699 16
18284 19935 29
49733 44242 14
40274 42566 1
19183 27947 30
3890 16653 10
19238 5709 48
44656 41964 40
49889 15520 24
18040 17942 32
21656 45267 33
14930 29783 36
41729 32592 39
14236 18558 6
17098 25393 27
904 38131 28
7671 5709 1
27638 42223 38
45455 4928 12
19417 14428 7
15070 4928 36
3318 8486 35
12403 29392 12
32201 1603 20
34884 22780 33
35703 18094 41
49563 42563 7
24813 22036 11
18124 12119 3
40469 13053 12
30633 29783 19
2192 30774 28
16729 16715 34
8937 14948 24
5072 16315 31
3861 2326 15
3441 44608 13
6488 18558 50
35878 45267 1
16337 38958 20
49637 37920 17
9306 6551 26
42732 38958 20
17038 32592 3
29934 7797 28
10922 42563 11
36212 42223 20
27515 42563 3
10035 38958 15
810 36649 21
16033 22780 7
48270 36632 2
34989 28893 22
14401 26683 37
19110 8486 18
38808 6551 14
40154 9841 26
33722 22036 42
10246 15674 27
16947 9531 18
2438 29752 47
31958 9841 34
20478 45267 35
27302 21393 44
49814 49337 41
47633 19935 28
15781 17942 30
15138 39231 3
9467 39742 15
33979 15253 3
6542 39593 10
17596 30050 24
26561 2549 8
515 27959 7
9029 44242 9
49816 29767 41
32458 17942 37
19511 11160 31
17250 45267 28
20539 25393 35
8545 25393 26
43385 42895 16
42701 28483 37
19902 47478 31
27509 17942 31
11688 37920 10
44104 16715 40
32302 16715 26
10671 4502 46
36847 28893 35
49408 22780 35
34501 49337 42
3466 28483 30
28883 20839 6
13180 9841 49
16446 44072 32
20325 2326 31
46442 30655 19
42524 17942 33
7055 21393 47
19010 49337 26
35340 38339 30
46312 26683 16
31029 44072 33
30832 667 10
15358 38958 14
20115 1820 35
45157 16715 37
26350 30655 12
48360 30774 31
9219 18094 38
35248 39742 7
34537 24915 39
28456 22939 49
17482 31731 27
34081 26683 37
11764 19608 31
40051 41007 9
33003 18125 21
19864 48977 20
11306 30050 11
49679 42563 14
9274 17942 48
13380 20146 21
18317 21521 28
45979 28483 34
43523 6551 11
3060 42895 40
16501 42223 25
25187 4109 49
26932 42563 6
13862 32592 14
6177 14948 14
48885 39231 50
16535 7957 3
10393 25393 28
34805 5709 4
5127 21393 47
48545 30410 35
30869 36649 43
17875 18558 6
16117 19665 9
48215 38131 19
31284 14948 6
49313 17257 7
3934 21521 20
14182 10669 32
38816 38564 2
17276 26683 25
3471 4109 11
4265 44072 18
30534 15253 21
25456 10669 25
36752 38564 14
10483 38339 36
18735 16315 24
30080 4502 26
14667 36632 43
28073 44072 29
17956 38564 8
4980 5709 18
5570 4502 26
7576 17257 26
45889 18558 12
10051 39742 43
10751 25393 34
4832 33465 7
15349 46971 12
8819 30774 2
637 28893 41
4933 49337 49
32447 13053 30
8680 47478 39
36923 2326 43
14334 42566 42
27662 47478 44
46453 42895 28
7479 27947 10
28649 15253 14
39050 16715 20
14600 48977 33
5124 22036 37
3346 1820 35
11726 27034 11
42296 17257 23
36477 27947 38
34949 22036 50
15747 36649 33
24873 24614 15
47525 2326 32
20918 44072 38
43150 24915 20
3022 6551 23
45557 9841 4
10849 1820 42
35353 20146 15
26433 44072 16
40443 25393 25
24788 45267 5
48462 42895 26
2379 15253 16
17211 22780 23
21144 24915 2
22240 32592 10
31889 21393 5
3112 22780 40
33348 44242 6
43344 4928 29
33820 11160 31
16040 29752 46
32758 2549 13
20745 33375 10
45993 38958 21
43317 38339 7
48557 24915 36
39930 30050 16
7490 24614 26
18351 46971 21
41433 32592 15
5242 15348 4
33025 22036 36
16202 24915 13
32103 667 33
10607 38339 4
2644 44242 24
31881 47067 18
48284 20146 26
34846 28483 23
33892 30655 11
36865 11160 21
27583 15520 21
27760 20839 13
5398 17711 44
25206 42563 28
25382 13490 3
49032 33465 47
10264 38131 27
33747 38339 10
41405 31731 23
24079 30410 21
47544 30050 32
7780 27272 18
30701 44608 3
14446 4928 26
16877 39023 6
46854 39742 9
8902 7797 14
571 5709 10
22661 45267 38
20669 47067 28
27995 39593 4
5249 29767 27
41899 38564 48
41434 7797 18
32713 42566 42
18429 27272 12
15518 16315 36
29604 21521 23
20115 39023 49
44749 38699 49
7301 4928 28
11645 12119 22
43667 14948 15
27013 25393 9
38040 1820 36
37412 30410 12
12016 38699 8
14802 28893 35
43601 37920 37
10983 1820 42
21578 18125 16
21429 21521 23
30714 29752 10
10568 24915 6
27564 38339 26
22334 30050 21
24098 31033 2
28133 13053 35
47286 13053 39
13698 46971 47
1795 49337 31
31218 32592 10
20053 16653 49
24466 29783 28
23298 20146 18
12802 44242 12
1853 39023 26
2996 21393 50
45783 21393 35
17823 38958 28
40267 42566 48
17505 17942 26
11399 41007 7
25358 667 28
16681 27959 49
48831 25393 29
33801 37634 38
2490 1820 46
13225 21393 3
32876 39593 46
14814 17942 42
26131 27947 12
12349 41964 36
42671 22036 1
45425 39023 26
34735 7957 2
34323 38699 4
2039 13490 8
30397 17711 7
41980 36632 9
1593 26683 21
31546 2326 20
28307 6551 32
40305 33465 43
22370 7797 31
27653 11160 30
16974 4928 22
30328 17942 25
15527 4928 8
6467 39742 1
46549 2326 16
28440 29392 7
11617 33465 4
2516 667 32
37723 38699 1
3312 44242 7
28923 48977 18
43693 45267 34
41899 47478 2
10061 2549 2
42457 21393 15
16739 14428 16
16931 34020 1
31768 29783 40
22960 18558 44
46904 37634 30
29802 4502 27
9650 10669 21
29505 38564 8
8170 15253 14
13099 5709 5
41623 17942 5
28071 37634 14
3915 19665 21
36193 16653 31
22693 22939 15
39940 30774 3
15145 34020 33
31810 1603 23
9911 45267 35
40487 37920 11
12063 39023 2
46604 13053 17
47740 17257 33
18082 7957 4
4464 39593 45
47383 29752 10
15308 27034 30
17547 30050 4
10305 44608 46
17236 7957 6
31730 30410 11
5084 16715 37
26497 14948 12
40351 5709 20
48171 49337 44
15330 30410 10
5397 39742 8
27832 17942 1
13983 44072 23
20094 30050 15
11069 30050 1
16601 13490 36
32077 29752 38
49019 38564 5
36072 47067 8
8687 1603 12
46892 39593 29
40346 47478 47
14409 13490 48
15689 33375 44
24245 24915 15
24341 30050 35
17157 7797 22
20282 36632 47
42413 42895 40
31621 5709 11
20786 42895 36
4406 26683 23
13511 30050 23
47373 39231 11
43305 8486 22
33772 6551 5
2757 47478 3
10742 41007 48
18912 12119 29
6891 15348 17
43273 41964 30
46081 26683 15
8029 20146 25
352 18094 30
33905 15674 11
35761 20839 6
15742 42895 32
46698 33465 5
38789 39231 14
28384 33465 47
43781 32592 14
37774 47067 41
35872 16653 22
45967 15348 3
33115 16315 33
40509 39231 46
29264 47478 7
6741 6551 19
27467 22939 2
38508 6551 15
28651 38339 21
32841 4109 22
18372 1603 30
18165 18125 9
19731 30410 13
38604 7740 32
21072 7740 27
48060 16653 11
26729 15520 28
44450 22780 38
10749 36649 43
7338 18094 11
23243 15348 21
26527 45267 41
41016 37920 13
28554 39023 3
19943 8486 9
39113 36128 10
7252 17942 36
36361 1603 49
29372 38131 21
40032 47478 11
43545 33465 49
2690 47478 5
5688 38958 21
35216 21393 5
13803 38699 11
19440 47478 2
1979 48977 30
5443 41007 16
16080 17257 4
9038 37634 27
29492 14428 44
39739 29392 11
30917 4928 13
14563 18094 39
11015 42566 26
27295 42895 24
24893 27034 38
4642 667 12
42904 32592 47
38544 5709 15
14114 30774 45
3367 45267 37
48660 29783 17
3211 9841 25
9251 14948 12
88 15520 36
45603 36649 26
11336 38699 17
9616 16715 1
31970 19665 14
26164 4109 4
16332 46971 15
13573 15520 20
34462 30655 17
19514 27272 19
1046 15674 33
22029 29392 11
1167 15520 14
9056 25393 29
20545 2326 14
42760 2326 29
43699 19608 32
41589 14948 50
41062 33465 7
33124 768 23
45472 30410 26
37542 22780 10
26457 10669 28
21181 42895 28
15688 39231 12
8834 42566 32
23238 44242 16
38798 36128 18
10423 48977 23
10580 7740 31
7775 16715 38
11308 19665 30
36868 13053 49
43548 38339 24
25280 29783 25
12324 18558 46
24809 15674 25
36789 15348 6
37018 15674 26
43963 29392 15
15387 36632 5
41427 16315 31
19337 15253 34
20874 9531 28
9573 22939 1
30205 16315 34
28882 6551 22
23862 42566 11
27894 10669 22
8114 20146 29
47161 39023 23
33198 22780 44
26837 19665 34
44945 37634 25
25686 15520 9
46463 41964 47
41199 20839 11
15478 17257 47
36194 37634 17
31163 36632 8
44818 47478 41
3561 9531 40
35446 22939 11
41180 22939 20
49037 8984 25
31997 13490 10
33757 28893 26
38157 47067 28
38052 9531 45
20961 16653 8
30527 20146 37
9499 42566 41
44936 18558 42
42370 17711 23
48110 14428 24
36956 29767 17
4961 42566 41
46199 6551 23
31018 12119 36
42701 26683 25
1707 30774 33
30054 14948 25
29573 25393 17
40382 48977 17
44286 7740 37
24429 38958 21
13951 9531 33
34850 15348 41
26304 8486 23
45705 4502 37
9748 39023 29
6214 32592 50
23652 38131 9
26278 10669 27
37049 37634 19
24796 11160 30
18847 16653 22
13822 45267 3
5199 19665 16
19942 1820 40
13250 4928 20
37031 9531 34
13196 48977 9
20727 38339 32
41379 21393 4
4345 22939 11
12144 7740 28
13367 14428 47
23783 19608 25
33623 30774 36
16068 2549 7
39597 45267 32
21102 39023 4
22556 44072 30
12601 17711 43
12485 44608 33
41497 24915 2
23671 16653 1
47107 4109 15
28295 30050 27
32112 39023 4
4137 27959 34
18026 13053 14
24037 22780 38
44255 41964 46
39301 15674 23
36309 20839 14
37293 32592 45
30912 21521 41
21773 32592 43
22498 36128 33
34678 19665 25
5204 24614 27
25628 42566 26
38321 13053 12
42318 11160 42
38676 31731 31
8314 38131 1
19544 29767 18
36426 31731 27
11140 4109 23
29000 7797 9
1420 38564 6
31504 42566 37
38559 7957 41
4054 24915 31
6687 29767 38
35662 37634 8
49111 38131 31
29916 29752 46
47048 41007 43
6169 13490 46
15778 48977 12
49805 7957 7
45035 15520 14
24144 2326 32
3532 17711 47
49747 47067 8
2445 34020 20
40729 41007 3
30335 667 4
18938 26683 26
37756 1603 3
29669 14948 18
38511 24915 50
23101 18558 14
11529 1820 35
39158 38131 1
22882 12119 26
44779 7957 24
516 15520 15
9775 20839 4
10591 41007 11
21817 18558 3
26097 38339 26
10765 38958 29
34225 6551 25
27438 22939 8
39108 27034 39
10398 5709 50
48318 21521 24
12762 7740 37
35563 7957 49
697 667 4
34171 38699 1
11749 7797 23
37938 22780 37
37424 49337 33
8047 15520 9
29915 34020 25
22384 41964 47
13948 4502 37
39713 29767 16
36644 17257 27
46892 36632 26
28903 15348 12
39327 18094 6
35622 28893 21
12711 7797 10
46028 49337 3
3776 7797 46
20205 8984 26
6569 30050 22
10275 36649 45
27883 5709 18
32206 21393 1
10518 33465 4
2586 24915 44
39925 12119 22
47647 22780 40
21340 37634 17
11078 16715 43
11613 20839 11
30437 15253 50
33555 32592 2
15497 22939 10
30741 41964 2
16498 33465 9
49222 14428 18
11890 20146 21
21311 32592 8
28211 44608 49
42248 8984 11
47999 17711 8
10527 15520 22
20729 17942 27
9248 13490 43
42835 19608 25
40716 18125 24
15988 24915 45
1773 6551 19
33841 44242 18
41052 7797 8
46752 4109 13
35191 29767 32
32240 24714 22
15334 28893 27
19320 39023 6
15721 39742 45
45766 32592 7
28307 15348 48
1442 13490 9
19923 29392 10
36000 11160 22
16132 41007 22
23596 34020 30
7792 27947 29
32203 17942 24
41084 21393 47
49132 30050 40
16640 6551 27
20080 42563 40
47965 31731 42
42239 38339 33
10290 1820 38
36578 33375 7
31347 4502 47
15158 38564 3
46898 19935 31
42374 47478 10
26131 29783 27
17620 38699 17
36694 30774 42
4108 25393 39
18057 7740 35
47145 7957 14
3020 20839 4
20289 4109 45
22845 2549 9
10579 2326 38
17750 33465 45
33014 17711 41
11271 39231 27
3412 22036 43
28968 25393 22
6959 2549 25
19437 27034 11
36024 36128 16
33771 31731 38
6226 29752 6
34450 38958 19
6605 2326 38
32569 42563 6
5041 38958 23
38478 4928 26
33014 27272 17
11531 37920 50
10020 4109 12
41519 36649 20
28746 38958 20
2222 12119 18
27229 39593 46
48154 2549 43
38205 13490 22
34968 18125 5
19834 10669 17
23492 36649 49
13324 38699 27
11409 18558 45
5721 29767 31
28664 42566 47
21848 27272 17
15948 21521 3
43588 9841 49
43010 36649 34
15530 48977 15
48817 2326 42
1011 4502 35
1042 667 13
26162 27034 22
21343 46971 22
26403 19608 28
38427 47478 38
33897 39023 16
28422 8984 15
41367 4502 32
3922 24915 42
24916 37920 11
46862 36128 50
39326 45267 34
46949 34020 29
3143 42223 16
38557 14948 21
38341 38699 6
37409 47478 5
13784 15253 17
17505 33375 50
13262 39231 15
41648 11160 43
3061 48977 9
20861 26683 30
32138 14428 12
24171 768 36
18525 9531 44
40744 11160 44
43482 7797 15
19151 32592 18
21061 2326 40
11768 15520 13
36499 13490 1
13502 34020 13
4097 20839 9
9367 25393 36
39031 6551 18
15698 29783 39
16819 29767 40
5617 38958 29
8876 34020 28
22064 19608 24
12006 47478 48
2964 20146 25
20948 15520 7
31694 38339 36
30667 24915 41
40181 13053 50
