50000 100000
8723 49253 3
49520 31590 3
37234 5818 4
38054 3404 6
45660 2502 8
1 39193 8
9792 48702 3
1645 30428 10
1679 13717 1
44311 31935 7
10109 18976 8
1 49709 2
5102 48047 9
20637 10073 4
47895 25342 4
26235 40676 8
13010 14419 8
1 34215 4
12351 37132 5
8117 2851 9
36474 10650 6
29324 21626 7
42529 10269 10
38429 8981 7
1 4106 9
16695 20039 8
31276 21009 2
5752 11530 5
47249 8563 3
44874 27330 5
23552 40140 7
40520 49618 7
18395 41313 4
7620 45261 9
45697 7993 4
45876 6822 7
8925 25555 5
44501 24160 1
24657 18934 4
16280 12730 4
47862 22213 5
1 35440 4
8947 3325 4
35022 29335 10
1 25797 3
33370 30888 2
1 33942 10
815 49016 7
3261 37899 2
24050 15732 3
22494 18060 10
45544 43250 4
23514 19212 3
36735 41944 4
1 1158 7
48576 4983 9
43561 22022 1
5463 25826 10
44592 49218 9
16749 44356 7
18425 13424 6
46371 12863 9
1 16751 8
22800 46911 9
35379 33624 7
38956 45789 9
23947 48978 1
5708 17379 3
33217 21515 1
25308 8039 9
4766 7998 7
42922 40480 10
26524 15330 4
20129 32304 5
2808 9257 3
49607 7301 9
25668 42242 9
13013 48679 2
36560 32820 5
11608 5083 5
45075 40480 9
15245 19908 8
15179 16524 6
6319 33395 3
12862 44728 6
7482 31606 9
15170 30936 1
37957 45731 8
36248 22778 7
1 36859 9
48700 23766 1
39975 43959 6
41599 17490 5
4604 10975 7
1679 32595 7
7481 33088 4
40972 45298 6
41770 14058 2
17648 20837 4
36990 34470 6
5256 29261 5
33918 18482 3
44936 6169 5
6611 3779 8
47336 49035 2
15268 22611 4
42121 32197 3
34673 20092 4
35711 46214 6
40956 42112 3
4910 6761 9
1 10966 3
22582 24754 9
3104 15673 9
42112 38834 3
34815 7713 9
5028 41340 8
30598 16145 6
22739 3640 6
40894 28086 8
35310 9193 9
26198 27517 5
22348 21641 8
129 47575 9
1 42647 5
17717 3651 6
41101 8403 9
9561 17547 10
36055 1459 1
47128 42566 1
12880 4880 6
32847 11414 4
47577 43932 2
44335 2806 7
42472 2946 8
1 44581 8
6642 28116 3
9926 37386 1
26966 16562 5
29783 31766 10
48537 3261 7
23416 27506 9
47943 10776 10
35066 48342 1
1870 22933 8
41881 7438 6
17769 13558 4
40564 19615 10
32190 9291 6
29230 26489 8
49434 15737 2
14081 16193 1
28151 40905 4
17167 20947 9
40949 36359 6
26097 47763 4
27477 446 8
26346 30132 7
31004 12425 7
37721 21925 7
6008 14742 6
6209 15896 9
43695 11476 1
14732 3093 5
38373 9768 9
47457 24162 10
41373 13250 10
31667 8600 8
13427 44889 1
1 28693 7
8229 28611 4
42683 34138 3
37977 31006 7
44152 4806 6
6657 32821 4
28488 34592 10
11041 35399 5
10820 33080 9
10092 46993 7
17112 46547 8
41086 40405 1
34145 7073 7
22357 20768 1
31855 43287 3
1 43369 7
8792 31823 5
12209 46228 10
37190 12611 10
13139 3894 6
31951 23659 6
37358 30689 10
1 2173 10
8991 42078 7
39369 36843 8
37267 38009 8
27276 44319 8
6124 22049 7
410 29624 8
11949 1486 3
4667 8111 5
15544 23584 7
41926 35158 5
5675 2421 7
42215 16897 6
17829 10482 5
23436 46003 6
24874 12477 6
1 48215 1
1 10782 4
17421 47411 9
38760 46453 9
34700 684 6
35462 760 10
4286 33343 8
42044 32594 4
20932 24769 9
47146 30419 5
28820 27891 6
26744 11345 8
8813 19641 6
48795 13063 6
49434 21868 10
41172 4754 6
48640 24400 4
20852 3756 5
25234 12526 1
17412 43904 5
6860 21631 9
26165 4010 4
20607 16751 8
11169 12272 3
12645 12591 7
970 43018 7
4679 44632 5
12596 19229 2
25820 30101 3
12831 9694 4
30016 29335 4
3283 26280 6
23887 18777 1
47039 30251 4
5767 20955 10
46989 26662 2
43965 49959 10
3239 40934 10
1 14742 5
34460 20684 5
46918 35667 6
38397 35612 7
34148 3834 2
40460 26992 2
39400 45993 3
19420 39575 3
22089 3307 7
40057 19534 1
29254 23586 10
46339 4634 2
26813 42532 5
3741 16959 4
20930 24812 8
11554 10768 2
1 2203 9
49220 1491 9
9144 48199 5
2610 21047 4
37813 40349 7
32004 23867 9
27296 35705 3
19246 15823 6
45476 36582 7
26909 1459 2
25054 43413 9
47333 5241 7
17746 30838 1
45379 22702 5
16402 48983 2
24227 46501 10
43209 32620 10
38677 43992 10
5552 35557 1
27277 20360 5
20899 11680 3
425 45847 8
29739 45373 6
42923 48679 1
38354 21242 1
16681 16487 6
30431 19489 8
11540 29815 9
43351 23586 8
39379 37520 6
4075 6102 9
24042 14721 5
8362 2615 5
13974 17617 8
22408 40800 5
12796 34056 9
10036 26662 3
44992 45727 6
5126 12473 7
4822 34056 3
23770 12916 7
26100 3154 8
16316 4328 6
1930 16562 3
31100 41347 10
1 1647 4
39656 558 9
1 27332 6
37334 21636 10
29739 31617 8
41413 30405 9
1 49536 9
7833 2869 6
17757 30716 8
10777 31113 10
15359 41535 9
24208 3327 4
33470 16777 1
44914 36929 5
17247 37208 7
46390 37069 6
2940 34356 10
12835 8464 2
21853 49035 1
1878 11580 5
15287 41942 1
4701 46600 2
37371 46513 6
12578 37485 1
39530 9731 10
34477 79 9
282 8299 8
1 26019 3
43173 21263 2
48666 35124 3
44418 22403 3
36756 35207 7
16885 29831 9
22447 41505 10
24586 35565 7
24163 41258 1
15358 43234 9
12045 558 7
49375 44262 4
11252 12288 10
32640 17427 6
16251 6202 3
29138 25369 9
23530 37332 8
47728 34407 4
10404 25764 4
26311 46243 3
15582 21437 5
6671 13265 6
26383 40993 6
35760 26600 3
15900 24559 10
4052 20227 7
14490 18558 8
28259 772 3
1 35845 5
9324 9320 9
47643 31115 10
11886 18588 3
28712 36952 1
46803 4122 6
41672 34037 4
49429 33822 2
17382 17147 10
14893 48055 5
24039 21628 9
1092 43227 2
13030 3309 6
8639 24474 4
22290 24122 3
10159 3205 3
8207 41132 7
17176 8014 10
33812 43779 9
13895 41818 9
49589 49636 1
37035 49368 2
15309 7526 4
8823 4595 2
27403 22579 2
45233 49400 10
30105 9689 8
45065 48096 1
12176 25321 6
24240 48342 10
5692 34527 7
26105 43226 9
9826 20682 5
5210 35677 10
28830 5705 1
34178 21263 10
41325 16352 6
42095 12647 2
48065 25797 3
13425 36453 4
24689 25126 7
48986 6551 7
29154 26045 9
18808 26867 6
20594 15770 4
21568 22802 10
721 20619 1
22371 44764 10
36522 48335 8
28806 37440 1
1 15393 8
7282 45181 5
49765 13754 9
43827 18893 9
559 44619 7
36203 27525 9
2155 23584 8
41965 17742 2
8565 45979 3
17607 25797 3
31577 16159 9
28022 6247 6
17782 35705 4
5286 20801 1
14424 3756 4
37946 15732 10
21195 10126 5
4282 1017 8
10677 40079 5
1 6136 5
46482 43255 7
35270 10141 8
43108 29261 7
22822 22403 3
27295 12147 2
4054 1245 2
29765 5004 5
34861 38814 8
13528 28763 8
15139 25024 10
48290 3071 10
24064 1273 4
10675 18597 6
28491 22416 1
21149 4707 3
8201 24045 1
32636 5845 8
7494 15272 4
778 36929 7
2654 11514 6
8775 11007 6
2103 30638 1
13476 30796 4
4275 41170 2
14694 43796 7
42953 6010 8
46773 15726 4
12337 46315 7
2141 3198 9
6363 18771 1
45400 39345 10
1 13526 9
6663 11066 7
32200 7153 10
12001 9923 7
34248 43284 1
32175 13161 10
1107 13265 5
28687 37809 9
19998 18697 10
12795 2567 1
44790 11752 4
11527 3137 10
33523 34977 4
9752 44080 9
37380 37195 1
10508 41103 1
16851 22678 8
17398 21504 3
12711 24228 9
7440 13537 1
26585 11134 10
45863 7993 7
13901 24299 4
18045 15415 2
1 5012 8
1 7856 4
39960 6598 7
26788 19399 1
10749 47575 9
35195 12875 8
10087 633 8
13094 20012 2
9159 27617 4
22521 26385 2
10051 44396 10
32173 41299 2
45785 33871 5
37751 24420 1
16829 43583 4
47733 1769 4
44651 15390 2
14675 18903 9
12779 3669 10
10070 17546 5
4846 16813 8
49573 45388 4
47465 4809 10
21909 32445 6
39898 28086 10
48033 20768 3
27103 48154 8
12901 16828 7
814 15920 10
11481 32958 2
22767 28004 8
5778 38056 7
1157 35770 3
1 16539 2
22014 48521 5
27044 32331 4
29221 22786 5
10138 20896 4
28029 39014 3
18888 26082 5
41910 39903 6
32135 3714 6
40542 13118 9
17645 28546 10
8860 23213 4
48491 31900 4
33988 33865 2
48765 17823 5
13767 46326 2
49213 26693 5
14918 41347 1
23195 27056 7
40591 47216 7
49383 19763 5
38470 10491 5
59 48004 2
26141 42701 1
34907 25369 8
42811 36918 6
5413 45122 9
8710 12476 2
18259 47463 3
45170 25634 7
38056 9125 5
21992 13561 4
45642 43513 9
5865 46158 6
41566 49397 6
11683 23948 10
8498 2674 1
43159 45234 5
22102 38924 7
1 30854 5
41015 48119 2
36712 13959 3
11065 47994 9
3522 44993 4
21504 1226 3
8502 9124 6
1 12907 7
7177 10457 9
49486 27974 3
7234 1778 3
9794 3543 1
1113 31404 7
9928 13333 3
20780 11303 8
43067 23840 7
19260 19360 8
48620 23959 1
291 40676 6
6044 10135 9
11952 28091 9
43511 29622 10
3502 13338 9
1 35105 5
12186 2280 7
38036 14356 8
14494 28527 2
38985 38606 2
46377 36475 2
33807 12406 4
45083 22180 8
16500 41168 9
952 11598 9
40462 33197 9
44959 2864 2
1529 772 5
11568 43493 8
36825 21080 10
21165 4818 7
44688 10439 2
30392 27978 1
1 39382 1
24906 25636 1
22566 27401 6
30568 41488 2
33326 11857 10
16873 4877 10
31256 22665 2
41021 28722 7
23570 25447 6
42145 13214 6
1581 21351 1
22488 1558 10
4507 33587 4
28415 37132 3
17649 1138 1
44673 3608 9
49195 41338 1
41742 4806 7
14540 49208 9
42463 18084 1
20532 7516 9
34539 42127 4
11120 49859 3
43422 9138 5
19057 45052 1
45320 49482 7
6134 24190 5
41608 9203 4
33097 29296 7
36802 39675 5
47633 35667 9
33208 36332 6
14297 49999 3
38566 46310 4
19897 35607 10
28818 41818 8
17563 30225 2
4083 23777 1
37243 41850 1
4298 30144 2
13280 21305 9
15837 30588 5
21329 38673 9
21950 15554 7
41579 24589 3
17838 38554 9
29276 47806 4
42028 48911 1
13277 27935 5
43944 45535 9
2881 23671 7
11559 31708 5
27694 31798 6
48676 43480 9
5911 12477 10
44135 412 2
19836 3309 5
29568 17221 8
41023 1452 7
40539 36111 2
18755 33587 4
28265 31766 1
965 38789 9
7129 95 3
15045 772 7
23478 43262 4
10690 11970 8
40800 30419 6
48808 36493 7
1 27451 1
5188 26672 3
26027 32268 5
42015 10141 10
43220 4707 6
47046 47881 10
1 49834 2
1561 49144 2
910 22256 8
19841 32662 7
29187 8594 1
15364 6925 3
27026 49578 9
31690 23824 2
11970 17570 3
10643 19805 5
42158 22059 2
29781 30406 10
32523 10447 3
45505 41243 5
45403 15138 3
49399 40814 5
13006 25342 1
1409 30260 10
46760 32472 9
6871 39955 5
41734 48422 7
32815 44712 5
35110 49303 6
32214 27701 5
29654 15330 5
26185 33286 3
44869 19824 3
15156 7683 10
19191 48829 7
9309 14141 7
4549 28024 1
34664 35265 3
32953 18226 3
27006 49929 4
22128 2946 7
344 35386 10
16835 44604 9
19187 22940 7
28396 5210 3
47890 11070 6
18713 16462 9
1 959 1
3197 41189 4
38544 1205 1
12548 47332 10
323 4794 7
35171 21154 6
47858 49144 5
10311 42739 3
39494 21150 5
46409 19212 2
7695 41176 3
26477 7009 5
37986 7878 3
23074 20384 9
44124 46260 3
13510 4723 10
23756 9945 4
257 17546 4
7673 36351 9
34002 31579 2
25413 4851 5
24985 27222 1
1 8370 1
22337 26344 8
48706 30862 3
13038 19230 5
12253 2785 1
4123 15100 10
10741 28735 10
9664 38332 1
19774 1524 10
7790 32933 5
26525 29549 4
11503 34647 1
20145 6324 3
18938 42232 9
29563 1400 6
43172 42959 7
12432 36809 4
35560 9433 7
1 35464 6
48574 40349 2
948 23421 4
999 39996 4
15076 41341 2
42722 31404 5
28074 17348 5
27973 34469 7
29659 23910 9
13460 15390 3
4279 43370 8
38839 43331 3
45593 18019 2
1 21972 9
20215 12567 8
22044 28735 1
39428 27148 1
25074 23094 1
29141 7697 6
8642 42619 1
20116 16385 6
39203 26240 8
42589 5465 3
49429 48199 6
31585 33465 3
24949 1226 5
30646 20765 3
43484 43281 4
6989 16462 10
40175 48573 9
2790 27285 3
18262 49400 10
1 40991 2
42542 13368 8
36145 33778 6
20800 5691 1
12594 11855 7
47237 13889 8
22198 38249 8
19288 877 5
13810 17689 1
38289 19675 6
24056 20717 10
31476 6972 6
35173 22632 3
1926 48215 1
19681 24662 8
48989 46529 5
13813 14485 2
8534 32907 6
38396 19200 3
25577 18112 4
49406 27148 9
10875 31594 3
16132 43480 1
22113 19820 9
8000 35861 2
20392 1609 4
47879 15896 7
10318 11855 7
24629 42975 9
21772 34001 4
20866 9287 10
14267 41585 7
33933 34191 7
42832 41535 5
30410 34103 2
19455 45692 2
2451 10269 7
38667 2358 9
18627 47493 2
20569 34435 6
2909 49851 3
35617 32112 3
42683 12720 2
39858 49945 7
18988 18153 10
11951 25579 8
37186 7301 7
1 38420 1
29016 27726 2
17234 47670 4
8568 10357 4
8481 18721 4
1180 10782 4
7487 1607 10
18217 38407 5
28685 9336 9
4056 252 9
10617 40725 4
29066 27824 2
3971 45921 2
1260 12483 3
32406 23280 1
33152 35022 6
46073 39232 5
2158 9601 4
1 41638 4
8842 25541 9
32745 46542 4
3117 49410 9
44268 49914 6
28676 31926 5
21798 20306 9
17102 28024 9
36043 49333 9
24270 2628 4
15257 4029 1
12023 26811 2
11488 5985 7
47145 33645 8
14388 3897 7
3568 26456 10
6330 6386 6
37953 42342 3
16089 19119 4
1 39358 2
38504 41701 10
38698 35416 2
20156 7861 3
35178 29276 4
47895 22802 1
34078 4851 7
37267 17387 2
33246 44889 10
14506 45867 9
1 25431 8
46588 2340 8
38899 41189 3
33194 16751 2
35326 38834 1
8672 46523 4
46828 31579 4
47405 3319 2
15020 27714 8
1166 3327 6
6913 20418 3
16692 47332 3
37076 29161 7
13776 4635 1
28425 33216 10
41508 45124 5
23166 24122 9
16997 41252 8
15213 32695 7
28641 7683 9
6271 9854 2
23206 7878 3
45832 28304 1
49526 15326 10
28790 36869 3
1445 17013 6
22327 24734 7
14040 20417 3
8684 24426 8
3498 29306 3
22901 44231 7
29386 41405 10
40547 656 1
9926 44708 2
44 46058 9
24330 10246 5
1 47864 5
7976 12298 10
30702 44411 7
1507 26385 1
19600 19212 10
26586 19426 3
15217 13638 6
47432 4595 10
26999 8094 4
4266 4754 2
29145 8329 2
30246 9253 4
29898 21801 9
5893 38249 10
1922 4125 1
9719 47519 2
15284 38921 1
15051 41784 3
40499 35124 6
1 20896 5
11532 16676 2
47493 17380 5
31620 36573 8
36902 28370 1
48844 41313 5
34572 27525 6
11113 19199 6
44193 12425 3
32422 3307 8
13343 13388 2
27693 15079 1
16787 32094 6
10471 46117 7
10969 9423 2
28416 45453 4
21168 31528 6
3604 32395 6
41351 29263 2
23988 36490 7
1551 19336 2
27561 26693 6
46327 13754 4
22196 9031 5
22532 7918 1
38346 16462 9
32599 4599 8
13591 26296 7
46532 34538 8
42980 42617 3
37156 29831 3
29205 34476 7
26450 35231 6
1 9801 2
1 28742 10
15034 1860 2
2858 10594 10
42803 6399 5
41558 11771 6
1 15692 10
16769 16289 3
13841 27401 3
1 31937 8
27061 10371 9
26863 47478 10
36342 29000 9
46749 34328 8
35682 18516 4
2992 49900 9
23881 1349 8
26666 24176 9
30583 35857 5
9183 14633 5
814 21925 5
20161 49959 4
1 3087 1
5781 14273 7
36701 29193 2
1742 15993 3
14806 317 4
36649 33755 8
20843 38220 5
15362 43885 5
39042 31560 6
9916 31115 4
14641 5465 6
26462 2969 1
39426 2420 1
881 18777 10
45082 21278 9
33631 8292 10
21435 14966 7
38812 40118 3
49359 34440 3
1 114 7
1 42947 4
26449 34082 3
43298 30420 4
25925 29170 8
39737 9192 1
6509 1515 4
28131 34404 3
48590 27401 2
30987 3106 1
3435 27260 2
24827 38918 7
16961 40814 4
43210 9124 10
44530 17856 9
15220 23572 10
40616 43369 8
17843 39727 6
7079 493 1
6304 20975 2
8029 12477 7
7081 32197 3
42475 42739 4
34412 9313 9
16175 18824 10
26336 26054 1
16508 29905 6
49040 41103 10
794 5719 1
28172 9925 7
27080 27647 7
47024 38327 1
6603 45286 4
34721 41056 10
39351 34518 4
11217 11351 9
31588 12485 3
13716 39907 10
43682 4232 6
27217 29434 10
28887 2178 9
2489 6059 2
13842 20248 1
3102 6466 2
35606 29296 7
25731 46922 8
49908 40827 10
44225 10373 5
44499 38200 5
47785 31766 9
39245 33117 1
3883 35828 6
9778 43499 2
43718 25342 1
15962 43624 2
1 31265 1
20706 37064 3
24322 5948 3
14198 35052 1
6599 38933 6
33262 27338 3
35618 13097 2
47625 45704 8
14995 4904 7
41966 3371 10
41812 48004 9
5998 32102 10
33443 44105 2
26818 19207 4
11207 20175 1
34236 46218 8
38015 38258 5
23498 24098 2
46390 35735 10
39318 32441 2
35978 27426 4
34956 309 10
1 37302 3
7697 34009 8
37212 19012 1
10199 18335 4
49282 11640 7
5311 763 10
8731 39365 6
6655 5809 3
21734 48282 10
643 45979 4
24217 49929 3
30900 45413 5
20951 21009 2
49295 49397 7
8988 1647 6
49004 12723 9
25633 48173 2
11872 43368 1
37792 49942 7
12487 30045 4
8587 47269 1
46579 11011 1
6776 5691 2
19492 34159 4
3848 7031 2
4995 47849 6
24273 44249 2
12913 15076 1
45461 35959 2
14390 3087 2
25730 9439 7
28313 10768 6
14473 43717 1
32030 25951 10
30887 33804 10
23919 30263 5
9112 30449 3
4509 33202 4
28126 41643 3
36846 32688 8
129 3361 1
1725 41405 9
5529 20704 8
19729 18286 3
31246 42452 1
47191 10858 1
21644 41803 4
42930 32933 6
42286 13783 5
20647 15201 1
37717 6503 1
15310 22570 6
10973 19534 8
41206 45564 9
1 41845 5
18199 23669 8
22704 3771 2
26261 37067 8
36871 25431 3
19276 4721 10
1 48370 5
17907 44708 4
14775 23511 4
23057 18060 9
35129 1334 6
21494 43369 5
10238 49368 3
36877 33837 6
22029 22735 3
35774 8329 5
42012 38697 8
49779 46408 5
26381 2280 5
23709 33689 4
44917 32560 6
484 28815 10
40492 37493 6
49050 877 10
3046 48702 1
13299 21071 9
3444 25146 5
15064 3279 7
24205 24426 9
44680 11596 3
21684 29047 2
40839 15121 10
17196 10282 10
42474 2674 8
16781 19059 8
42821 42060 3
15186 3651 3
36998 21967 4
1 35894 2
22148 44031 7
27707 34957 1
43671 48830 4
4867 29003 9
43946 30578 9
7848 10703 4
41359 6899 1
39745 7226 9
1 38381 1
19838 22343 4
18400 37867 2
16806 18627 6
9533 27231 7
12242 17970 10
2366 48913 4
40384 43889 5
1 30590 1
872 23461 3
21033 46959 8
29950 33362 4
46757 20790 5
28666 33685 2
25050 2475 3
18413 40004 6
24451 19229 6
17333 30073 3
33541 15188 5
39208 10614 4
2328 7985 10
4492 26748 8
38996 20102 2
18243 2829 9
11359 5592 5
24135 5696 7
21725 18891 3
44456 48521 4
35252 9138 5
30995 19607 4
13277 29846 2
1061 2628 4
29060 6978 6
1269 42967 9
21087 36233 5
14150 34250 2
29827 34893 3
654 18335 9
5614 42425 7
28436 41991 8
36378 18226 2
39836 27999 2
6630 12037 10
36487 16487 9
46410 32641 7
1 28153 9
24461 26951 7
17264 493 3
13658 26748 5
2760 38821 8
2250 27505 6
38346 30796 5
29558 36690 4
18428 30263 5
28813 2246 10
8568 1658 1
3892 31594 4
34751 38676 10
29134 17448 7
16152 5353 10
18586 13717 10
48296 30566 8
42265 408 3
23363 30260 8
34364 17115 3
36688 40764 8
31677 10073 2
11172 40605 4
27402 12931 8
22571 24559 1
1 44764 1
21162 24489 8
1 33316 9
14252 10543 4
42104 39069 2
31904 25070 3
39435 9472 3
22956 5167 3
1 14419 7
6619 1174 4
10130 18110 2
14628 26889 5
6122 26804 4
32926 16440 3
44379 37529 2
8157 39728 4
49374 29622 10
24270 34350 10
1 8292 9
40889 25773 9
42715 2175 3
13483 46606 4
37943 9339 5
31132 25534 9
32147 14281 1
17707 5806 7
40550 43059 8
26551 48055 6
44793 14281 10
575 7683 2
26693 19030 9
11878 26701 3
1 20004 5
27348 45388 9
4133 35093 1
13043 15737 9
23025 35098 1
5594 41811 4
5351 25040 9
44571 27032 2
36566 12116 9
32765 6035 4
15040 20427 8
1 7212 6
24182 49775 4
34635 21065 6
31686 29306 10
48691 39884 1
21571 18157 2
8036 2126 7
10025 19183 7
40251 46925 7
24672 7678 6
10836 43250 7
48784 15340 3
20740 21877 2
1 27136 7
37338 42337 8
16275 32094 8
1 20768 4
7446 39177 7
27742 6521 10
29919 45731 6
10613 39086 10
37740 40215 9
11316 32008 5
2481 1885 7
41590 37497 1
13256 43014 2
703 30405 6
16494 18192 9
9645 1642 4
44820 15390 10
43796 24190 7
9445 25826 1
40434 36475 4
34389 9235 3
23379 49915 4
38822 34328 10
22558 48913 1
34159 8610 2
28820 14440 8
23092 44231 7
12879 26020 4
1 40841 4
15108 15305 10
4043 33340 9
43800 25109 1
46115 19452 10
15959 23947 3
41688 15993 2
30321 29256 2
22299 38764 9
38509 4462 6
35271 3732 10
20207 41491 1
5635 46402 10
3558 23938 7
4532 40676 7
18881 46443 5
23574 19615 8
13064 23672 3
46555 9960 4
1 49918 2
20392 39965 3
15343 32190 9
37432 35162 6
12184 38360 4
37001 44581 7
28412 21966 7
33228 44728 7
7938 31490 1
4341 4956 7
17347 15823 5
34667 27134 10
15280 36145 8
1 26811 9
30456 13204 2
12021 31579 7
20401 22863 7
14816 46220 6
10688 807 9
12658 37105 10
524 35775 3
46799 39727 6
1 1334 2
1 37038 1
1151 43948 4
23088 12909 7
19679 32217 10
22171 32190 3
11012 28270 8
15949 27398 3
29395 34469 4
30200 43236 7
29350 7177 4
33698 44301 9
32452 13677 9
47720 32760 8
3183 46961 6
28065 37149 9
1832 12479 8
2826 28654 2
32448 1885 7
43395 12321 4
46520 1558 9
1 45885 3
15689 49144 2
22418 18891 5
39244 26666 1
7442 49009 8
47804 44225 3
41058 49178 2
17359 38456 9
35477 15920 7
34647 7185 6
22924 41663 10
14109 20165 10
32375 36050 6
1760 30481 9
31386 11408 6
19060 1578 6
36912 33286 6
34034 14614 10
45913 34962 8
22538 30578 1
46865 3614 10
15650 4833 5
26326 32946 7
29213 34554 7
23541 17984 10
26216 34422 4
11031 10709 6
10413 10709 5
11322 24280 7
25773 16302 9
22924 7757 6
40632 41130 10
22283 41867 9
31802 8610 9
24967 27828 9
13094 14825 1
509 1074 5
5657 48829 4
48598 6758 1
7250 17206 8
9542 25439 2
42886 15396 9
9893 20993 1
18114 21868 7
18494 2148 3
48056 48777 6
19957 40124 4
29128 32664 1
49907 4145 1
6038 9945 4
23678 42867 7
30571 41675 3
3106 39996 2
39414 25070 6
20035 45704 6
667 7226 8
41102 45993 1
30395 35828 6
7082 3565 1
38722 16145 7
49605 44685 3
16523 36783 10
802 25217 10
36087 8052 2
24616 36409 6
5016 32331 4
7427 19229 9
27128 14743 9
32309 14825 1
30347 26456 6
21477 16045 4
26649 41803 8
1822 10068 8
2224 3408 2
11380 49864 4
42072 42035 7
27668 31025 6
30828 27356 10
40080 17225 4
39159 36050 8
7199 23064 10
942 46218 8
47613 9753 6
31502 42407 1
36769 43255 5
37584 31682 1
44412 4049 4
32206 44108 2
10813 11596 3
14087 6503 6
36106 29991 9
28387 25070 7
3326 35692 10
24424 47023 5
43173 26209 1
37926 8724 7
32692 9311 7
24901 28908 8
43256 16959 10
14781 27148 9
14774 36359 3
15558 49068 1
30100 45005 3
23522 27179 2
7707 49356 9
44316 37773 10
49313 24286 1
1666 25290 6
15582 21347 8
15587 7177 5
22331 43793 2
1 36690 6
10683 4145 1
10120 10240 10
8178 28630 4
1 21610 3
4668 12689 7
14111 46606 6
46858 4484 5
24581 26489 8
2889 13889 5
19718 24556 8
40971 28091 10
37447 45574 4
25960 10768 1
19733 30492 7
3178 12413 4
29830 47494 1
47148 17181 6
26504 427 9
22438 8654 9
37245 28024 1
26086 39059 8
37187 41354 4
7437 24353 2
32139 9370 10
27864 47881 8
49557 17836 3
13366 15816 8
1 44095 8
10400 6157 3
36331 2069 3
34860 32008 1
37993 27880 8
27390 22911 1
9283 17998 8
20478 3897 7
49297 28041 1
32313 27648 1
45515 47153 8
30611 10357 7
48640 26662 2
5121 44842 5
11350 16897 2
21383 20892 10
23805 42112 3
43507 10172 8
47758 5576 3
41934 49914 5
140 49536 7
11188 43893 5
2370 46843 6
25844 38608 4
45505 10966 2
5344 49630 1
32425 47436 2
34928 27231 10
39766 8111 7
1 31309 1
38795 45610 4
28801 7883 7
13931 2674 8
47472 27260 4
8010 36501 8
38261 23161 8
45786 14398 4
21011 23786 10
42015 40166 5
8927 46648 7
7140 42852 5
14921 6399 5
26950 45909 9
3553 49425 2
38338 37451 10
4068 30728 5
15749 34435 6
39448 28777 7
12051 23103 8
31885 16487 7
3125 43331 1
1871 19453 1
1 38718 2
22143 8594 10
1 34153 5
15437 14965 3
20363 7856 1
39116 6296 3
9076 14117 3
