25000 100000
735 14898 534
3725 21239 124
21059 13387 714
13710 17009 949
7864 7639 557
10815 21080 223
11039 1019 532
3124 1284 648
12872 18381 906
23721 22056 183
4113 18684 241
24251 23467 497
9657 16778 83
397 20452 910
2713 10036 835
6566 1705 932
21214 5398 758
305 17009 949
3548 2478 198
1690 7544 955
4954 15234 429
16062 3880 217
15594 20755 299
18633 24914 409
16618 18880 642
15327 10623 699
22915 9787 862
7534 23126 944
16998 2234 266
19444 21878 561
847 725 247
1616 122 567
12676 24920 415
16967 1705 925
24600 1212 869
16397 15187 477
11809 9949 321
14621 21080 233
4860 8880 338
14149 20825 1000
1180 18341 563
9924 24958 564
4356 3914 204
21959 765 381
15676 16450 827
3235 15636 17
3172 10278 242
21820 23498 263
6813 10710 963
1 21403 14
11522 18084 647
16067 15110 654
12806 22995 463
9960 18742 663
20408 16648 451
11344 22653 757
1809 14837 277
15742 21737 382
18139 16778 84
23249 8182 922
10111 14967 826
23990 5853 911
10526 20682 559
7062 5688 48
15723 8174 368
12424 2778 471
17936 6764 321
10736 21918 358
22852 19479 340
13408 17816 283
18743 6063 788
14691 22226 774
16530 2273 124
14970 7661 819
17239 9787 866
20966 6273 29
5011 4508 684
7840 15842 197
9289 7085 124
6253 8945 832
1489 6063 791
5537 21084 86
491 4439 93
83 11863 507
18587 15547 517
520 3823 636
24453 1999 52
23869 6838 878
3366 13416 208
13397 2019 581
4153 5564 513
18287 19797 850
13146 10887 160
1276 21331 296
1946 4451 693
13334 21530 114
2046 14324 875
7068 9601 142
17385 14370 463
431 9601 147
6278 4851 482
17780 19347 382
24694 20025 615
4853 11217 886
12246 10841 860
23957 7701 397
4587 16467 789
20304 12825 151
7738 3811 376
10933 6057 539
17770 20494 930
10062 12856 340
8411 1653 113
18250 22390 152
6327 22617 204
22031 23981 956
20175 1677 319
6382 1671 763
1548 2149 161
22838 24799 625
22060 19692 9
6249 17026 694
15349 7384 954
238 20053 838
20138 21863 557
376 12355 633
8977 16983 853
15664 1044 368
2306 17540 175
22593 24879 55
9841 22226 778
2243 3873 157
2357 2018 254
6798 24813 57
10422 14624 461
7853 23431 288
2768 16542 572
13054 4289 736
11759 11573 614
23813 12404 41
17887 3359 281
15073 1568 31
5475 589 686
10824 15228 746
15752 21878 554
22058 4107 720
9268 5450 133
6749 12110 464
13866 23805 985
16150 18837 278
23190 1927 274
8186 21580 484
9878 10642 311
3540 24927 693
19636 24534 548
16613 23285 75
10034 5003 376
18603 15171 415
15988 7138 538
755 3906 280
19177 8401 781
13531 13513 741
22359 18556 526
15573 3676 512
3930 9590 116
8803 13924 976
13763 21802 329
14590 20976 433
2340 8932 915
9219 15212 172
20956 7852 505
5741 10204 262
16546 8822 873
24189 8104 490
15808 21050 144
21374 2234 267
14724 20713 976
12474 17390 429
15482 21090 722
10832 12954 443
6603 15070 241
11045 2234 267
13684 16231 966
3789 14624 454
12410 62 227
12845 1559 954
16358 1273 623
8840 10055 325
15013 14041 556
4120 9967 991
10357 12641 108
18181 8963 713
1918 5688 40
16115 1603 578
9967 9967 985
19762 23001 208
7278 3543 87
5688 21802 331
3177 21080 227
16489 2602 997
2433 17395 807
3917 15046 594
3392 10927 341
11003 20452 911
6255 15654 748
14506 10149 179
18577 9421 158
17757 9656 241
11774 2018 256
15493 4691 646
1024 5917 708
5876 4890 502
20597 9399 969
4041 11035 370
1 7179 79
2559 17191 63
1589 8530 676
10793 19383 671
8275 7219 178
3319 9533 528
18923 3446 261
6460 12093 199
5529 15949 128
7916 21081 772
19636 17299 40
11093 24183 154
364 4258 674
1351 3823 636
18570 9078 241
18428 18913 751
20049 9203 682
9458 24920 414
24991 20507 647
2698 22226 783
20757 12176 84
19527 12914 353
15139 20774 146
15600 9837 56
10163 7467 393
75 7384 956
12991 19346 331
23096 21084 86
10659 20580 377
9802 5559 987
13630 19261 855
12747 23812 605
5440 23682 215
14000 21619 512
22797 15547 517
4684 2070 13
18246 7138 535
22536 21081 768
19813 8343 112
13762 23983 896
4494 7420 322
11161 23818 339
22037 19644 938
14329 1728 365
6619 7074 962
4826 7703 474
19343 16800 630
7463 15358 812
13692 17395 810
23519 14727 321
24988 1727 507
1031 17299 37
12966 24196 644
12560 4395 125
18353 24732 251
10002 20095 893
12636 4087 582
20429 24650 146
2689 6054 15
5196 9203 686
5231 10364 726
17575 3535 776
19355 24899 869
8568 3823 635
3237 4255 15
19193 20928 798
13728 12540 644
24832 4738 477
4855 8687 413
16993 1168 57
23717 11112 459
14783 13271 169
6445 19261 859
3073 19268 663
1 16430 175
8603 102 833
13589 8632 878
6437 22995 457
13726 5630 124
11701 789 52
8402 11597 569
18785 12898 827
3786 2078 401
18569 18280 138
21677 11112 457
16343 15873 746
12096 6679 597
9440 6605 660
8724 19997 624
12399 9078 244
18398 21530 119
7258 1728 371
15286 8174 366
11567 4351 441
18249 24958 566
13608 7714 703
15042 24606 877
5448 8401 787
3707 11806 26
18518 14073 530
12677 13876 218
15514 20604 353
14846 14041 554
17251 20189 826
1473 6014 636
12361 5630 120
8108 16324 67
20215 20505 937
22026 23158 552
6495 21802 333
15748 22011 98
7902 4815 620
9846 13960 551
23321 12245 92
7635 7682 902
2168 17087 637
1776 11573 612
1 18280 138
11207 15685 224
5046 2132 695
11459 23001 201
3005 20507 650
1335 10075 608
16770 23105 402
18106 15567 152
22378 3543 76
13318 19166 825
286 6547 265
6347 18393 698
8728 1737 119
17339 23978 159
1816 1727 502
22176 1742 737
3854 7742 744
2630 4620 398
2292 4258 673
18927 13690 824
9274 10313 717
14275 8104 491
9562 12653 966
19370 21464 796
2544 17115 112
571 6547 263
12153 14016 802
16563 3880 223
6034 20767 727
24801 10592 757
23103 1514 336
8656 14837 274
8493 4587 558
7537 3238 532
20329 4620 392
7586 21269 814
22697 6166 768
9056 16575 102
20521 22051 8
19942 2631 637
1067 4590 90
16419 10841 859
14700 7714 705
18017 18381 904
10377 19268 671
1370 1834 600
13449 14031 502
12823 400 294
2229 7833 493
3982 17691 913
10610 20613 300
15255 13802 485
13741 1438 636
9015 4062 315
17891 21622 591
425 5812 792
3480 23165 203
18285 11217 887
10458 22895 321
24030 8537 886
15700 14333 14
11734 14482 803
4558 15038 248
10138 5189 722
20958 2070 4
18707 17019 158
18839 11472 811
9817 4087 580
1405 17299 45
17388 5564 517
11384 6314 695
22435 7288 43
5463 22905 334
1998 16450 821
4545 8411 229
1589 13195 278
8024 20025 613
20629 23682 215
10362 645 433
2380 4890 500
21648 21891 291
7394 23149 486
18247 22393 305
17371 12341 380
8971 13751 303
3686 6504 94
18119 8402 403
18214 17217 982
24656 9078 241
1666 12632 46
23287 4351 445
8701 3543 80
4709 5986 227
23605 13876 212
24615 1593 194
186 21918 358
22406 6764 312
7600 20976 432
12030 15243 739
5731 16807 779
14284 20682 556
12983 17816 291
18134 7085 130
5595 1388 182
5672 23490 69
12350 2717 901
4528 20505 935
12956 8537 883
33 14563 524
21733 8981 866
21710 9174 187
16310 21455 605
24781 10944 816
24444 23168 722
13190 22031 277
4867 3730 91
21462 21802 327
23894 13271 168
11031 2665 189
2494 22653 749
8688 17931 312
13741 14370 466
8208 12110 467
16117 6242 470
22320 1705 926
23921 20292 979
11198 13981 27
14006 85 685
13621 21292 8
18701 11124 353
15965 8182 913
15846 2872 662
9757 3823 634
15121 12928 168
1011 9309 786
15822 13838 518
1795 20189 833
12276 20962 159
23686 4802 86
17880 18847 672
23590 2872 664
3569 23552 720
21475 1727 502
16310 7961 728
8551 7973 981
1 8823 584
1057 24732 258
5785 20587 770
14469 4107 721
10908 23798 326
16891 6242 467
4562 12806 548
15792 8386 78
12743 1679 698
15144 22523 288
19084 9333 383
3613 5812 795
20981 14333 16
11400 15928 24
10035 20494 933
3238 14521 94
1455 1671 757
11163 9590 109
2654 17009 947
13105 11756 934
19107 22611 925
4402 7219 180
3360 15636 16
6691 6804 168
1524 18381 901
20545 24732 253
3533 5116 191
17021 15842 201
9892 15803 416
24453 24375 808
16288 10710 958
11579 22198 46
2159 21061 196
18457 24534 540
7016 23907 799
23819 17009 951
659 24879 45
3845 24479 626
18917 7409 497
12574 21530 116
3275 18913 751
21954 13544 517
3225 5789 155
65 19924 204
12061 15852 698
9014 15358 812
21934 1568 35
12123 16518 436
14096 765 383
20379 6487 928
12845 16518 445
3871 7703 469
21183 4564 606
15784 7409 497
13710 3477 381
13029 15636 18
8739 8331 503
19632 2149 159
3052 2070 17
13513 15046 600
9339 5906 181
4778 18381 911
5128 7831 182
21701 15815 452
11943 10916 802
11829 24606 876
22283 6605 659
24716 19692 8
11848 3823 635
4382 10980 290
18790 1927 271
17171 2533 906
462 5288 47
20839 22226 776
3795 24987 522
5570 3539 448
13697 19924 204
7990 6999 699
13163 19293 692
10280 7707 121
8178 11697 542
9049 21530 113
14672 2621 348
22077 5853 905
6105 10078 729
7248 12404 35
12805 19381 754
14084 24870 713
3422 7503 592
8808 6054 15
445 5870 297
17688 8632 870
22177 16495 98
16072 6547 266
21245 3074 950
4298 3684 929
20624 3045 250
16832 23682 215
24235 337 718
24698 8669 662
17103 14712 761
19759 15685 223
24437 13553 894
21701 3823 634
12084 8331 503
24808 13876 210
23411 23908 452
23123 5242 693
21873 7607 7
1 22165 358
14242 8744 266
4309 7034 180
9390 12293 8
17354 5630 125
23145 12954 441
23925 24370 309
14488 15154 706
13361 22005 38
22656 16430 167
4537 10278 251
10278 8174 370
7574 24368 16
16008 7446 183
20654 19375 530
24055 19772 681
16813 3477 374
14204 7343 905
7466 17153 258
14544 1593 192
24174 17293 904
14290 11123 464
11447 2022 955
1257 22136 242
9568 13960 560
21695 3257 918
4970 16800 633
17411 24606 877
22214 24799 627
19250 120 106
1623 20847 832
1 8401 786
7771 17255 709
24797 22905 342
9080 13924 979
725 23121 673
4918 17217 978
12652 10345 323
5494 7884 560
9731 22294 545
1822 18792 186
926 16457 903
1053 18381 907
2667 23155 580
1510 3675 836
14460 17484 970
24904 22051 8
20469 17931 313
3805 2265 670
3652 8945 829
1361 1344 601
15780 21863 554
5652 20292 983
633 9963 597
