1000 2000
997 97 2
473 473 5
609 929 6
7 433 23
587 295 4
437 539 41
87 283 31
252 366 24
950 889 4
21 824 33
810 848 25
360 989 11
891 886 1
313 97 2
761 401 35
205 235 19
252 429 16
725 120 20
28 61 40
1 557 28
591 784 11
219 461 14
576 550 37
7 330 9
201 407 43
909 295 3
499 369 41
55 521 43
1 182 29
954 113 40
1 560 2
15 224 50
918 857 16
988 922 3
913 597 19
924 290 49
841 182 28
463 483 15
753 699 26
112 187 22
706 237 17
285 828 7
328 496 29
82 340 21
670 235 20
1 221 12
82 496 28
630 55 17
431 546 33
859 557 29
959 427 25
26 929 10
134 39 28
425 560 3
345 662 38
769 61 41
685 570 6
655 144 19
869 416 14
701 760 18
1 235 21
846 473 4
472 53 50
67 609 5
576 289 37
714 164 26
842 385 36
524 576 21
116 107 33
163 564 43
1 773 5
941 857 21
837 330 10
864 550 34
476 824 33
664 26 16
971 340 21
1 888 2
961 857 16
141 953 24
986 576 24
286 164 25
509 965 6
894 239 27
972 55 13
35 640 25
715 977 24
658 347 6
316 381 29
300 989 12
897 347 8
258 715 41
745 39 27
166 458 43
698 760 19
446 53 49
1 496 29
359 347 4
102 427 27
408 491 48
198 392 21
378 433 23
1 829 6
61 366 27
747 560 4
435 221 11
59 347 7
249 786 48
282 53 49
319 889 6
913 865 17
351 283 31
753 988 1
849 369 39
594 392 17
1 282 29
564 576 26
327 381 32
867 407 44
331 235 15
176 132 40
809 144 20
966 675 17
408 87 23
924 347 6
885 385 37
702 369 40
1 542 45
247 87 24
1 23 43
1 553 33
852 952 20
326 640 25
270 455 33
323 989 12
1 87 24
369 609 6
801 675 16
81 429 16
627 68 16
952 828 7
1 987 11
1 232 35
492 557 30
676 496 28
1 144 19
976 865 21
167 550 37
891 289 39
798 481 45
235 867 19
464 888 50
423 809 17
19 907 24
811 325 33
148 455 5
278 235 22
853 435 44
61 401 36
67 167 9
531 455 31
109 496 27
482 857 18
117 98 50
191 398 9
520 438 13
76 675 13
813 416 15
285 550 36
200 409 40
466 367 42
981 889 15
198 670 33
1 433 25
372 957 14
1 435 43
472 634 19
843 144 20
1 461 15
475 732 18
733 473 5
416 450 9
32 295 2
113 688 35
6 340 22
640 429 17
661 6 33
1 237 15
884 132 43
289 865 19
554 889 7
954 438 14
735 385 23
102 398 9
339 922 5
1 21 1
221 521 39
35 369 39
365 900 3
345 886 50
967 989 14
119 435 40
172 637 4
134 828 3
990 61 39
165 649 31
947 576 22
728 483 16
513 848 24
648 232 34
1 104 50
702 989 12
674 367 43
65 330 8
797 732 16
740 23 40
918 144 19
31 865 20
898 164 23
1 988 2
431 828 4
1 539 39
176 564 40
753 900 4
474 504 20
43 429 17
723 829 4
1 922 3
127 616 41
19 381 30
576 318 23
163 838 27
228 318 29
586 699 25
1 725 42
562 481 32
1 283 32
7 491 47
576 828 3
518 560 49
321 539 39
275 679 28
604 732 17
703 427 25
821 609 5
593 72 8
700 784 11
930 702 21
66 843 32
778 366 26
755 481 30
569 907 19
906 290 48
161 98 3
869 824 34
709 860 2
654 98 1
1 715 43
734 765 37
298 686 26
1 559 45
189 367 42
198 560 50
910 72 8
785 461 14
1 473 4
872 922 2
663 824 34
841 433 27
303 107 32
647 224 48
974 965 5
607 688 37
589 427 28
282 656 40
567 699 27
685 786 46
930 886 46
1 385 38
894 974 47
961 104 29
490 662 39
470 786 47
512 616 43
938 347 5
599 634 20
930 649 33
996 21 2
656 282 26
980 760 19
699 952 17
865 409 45
1 318 30
733 72 8
861 550 36
243 435 43
49 609 3
942 496 28
682 164 25
1 635 48
606 828 6
339 965 4
442 283 29
50 922 1
553 773 3
583 891 13
1 435 26
220 597 22
395 597 20
578 883 46
926 982 11
198 458 43
236 609 7
766 550 39
574 539 41
679 392 18
899 104 28
455 559 45
342 828 3
612 132 42
790 221 10
155 392 20
404 97 48
290 416 12
636 715 43
255 886 1
585 385 36
1 318 21
742 635 48
677 900 3
624 760 18
258 952 20
50 982 12
47 427 27
1 809 20
384 829 5
431 55 15
767 616 41
28 886 47
305 416 14
560 491 47
440 398 9
682 828 3
792 104 28
939 760 18
161 481 32
896 409 43
339 596 3
687 670 35
196 560 2
164 461 13
574 838 27
108 132 42
217 577 18
382 546 34
600 132 24
555 409 42
597 532 20
559 221 11
454 366 28
472 72 8
575 546 35
644 235 21
1 385 24
851 330 9
37 865 17
187 867 19
648 715 44
702 72 7
765 732 16
376 675 15
13 699 24
498 23 41
722 688 38
177 867 19
545 656 39
1 113 41
113 760 16
20 55 14
440 120 19
575 450 7
578 715 43
677 290 1
748 988 49
696 532 21
1 401 36
8 340 21
168 889 15
113 715 43
725 587 13
532 491 47
1 143 45
98 282 27
855 143 47
716 392 22
952 765 37
969 450 8
291 143 46
206 481 30
662 965 4
874 325 30
473 867 21
631 72 8
16 6 33
345 518 40
805 848 23
72 96 3
564 435 40
225 679 29
589 407 46
23 708 43
242 23 40
216 221 12
466 114 47
1 577 15
469 576 20
793 829 8
725 496 27
737 596 10
233 53 49
452 977 24
599 725 43
342 340 21
395 433 26
857 675 16
631 72 9
361 637 6
457 450 11
351 865 21
946 546 33
536 518 40
720 282 29
173 125 49
246 775 48
420 290 49
736 848 25
599 532 20
232 98 3
36 843 35
504 597 18
347 616 43
884 649 30
166 838 27
931 318 22
489 187 25
530 828 3
522 977 23
191 427 27
243 587 14
36 564 42
816 97 3
401 340 21
620 865 17
907 187 24
558 542 44
440 635 49
452 982 11
490 730 43
547 237 16
811 576 26
940 450 11
1 455 6
570 656 39
886 107 34
976 886 47
479 775 1
336 730 44
403 473 6
263 965 2
1 583 41
900 521 42
244 848 24
740 809 18
387 888 3
1 187 25
860 982 12
705 26 20
673 518 37
118 775 49
85 886 45
176 929 10
1 675 16
132 290 49
544 407 45
625 609 2
1 283 44
577 455 31
857 576 23
1 977 22
19 107 35
442 640 22
583 900 4
883 829 6
409 114 44
292 381 31
1 670 34
944 775 1
2 888 2
286 433 24
214 675 15
781 860 2
222 167 10
765 597 21
1 132 26
312 461 16
768 72 6
364 23 42
409 239 27
864 988 1
630 609 3
13 435 27
629 6 32
428 637 3
619 635 48
572 282 26
653 318 24
379 318 29
129 143 47
751 708 41
945 235 16
34 53 50
179 39 18
862 662 25
563 96 2
831 221 11
165 679 30
855 238 47
548 587 15
339 550 36
233 458 45
91 132 45
478 886 49
1 409 42
476 583 42
75 989 10
212 987 10
8 888 2
477 889 15
188 557 29
553 407 45
545 366 26
1 900 3
461 113 44
112 481 42
736 848 24
521 957 15
539 957 14
483 369 40
110 283 29
425 366 28
3 235 15
239 637 3
205 455 32
232 702 20
129 416 13
664 546 30
244 473 4
865 883 47
940 164 24
710 860 2
370 491 44
493 773 6
596 637 2
778 576 24
41 542 45
199 688 39
700 232 19
733 401 37
701 803 46
324 407 45
260 381 29
931 732 15
125 107 34
679 461 16
993 577 15
350 989 13
767 491 43
1 483 15
1 458 43
990 458 43
461 649 32
197 688 34
83 318 22
834 283 30
382 496 30
502 570 4
543 427 24
744 290 48
576 888 2
450 504 21
452 143 44
985 559 44
1 865 19
666 557 28
1 609 4
628 773 6
162 398 13
508 838 29
1 239 27
224 974 45
537 450 9
275 401 37
761 68 17
851 848 22
835 725 41
567 662 38
676 635 47
191 221 12
9 828 5
634 409 44
249 773 4
801 143 46
209 450 9
152 68 18
765 635 50
946 473 3
995 889 4
285 616 42
545 107 35
697 458 42
250 427 25
339 87 22
957 576 24
406 16 9
567 988 2
906 458 44
766 496 29
423 637 5
896 143 47
536 634 18
363 564 40
1 68 21
220 435 26
439 143 44
931 504 19
326 347 4
680 16 7
255 61 40
151 576 22
571 725 42
341 661 49
43 98 2
482 715 41
731 232 19
262 587 12
340 218 5
654 220 11
882 435 43
290 68 20
253 550 38
112 282 30
23 982 14
780 325 31
1 550 38
34 559 44
293 239 25
888 144 20
824 21 3
3 26 20
1 828 5
1 61 39
249 433 27
479 504 21
39 542 15
346 546 33
1 974 44
1 686 25
790 398 15
576 340 21
423 144 20
114 577 18
794 649 33
920 55 15
588 455 34
965 828 5
571 164 26
840 577 16
704 318 29
787 107 34
1 957 15
813 532 20
447 974 45
226 96 3
208 289 38
556 521 42
27 616 40
112 239 28
903 504 20
339 686 27
259 965 3
387 828 4
371 295 3
277 518 41
745 775 47
382 635 49
667 662 24
178 97 49
412 187 21
744 392 21
186 907 22
928 843 35
741 164 23
340 560 2
691 843 33
518 587 12
360 803 44
142 784 13
946 459 11
588 670 33
960 637 6
1 238 48
231 295 4
936 167 10
275 824 32
185 347 8
874 496 28
279 596 3
162 504 22
507 686 27
964 461 15
111 87 26
246 407 45
809 61 40
825 609 6
107 765 37
94 889 4
580 295 3
300 634 19
296 407 44
959 907 23
450 283 31
365 113 42
837 560 50
656 553 32
896 235 22
111 550 35
830 732 16
277 824 35
315 435 41
732 867 17
275 649 33
325 114 43
124 616 41
44 369 42
128 491 47
672 649 34
813 732 18
1 481 31
966 987 10
680 688 35
882 347 9
473 398 14
534 583 41
712 120 21
864 557 29
779 559 48
784 96 1
490 576 22
847 784 10
808 289 38
587 988 1
243 235 20
310 409 44
984 459 10
1 838 26
282 679 26
715 282 28
910 72 6
878 583 40
841 775 45
128 708 43
520 974 46
912 982 12
14 679 27
536 699 26
369 220 14
511 238 44
498 702 20
765 61 40
786 347 7
431 290 50
856 53 1
1 760 17
524 340 21
1 702 22
444 686 26
580 16 8
627 521 41
732 521 43
444 16 7
172 68 19
130 325 30
621 929 11
630 16 10
191 649 30
951 392 17
89 587 16
152 577 15
1 39 20
707 809 20
830 843 36
1 989 12
304 409 43
753 974 45
574 828 8
694 987 10
259 860 1
49 865 18
525 989 10
828 164 26
966 557 28
456 401 37
521 662 21
54 483 15
892 398 14
755 53 2
1 450 10
351 496 27
585 564 45
170 616 42
438 496 26
905 461 14
320 295 2
18 542 14
430 438 14
743 532 22
604 539 40
123 435 41
43 435 44
563 929 10
855 640 23
232 473 4
542 857 17
918 282 28
848 829 5
105 597 20
502 867 20
506 290 49
1 369 39
1 649 31
60 398 16
629 773 3
413 407 46
324 987 11
883 900 5
1 982 13
137 829 7
387 907 19
881 616 42
556 891 15
986 828 2
684 708 42
229 596 11
454 570 3
533 491 43
760 982 12
540 637 4
870 888 2
435 597 21
1 398 12
692 16 10
29 435 43
134 232 18
882 187 23
4 427 26
211 988 1
690 72 8
180 239 25
319 232 20
587 473 3
372 239 25
67 125 49
75 481 31
131 458 42
523 113 43
657 952 20
181 53 50
722 407 44
1 504 21
278 144 21
188 340 19
590 886 46
602 857 18
416 369 40
62 989 13
903 888 1
840 553 34
798 104 27
126 290 50
1 786 48
590 450 8
563 55 16
318 409 43
533 459 12
261 570 2
957 532 19
97 104 28
929 634 19
566 829 30
538 725 44
120 392 19
723 546 32
872 891 16
309 96 49
491 559 46
422 53 2
660 688 35
94 289 38
500 803 44
909 596 5
318 455 7
628 290 48
881 803 44
590 824 31
622 132 25
736 688 37
509 218 3
652 366 25
1 232 19
493 87 25
400 23 41
252 295 4
464 438 13
345 473 6
975 888 1
193 164 25
890 843 35
1 953 24
175 289 40
836 461 12
918 583 40
998 587 16
949 773 4
169 416 13
759 366 29
164 182 29
990 888 1
20 416 11
15 433 25
909 238 45
694 295 4
415 416 10
163 715 44
1 843 36
126 609 5
168 39 19
535 715 42
1 546 31
922 125 48
645 715 42
1 98 2
461 953 22
287 461 14
245 583 41
1 596 11
967 532 20
1 775 47
974 23 41
138 838 29
594 929 7
1 576 23
46 829 7
1 965 3
462 583 39
697 461 16
583 318 30
643 220 14
358 597 18
68 295 3
80 838 28
1 860 1
498 53 1
65 634 18
971 867 19
587 224 49
681 725 41
931 125 49
850 97 3
1 427 26
143 295 2
750 649 30
942 715 43
186 843 31
332 977 21
597 104 50
538 458 40
259 553 36
1 699 25
7 596 2
454 483 16
795 398 12
552 53 49
13 824 33
57 218 3
602 282 27
743 786 48
1 708 44
340 401 36
930 504 20
528 596 11
868 857 20
482 576 23
640 564 42
34 732 19
850 385 22
271 385 38
1 113 40
66 786 47
535 977 24
565 53 2
4 72 6
13 459 13
15 385 40
283 952 20
641 491 48
678 238 48
477 857 19
110 773 6
287 775 49
362 238 46
333 398 9
1 16 9
787 989 12
736 409 42
552 974 45
156 182 27
1 72 7
699 6 32
470 398 7
300 366 26
299 775 46
362 886 50
434 398 8
747 367 43
825 401 36
627 6 32
94 455 30
867 282 27
498 889 6
1 97 1
482 670 36
511 865 20
891 891 17
416 381 32
469 340 21
84 407 44
550 900 5
70 583 42
893 809 16
1 235 16
355 662 36
828 989 13
24 433 27
444 235 17
15 559 45
670 587 13
165 922 3
62 953 27
737 461 14
1 730 44
187 570 5
120 907 19
379 583 40
98 843 35
838 725 42
361 867 19
545 496 28
28 496 29
189 120 19
994 883 47
105 532 21
367 637 6
863 61 42
1 550 36
169 113 41
917 290 48
894 125 49
985 6 32
76 416 11
335 450 11
309 891 16
909 107 35
708 809 19
412 637 1
136 760 21
630 392 20
42 564 44
994 318 29
300 367 43
538 238 49
436 889 15
1 132 41
642 381 30
673 929 9
38 16 6
698 982 10
113 347 3
848 843 34
427 427 24
755 416 12
1 546 32
252 167 9
760 113 42
843 26 17
987 732 17
714 857 19
751 72 7
157 381 28
886 889 8
677 553 33
240 907 23
1 679 28
1 459 12
199 560 1
105 609 4
120 187 24
811 16 8
727 107 33
31 576 25
898 784 13
437 392 20
801 679 26
396 616 42
573 144 19
647 550 37
945 235 14
567 282 26
183 325 31
241 26 19
578 542 45
115 732 16
1 96 50
471 907 24
152 982 12
149 907 22
912 686 25
481 637 4
568 760 19
444 559 44
1 824 34
975 686 28
9 455 31
995 838 28
632 385 23
74 891 17
842 553 34
93 347 8
406 616 40
805 473 4
795 809 18
37 366 26
392 125 48
369 239 26
932 6 33
892 458 42
172 843 34
173 596 13
851 416 13
526 53 50
586 187 21
766 708 45
300 715 43
812 435 26
470 113 42
197 330 8
175 433 22
547 113 40
982 504 20
394 409 44
308 458 43
585 553 34
394 98 1
232 220 12
1 491 46
498 518 39
520 398 10
624 461 14
548 237 16
84 570 5
428 23 41
749 656 38
217 702 22
146 401 35
748 144 20
2 699 22
622 483 16
135 637 6
82 773 4
94 239 28
901 987 11
634 239 26
985 965 2
457 730 44
345 828 4
891 483 15
12 385 39
726 542 15
687 366 26
549 401 36
217 132 41
1 107 34
761 232 18
573 953 25
841 187 23
1 829 31
978 289 38
1 542 15
365 640 24
39 702 18
1 6 33
794 416 9
25 679 25
226 824 34
509 989 12
398 542 45
466 224 1
906 239 28
966 518 41
521 809 21
508 347 6
926 26 19
796 232 33
801 649 32
144 461 17
582 952 19
930 144 21
989 521 41
400 483 16
120 708 41
546 455 7
952 98 1
526 889 8
836 686 24
387 635 49
1 889 16
482 888 2
427 725 42
1 886 46
185 570 4
978 828 3
1 164 24
776 550 38
75 867 20
906 732 17
340 765 37
567 708 41
972 860 3
25 857 18
737 295 5
350 564 43
746 16 8
497 867 20
349 965 4
976 824 33
334 699 25
35 325 32
477 679 27
826 347 5
853 438 12
433 907 22
512 886 46
84 237 17
179 860 3
389 662 24
750 61 42
525 957 12
769 775 46
677 824 31
13 187 24
453 143 45
286 232 18
217 504 20
447 640 25
610 957 14
564 760 16
710 583 42
341 459 13
299 635 48
334 392 19
992 398 11
49 504 22
1 120 18
655 481 44
525 656 36
1 26 18
387 596 14
462 843 34
956 784 9
865 23 42
980 496 29
564 26 19
336 848 24
681 640 23
462 670 33
34 675 14
570 39 19
149 539 40
249 784 13
792 965 4
357 634 21
940 435 25
938 922 4
458 843 35
24 72 7
643 221 11
393 459 11
555 609 6
268 473 5
478 182 27
21 583 39
780 784 13
599 521 42
1 347 5
722 867 18
250 635 48
680 583 38
556 282 28
462 164 26
745 867 21
923 662 40
101 829 6
47 760 20
356 39 28
576 989 13
355 325 33
239 576 25
478 455 32
1 290 48
319 809 19
509 72 7
401 686 24
614 491 45
909 427 26
157 635 48
216 427 25
768 21 3
790 550 36
384 957 13
960 53 1
704 167 10
403 922 2
566 974 45
283 974 45
787 803 45
430 282 29
525 957 17
581 634 17
587 16 10
945 61 40
622 725 42
715 546 31
743 450 9
843 542 46
201 6 34
737 824 33
788 416 14
157 401 36
832 546 30
140 886 47
637 708 43
1 570 3
277 649 31
321 289 38
17 16 8
384 455 29
289 597 21
156 702 22
1 597 20
855 775 46
204 838 29
718 886 50
255 702 20
53 587 17
577 865 22
166 366 26
1 218 3
792 125 50
855 922 1
368 367 44
918 23 43
711 557 28
429 461 16
263 715 41
203 392 18
617 848 24
73 164 24
871 290 2
599 385 38
867 952 18
51 39 20
790 559 47
611 686 25
14 546 30
534 929 12
414 957 16
521 900 4
900 634 18
528 982 8
490 427 24
496 232 18
550 560 1
507 670 34
664 557 28
32 367 45
1 848 23
672 784 12
64 596 12
82 699 26
572 461 13
262 597 18
704 686 26
633 438 14
1 587 13
453 922 2
534 725 44
861 649 30
283 239 25
428 340 20
216 553 33
315 290 1
905 848 24
506 867 18
725 583 40
247 699 23
643 238 49
642 461 18
961 398 9
285 325 33
304 577 16
823 699 25
79 113 41
911 634 20
43 649 32
844 318 29
770 282 29
566 218 5
193 6 32
388 886 49
676 560 3
793 55 17
991 803 44
318 532 19
468 97 2
244 187 22
91 26 21
652 218 4
375 144 22
1 289 37
390 39 26
45 107 32
528 546 34
934 39 25
75 597 19
415 461 14
1 416 13
375 929 8
409 952 20
596 883 47
1 518 40
195 435 42
582 125 49
583 120 18
857 289 38
3 97 50
944 491 49
677 235 21
665 429 17
12 732 18
800 542 14
613 803 43
5 699 25
938 96 50
526 891 15
1 114 43
246 98 3
583 283 43
142 483 15
118 784 13
46 347 7
84 224 50
494 290 49
664 907 20
390 125 1
650 786 49
748 6 35
73 450 8
721 907 21
934 132 42
406 385 23
669 435 45
159 461 13
963 715 43
10 113 43
656 114 43
266 483 14
176 483 15
1 957 4
322 891 13
1 366 27
570 564 41
719 96 2
663 182 30
1 889 5
731 455 31
697 182 29
901 164 26
714 455 30
79 953 25
436 398 15
778 23 40
936 458 39
343 120 21
399 952 20
416 385 37
544 6 34
135 220 13
359 542 45
64 367 43
398 220 12
977 957 16
239 87 23
1 662 37
84 367 42
792 570 2
775 974 45
1 325 31
708 318 23
614 416 14
719 957 14
1 481 43
622 182 29
1 883 47
76 730 45
299 289 39
186 224 50
65 546 32
435 221 13
136 679 27
1 867 20
936 977 20
332 765 36
307 784 12
351 725 41
62 699 25
590 235 14
612 635 50
198 559 44
236 369 41
970 656 38
374 504 21
685 634 20
119 670 32
903 407 45
477 953 26
980 576 26
776 483 14
300 670 32
306 104 28
545 715 44
726 550 35
165 773 5
46 609 6
62 708 41
802 167 7
967 957 16
487 114 45
498 68 19
751 838 28
115 865 19
716 167 9
503 775 48
531 107 35
411 435 44
344 577 19
1 455 31
164 616 40
767 369 39
39 838 28
839 953 21
97 238 49
970 427 24
949 473 5
969 974 47
753 661 47
851 220 13
239 974 45
829 860 2
743 295 6
35 730 45
207 496 28
60 786 49
108 496 27
448 104 26
110 708 42
800 491 48
973 702 21
1 532 21
65 803 47
804 398 11
772 773 5
497 597 19
1 407 45
426 224 50
649 670 34
60 107 36
266 974 46
674 883 48
810 39 27
344 867 19
591 907 22
89 730 45
421 143 42
726 838 25
542 570 3
507 989 11
272 829 6
513 232 21
453 239 26
1 803 44
490 39 26
271 21 1
578 576 21
870 221 11
264 977 23
197 730 44
982 518 41
48 656 40
550 224 1
1 907 20
552 891 14
752 679 28
785 132 44
874 784 10
792 473 2
311 616 43
573 433 26
383 570 5
520 366 25
633 702 19
1 732 16
664 218 2
838 732 16
208 282 27
355 988 2
637 977 23
1 167 10
811 838 27
397 144 19
96 132 44
507 381 30
636 518 38
385 167 8
825 675 16
989 977 22
218 97 50
934 715 40
148 23 42
674 398 11
139 848 23
473 564 43
1 640 24
855 53 50
543 577 16
660 803 44
788 688 35
679 542 16
299 235 21
232 330 7
1 392 20
1 765 36
796 725 41
583 238 48
465 458 44
528 725 44
578 670 33
607 542 15
713 989 12
1 564 42
554 295 3
15 952 18
344 481 42
242 570 4
159 559 44
507 715 44
199 381 32
961 828 5
193 688 37
713 521 40
914 553 34
515 982 11
555 114 46
418 491 45
720 23 40
724 637 3
108 218 4
1 104 27
229 889 14
104 702 21
436 765 37
747 340 21
133 775 49
933 459 11
560 369 39
974 143 43
5 848 25
455 427 27
317 239 27
793 26 17
108 218 3
125 340 22
490 662 39
342 104 25
51 23 44
226 988 2
836 167 6
506 385 37
176 886 48
478 965 3
371 496 30
155 553 35
775 987 8
656 760 19
198 809 19
709 113 42
696 96 1
1 224 1
222 521 42
